	pH	DIC	#Pb(CO3)2-2	#PbCO3	#PbOH+	Cerrusite	Hydrocerrusite	Result
1389	8	200	8.2	5.4	-8.72	-11.41	-17.26	1.627535807024e-07
1401	8	200	8.2	5.4	-8.72	-11.41	-17.01	1.9718043488770001e-07
1413	8	200	8.2	5.4	-8.72	-11.41	-16.76	2.388895070708e-07
1509	8	200	8.2	5.4	-8.72	-11.16	-17.77	1.100349504672e-07
1521	8	200	8.2	5.4	-8.72	-11.16	-17.52	1.333103723338e-07
1533	8	200	8.2	5.4	-8.72	-11.16	-17.26	1.627535807024e-07
1545	8	200	8.2	5.4	-8.72	-11.16	-17.01	1.9718043488770001e-07
1557	8	200	8.2	5.4	-8.72	-11.16	-16.76	2.388895070708e-07
1653	8	200	8.2	5.4	-8.72	-10.91	-17.77	1.100349504672e-07
1665	8	200	8.2	5.4	-8.72	-10.91	-17.52	1.333103723338e-07
1677	8	200	8.2	5.4	-8.72	-10.91	-17.26	1.627535807024e-07
1689	8	200	8.2	5.4	-8.72	-10.91	-17.01	1.9718043488770001e-07
1701	8	200	8.2	5.4	-8.72	-10.91	-16.76	2.388895070708e-07
1761	8	200	8.2	5.4	-8.49	-13.64	-18.53	1.543968453651e-07
1929	8	200	8.2	5.4	-8.49	-13.39	-18.03	1.6220717192229998e-07
2085	8	200	8.2	5.4	-8.49	-13.13	-17.77	1.1183621599879999e-07
2097	8	200	8.2	5.4	-8.49	-13.13	-17.52	1.735587291426e-07
2241	8	200	8.2	5.4	-8.49	-12.9	-17.52	1.0426912387689999e-07
2253	8	200	8.2	5.4	-8.49	-12.9	-17.26	1.442563984795e-07
2265	8	200	8.2	5.4	-8.49	-12.9	-17.01	2.134771367698e-07
2373	8	200	8.2	5.4	-8.49	-12.65	-17.77	1.105680313855e-07
2385	8	200	8.2	5.4	-8.49	-12.65	-17.52	1.159179997079e-07
2397	8	200	8.2	5.4	-8.49	-12.65	-17.26	1.2749247884500002e-07
2409	8	200	8.2	5.4	-8.49	-12.65	-17.01	1.4880990716229998e-07
2421	8	200	8.2	5.4	-8.49	-12.65	-16.76	1.874363146326e-07
2433	8	200	8.2	5.4	-8.49	-12.65	-16.5	2.6021118069639996e-07
2517	8	200	8.2	5.4	-8.49	-12.4	-17.77	1.105680313855e-07
2529	8	200	8.2	5.4	-8.49	-12.4	-17.52	1.339562150255e-07
2541	8	200	8.2	5.4	-8.49	-12.4	-17.26	1.635420663027e-07
2553	8	200	8.2	5.4	-8.49	-12.4	-17.01	1.977478592095e-07
2565	8	200	8.2	5.4	-8.49	-12.4	-16.76	2.0667608045229997e-07
2577	8	200	8.2	5.4	-8.49	-12.4	-16.5	2.2782878190209998e-07
2661	8	200	8.2	5.4	-8.49	-12.15	-17.77	1.105680313855e-07
2673	8	200	8.2	5.4	-8.49	-12.15	-17.52	1.339562150255e-07
2685	8	200	8.2	5.4	-8.49	-12.15	-17.26	1.635420663027e-07
2697	8	200	8.2	5.4	-8.49	-12.15	-17.01	1.981357079028e-07
2709	8	200	8.2	5.4	-8.49	-12.15	-16.76	2.400468480213e-07
2805	8	200	8.2	5.4	-8.49	-11.9	-17.77	1.105680313855e-07
2817	8	200	8.2	5.4	-8.49	-11.9	-17.52	1.339562150255e-07
2829	8	200	8.2	5.4	-8.49	-11.9	-17.26	1.635420663027e-07
2841	8	200	8.2	5.4	-8.49	-11.9	-17.01	1.981357079028e-07
2853	8	200	8.2	5.4	-8.49	-11.9	-16.76	2.400468480213e-07
2949	8	200	8.2	5.4	-8.49	-11.65	-17.77	1.105680313855e-07
2961	8	200	8.2	5.4	-8.49	-11.65	-17.52	1.339562150255e-07
2973	8	200	8.2	5.4	-8.49	-11.65	-17.26	1.635420663027e-07
2985	8	200	8.2	5.4	-8.49	-11.65	-17.01	1.981357079028e-07
2997	8	200	8.2	5.4	-8.49	-11.65	-16.76	2.400468480213e-07
3093	8	200	8.2	5.4	-8.49	-11.41	-17.77	1.105680313855e-07
3105	8	200	8.2	5.4	-8.49	-11.41	-17.52	1.339562150255e-07
3117	8	200	8.2	5.4	-8.49	-11.41	-17.26	1.635420663027e-07
3129	8	200	8.2	5.4	-8.49	-11.41	-17.01	1.981357079028e-07
3141	8	200	8.2	5.4	-8.49	-11.41	-16.76	2.400468480213e-07
3237	8	200	8.2	5.4	-8.49	-11.16	-17.77	1.105680313855e-07
3249	8	200	8.2	5.4	-8.49	-11.16	-17.52	1.339562150255e-07
3261	8	200	8.2	5.4	-8.49	-11.16	-17.26	1.635420663027e-07
3273	8	200	8.2	5.4	-8.49	-11.16	-17.01	1.981357079028e-07
3285	8	200	8.2	5.4	-8.49	-11.16	-16.76	2.400468480213e-07
3381	8	200	8.2	5.4	-8.49	-10.91	-17.77	1.105680313855e-07
3393	8	200	8.2	5.4	-8.49	-10.91	-17.52	1.339562150255e-07
3405	8	200	8.2	5.4	-8.49	-10.91	-17.26	1.635420663027e-07
3417	8	200	8.2	5.4	-8.49	-10.91	-17.01	1.981357079028e-07
3429	8	200	8.2	5.4	-8.49	-10.91	-16.76	2.400468480213e-07
3489	8	200	8.2	5.4	-8.26	-13.64	-18.53	1.6925441816379997e-07
3645	8	200	8.2	5.4	-8.26	-13.39	-18.28	1.073851974869e-07
3657	8	200	8.2	5.4	-8.26	-13.39	-18.03	1.770647328087e-07
3813	8	200	8.2	5.4	-8.26	-13.13	-17.77	1.2000100785539998e-07
3825	8	200	8.2	5.4	-8.26	-13.13	-17.52	1.880780668036e-07
3969	8	200	8.2	5.4	-8.26	-12.9	-17.52	1.0930343064230001e-07
3981	8	200	8.2	5.4	-8.26	-12.9	-17.26	1.534174186334e-07
3993	8	200	8.2	5.4	-8.26	-12.9	-17.01	2.297680785816e-07
4101	8	200	8.2	5.4	-8.26	-12.65	-17.77	1.114733326444e-07
4113	8	200	8.2	5.4	-8.26	-12.65	-17.52	1.175098638355e-07
4125	8	200	8.2	5.4	-8.26	-12.65	-17.26	1.303893197111e-07
4137	8	200	8.2	5.4	-8.26	-12.65	-17.01	1.5396141986139997e-07
4149	8	200	8.2	5.4	-8.26	-12.65	-16.76	1.965972689028e-07
4245	8	200	8.2	5.4	-8.26	-12.4	-17.77	1.114733326444e-07
4257	8	200	8.2	5.4	-8.26	-12.4	-17.52	1.35053013232e-07
4269	8	200	8.2	5.4	-8.26	-12.4	-17.26	1.6488110690270003e-07
4281	8	200	8.2	5.4	-8.26	-12.4	-17.01	1.993770010464e-07
4293	8	200	8.2	5.4	-8.26	-12.4	-16.76	2.0957280478229999e-07
4305	8	200	8.2	5.4	-8.26	-12.4	-16.5	2.3310017532420002e-07
4389	8	200	8.2	5.4	-8.26	-12.15	-17.77	1.114733326444e-07
4401	8	200	8.2	5.4	-8.26	-12.15	-17.52	1.35053013232e-07
4413	8	200	8.2	5.4	-8.26	-12.15	-17.26	1.6488110690270003e-07
4425	8	200	8.2	5.4	-8.26	-12.15	-17.01	1.997579941402e-07
4437	8	200	8.2	5.4	-8.26	-12.15	-16.76	2.420122949434e-07
4533	8	200	8.2	5.4	-8.26	-11.9	-17.77	1.114733326444e-07
4545	8	200	8.2	5.4	-8.26	-11.9	-17.52	1.35053013232e-07
4557	8	200	8.2	5.4	-8.26	-11.9	-17.26	1.6488110690270003e-07
4569	8	200	8.2	5.4	-8.26	-11.9	-17.01	1.997579941402e-07
4581	8	200	8.2	5.4	-8.26	-11.9	-16.76	2.420122949434e-07
4677	8	200	8.2	5.4	-8.26	-11.65	-17.77	1.114733326444e-07
4689	8	200	8.2	5.4	-8.26	-11.65	-17.52	1.35053013232e-07
4701	8	200	8.2	5.4	-8.26	-11.65	-17.26	1.6488110690270003e-07
4713	8	200	8.2	5.4	-8.26	-11.65	-17.01	1.997579941402e-07
4725	8	200	8.2	5.4	-8.26	-11.65	-16.76	2.420122949434e-07
4821	8	200	8.2	5.4	-8.26	-11.41	-17.77	1.114733326444e-07
4833	8	200	8.2	5.4	-8.26	-11.41	-17.52	1.35053013232e-07
4845	8	200	8.2	5.4	-8.26	-11.41	-17.26	1.6488110690270003e-07
4857	8	200	8.2	5.4	-8.26	-11.41	-17.01	1.997579941402e-07
4869	8	200	8.2	5.4	-8.26	-11.41	-16.76	2.420122949434e-07
4965	8	200	8.2	5.4	-8.26	-11.16	-17.77	1.114733326444e-07
4977	8	200	8.2	5.4	-8.26	-11.16	-17.52	1.35053013232e-07
4989	8	200	8.2	5.4	-8.26	-11.16	-17.26	1.6488110690270003e-07
5001	8	200	8.2	5.4	-8.26	-11.16	-17.01	1.997579941402e-07
5013	8	200	8.2	5.4	-8.26	-11.16	-16.76	2.420122949434e-07
5109	8	200	8.2	5.4	-8.26	-10.91	-17.77	1.114733326444e-07
5121	8	200	8.2	5.4	-8.26	-10.91	-17.52	1.35053013232e-07
5133	8	200	8.2	5.4	-8.26	-10.91	-17.26	1.6488110690270003e-07
5145	8	200	8.2	5.4	-8.26	-10.91	-17.01	1.997579941402e-07
5157	8	200	8.2	5.4	-8.26	-10.91	-16.76	2.420122949434e-07
5205	8	200	8.2	5.4	-8.03	-13.64	-18.77	1.161751025679e-07
5217	8	200	8.2	5.4	-8.03	-13.64	-18.53	1.94486199226e-07
5373	8	200	8.2	5.4	-8.03	-13.39	-18.28	1.215740210415e-07
5385	8	200	8.2	5.4	-8.03	-13.39	-18.03	2.0229649363820003e-07
5541	8	200	8.2	5.4	-8.03	-13.13	-17.77	1.338668145129e-07
5553	8	200	8.2	5.4	-8.03	-13.13	-17.52	2.127354420687e-07
5697	8	200	8.2	5.4	-8.03	-12.9	-17.52	1.1785292018769999e-07
5709	8	200	8.2	5.4	-8.03	-12.9	-17.26	1.689750516315e-07
5721	8	200	8.2	5.4	-8.03	-12.9	-17.01	2.5743406994710003e-07
5829	8	200	8.2	5.4	-8.03	-12.65	-17.77	1.1301075509489999e-07
5841	8	200	8.2	5.4	-8.03	-12.65	-17.52	1.2021323732219998e-07
5853	8	200	8.2	5.4	-8.03	-12.65	-17.26	1.3530886141430002e-07
5865	8	200	8.2	5.4	-8.03	-12.65	-17.01	1.6270994388739998e-07
5877	8	200	8.2	5.4	-8.03	-12.65	-16.76	2.121548022776e-07
5973	8	200	8.2	5.4	-8.03	-12.4	-17.77	1.1301075509489999e-07
5985	8	200	8.2	5.4	-8.03	-12.4	-17.52	1.369156443351e-07
5997	8	200	8.2	5.4	-8.03	-12.4	-17.26	1.6715512488620003e-07
6009	8	200	8.2	5.4	-8.03	-12.4	-17.01	2.021436809819e-07
6021	8	200	8.2	5.4	-8.03	-12.4	-16.76	2.1449214843299998e-07
6033	8	200	8.2	5.4	-8.03	-12.4	-16.5	2.42052286041e-07
6117	8	200	8.2	5.4	-8.03	-12.15	-17.77	1.1301075509489999e-07
6129	8	200	8.2	5.4	-8.03	-12.15	-17.52	1.369156443351e-07
6141	8	200	8.2	5.4	-8.03	-12.15	-17.26	1.6715512488620003e-07
6153	8	200	8.2	5.4	-8.03	-12.15	-17.01	2.025130326137e-07
6165	8	200	8.2	5.4	-8.03	-12.15	-16.76	2.453501043331e-07
6261	8	200	8.2	5.4	-8.03	-11.9	-17.77	1.1301075509489999e-07
6273	8	200	8.2	5.4	-8.03	-11.9	-17.52	1.369156443351e-07
6285	8	200	8.2	5.4	-8.03	-11.9	-17.26	1.6715512488620003e-07
6297	8	200	8.2	5.4	-8.03	-11.9	-17.01	2.025130326137e-07
6309	8	200	8.2	5.4	-8.03	-11.9	-16.76	2.453501043331e-07
6405	8	200	8.2	5.4	-8.03	-11.65	-17.77	1.1301075509489999e-07
6417	8	200	8.2	5.4	-8.03	-11.65	-17.52	1.369156443351e-07
6429	8	200	8.2	5.4	-8.03	-11.65	-17.26	1.6715512488620003e-07
6441	8	200	8.2	5.4	-8.03	-11.65	-17.01	2.025130326137e-07
6453	8	200	8.2	5.4	-8.03	-11.65	-16.76	2.453501043331e-07
6549	8	200	8.2	5.4	-8.03	-11.41	-17.77	1.1301075509489999e-07
6561	8	200	8.2	5.4	-8.03	-11.41	-17.52	1.369156443351e-07
6573	8	200	8.2	5.4	-8.03	-11.41	-17.26	1.6715512488620003e-07
6585	8	200	8.2	5.4	-8.03	-11.41	-17.01	2.025130326137e-07
6597	8	200	8.2	5.4	-8.03	-11.41	-16.76	2.453501043331e-07
6693	8	200	8.2	5.4	-8.03	-11.16	-17.77	1.1301075509489999e-07
6705	8	200	8.2	5.4	-8.03	-11.16	-17.52	1.369156443351e-07
6717	8	200	8.2	5.4	-8.03	-11.16	-17.26	1.6715512488620003e-07
6729	8	200	8.2	5.4	-8.03	-11.16	-17.01	2.025130326137e-07
6741	8	200	8.2	5.4	-8.03	-11.16	-16.76	2.453501043331e-07
6837	8	200	8.2	5.4	-8.03	-10.91	-17.77	1.1301075509489999e-07
6849	8	200	8.2	5.4	-8.03	-10.91	-17.52	1.369156443351e-07
6861	8	200	8.2	5.4	-8.03	-10.91	-17.26	1.6715512488620003e-07
6873	8	200	8.2	5.4	-8.03	-10.91	-17.01	2.025130326137e-07
6885	8	200	8.2	5.4	-8.03	-10.91	-16.76	2.453501043331e-07
6933	8	200	8.2	5.4	-7.8	-13.64	-18.77	1.40832491197e-07
6945	8	200	8.2	5.4	-7.8	-13.64	-18.53	2.373359180637e-07
7101	8	200	8.2	5.4	-7.8	-13.39	-18.28	1.456701027335e-07
7113	8	200	8.2	5.4	-7.8	-13.39	-18.03	2.451461781198e-07
7269	8	200	8.2	5.4	-7.8	-13.13	-17.77	1.574143347137e-07
7281	8	200	8.2	5.4	-7.8	-13.13	-17.52	2.546096796184e-07
7425	8	200	8.2	5.4	-7.8	-12.9	-17.52	1.323720373242e-07
7437	8	200	8.2	5.4	-7.8	-12.9	-17.26	1.9539573869970002e-07
7557	8	200	8.2	5.4	-7.8	-12.65	-17.77	1.156216716277e-07
7569	8	200	8.2	5.4	-7.8	-12.65	-17.52	1.248042238939e-07
7581	8	200	8.2	5.4	-7.8	-12.65	-17.26	1.436634421435e-07
7593	8	200	8.2	5.4	-7.8	-12.65	-17.01	1.7756707010270003e-07
7605	8	200	8.2	5.4	-7.8	-12.65	-16.76	2.385752871923e-07
7701	8	200	8.2	5.4	-7.8	-12.4	-17.77	1.156216716277e-07
7713	8	200	8.2	5.4	-7.8	-12.4	-17.52	1.400788436926e-07
7725	8	200	8.2	5.4	-7.8	-12.4	-17.26	1.710169583139e-07
7737	8	200	8.2	5.4	-7.8	-12.4	-17.01	2.068421773397e-07
7749	8	200	8.2	5.4	-7.8	-12.4	-16.76	2.228463925347e-07
7761	8	200	8.2	5.4	-7.8	-12.4	-16.5	2.572551520995e-07
7845	8	200	8.2	5.4	-7.8	-12.15	-17.77	1.156216716277e-07
7857	8	200	8.2	5.4	-7.8	-12.15	-17.52	1.400788436926e-07
7869	8	200	8.2	5.4	-7.8	-12.15	-17.26	1.710169583139e-07
7881	8	200	8.2	5.4	-7.8	-12.15	-17.01	2.0719175450129999e-07
7893	8	200	8.2	5.4	-7.8	-12.15	-16.76	2.510185109598e-07
7989	8	200	8.2	5.4	-7.8	-11.9	-17.77	1.156216716277e-07
8001	8	200	8.2	5.4	-7.8	-11.9	-17.52	1.400788436926e-07
8013	8	200	8.2	5.4	-7.8	-11.9	-17.26	1.710169583139e-07
8025	8	200	8.2	5.4	-7.8	-11.9	-17.01	2.0719175450129999e-07
8037	8	200	8.2	5.4	-7.8	-11.9	-16.76	2.510185109598e-07
8133	8	200	8.2	5.4	-7.8	-11.65	-17.77	1.156216716277e-07
8145	8	200	8.2	5.4	-7.8	-11.65	-17.52	1.400788436926e-07
8157	8	200	8.2	5.4	-7.8	-11.65	-17.26	1.710169583139e-07
8169	8	200	8.2	5.4	-7.8	-11.65	-17.01	2.0719175450129999e-07
8181	8	200	8.2	5.4	-7.8	-11.65	-16.76	2.510185109598e-07
8277	8	200	8.2	5.4	-7.8	-11.41	-17.77	1.156216716277e-07
8289	8	200	8.2	5.4	-7.8	-11.41	-17.52	1.400788436926e-07
8301	8	200	8.2	5.4	-7.8	-11.41	-17.26	1.710169583139e-07
8313	8	200	8.2	5.4	-7.8	-11.41	-17.01	2.0719175450129999e-07
8325	8	200	8.2	5.4	-7.8	-11.41	-16.76	2.510185109598e-07
8421	8	200	8.2	5.4	-7.8	-11.16	-17.77	1.156216716277e-07
8433	8	200	8.2	5.4	-7.8	-11.16	-17.52	1.400788436926e-07
8445	8	200	8.2	5.4	-7.8	-11.16	-17.26	1.710169583139e-07
8457	8	200	8.2	5.4	-7.8	-11.16	-17.01	2.0719175450129999e-07
8469	8	200	8.2	5.4	-7.8	-11.16	-16.76	2.510185109598e-07
8565	8	200	8.2	5.4	-7.8	-10.91	-17.77	1.156216716277e-07
8577	8	200	8.2	5.4	-7.8	-10.91	-17.52	1.400788436926e-07
8589	8	200	8.2	5.4	-7.8	-10.91	-17.26	1.710169583139e-07
8601	8	200	8.2	5.4	-7.8	-10.91	-17.01	2.0719175450129999e-07
8613	8	200	8.2	5.4	-7.8	-10.91	-16.76	2.510185109598e-07
8661	8	200	8.2	5.4	-7.597	-13.64	-18.77	1.7656786591179998e-07
8817	8	200	8.2	5.4	-7.597	-13.39	-18.53	1.093772155852e-07
8829	8	200	8.2	5.4	-7.597	-13.39	-18.28	1.8059198774609998e-07
8985	8	200	8.2	5.4	-7.597	-13.13	-18.03	1.199429471075e-07
8997	8	200	8.2	5.4	-7.597	-13.13	-17.77	1.915412023397e-07
9141	8	200	8.2	5.4	-7.597	-12.9	-17.77	1.1068703592610002e-07
9153	8	200	8.2	5.4	-7.597	-12.9	-17.52	1.534142514814e-07
9165	8	200	8.2	5.4	-7.597	-12.9	-17.26	2.3368660245289997e-07
9285	8	200	8.2	5.4	-7.597	-12.65	-17.77	1.194056110655e-07
9297	8	200	8.2	5.4	-7.597	-12.65	-17.52	1.314578324162e-07
9309	8	200	8.2	5.4	-7.597	-12.65	-17.26	1.5577153859789998e-07
9321	8	200	8.2	5.4	-7.597	-12.65	-17.01	1.990991528926e-07
9429	8	200	8.2	5.4	-7.597	-12.4	-17.77	1.194056110655e-07
9441	8	200	8.2	5.4	-7.597	-12.4	-17.52	1.4466319366629998e-07
9453	8	200	8.2	5.4	-7.597	-12.4	-17.26	1.766138221736e-07
9465	8	200	8.2	5.4	-7.597	-12.4	-17.01	2.136515971083e-07
9477	8	200	8.2	5.4	-7.597	-12.4	-16.76	2.349540013881e-07
9573	8	200	8.2	5.4	-7.597	-12.15	-17.77	1.194056110655e-07
9585	8	200	8.2	5.4	-7.597	-12.15	-17.52	1.4466319366629998e-07
9597	8	200	8.2	5.4	-7.597	-12.15	-17.26	1.766138221736e-07
9609	8	200	8.2	5.4	-7.597	-12.15	-17.01	2.139725155605e-07
9621	8	200	8.2	5.4	-7.597	-12.15	-16.76	2.592335988818e-07
9717	8	200	8.2	5.4	-7.597	-11.9	-17.77	1.194056110655e-07
9729	8	200	8.2	5.4	-7.597	-11.9	-17.52	1.4466319366629998e-07
9741	8	200	8.2	5.4	-7.597	-11.9	-17.26	1.766138221736e-07
9753	8	200	8.2	5.4	-7.597	-11.9	-17.01	2.139725155605e-07
9765	8	200	8.2	5.4	-7.597	-11.9	-16.76	2.592335988818e-07
9861	8	200	8.2	5.4	-7.597	-11.65	-17.77	1.194056110655e-07
9873	8	200	8.2	5.4	-7.597	-11.65	-17.52	1.4466319366629998e-07
9885	8	200	8.2	5.4	-7.597	-11.65	-17.26	1.766138221736e-07
9897	8	200	8.2	5.4	-7.597	-11.65	-17.01	2.139725155605e-07
9909	8	200	8.2	5.4	-7.597	-11.65	-16.76	2.592335988818e-07
10005	8	200	8.2	5.4	-7.597	-11.41	-17.77	1.194056110655e-07
10017	8	200	8.2	5.4	-7.597	-11.41	-17.52	1.4466319366629998e-07
10029	8	200	8.2	5.4	-7.597	-11.41	-17.26	1.766138221736e-07
10041	8	200	8.2	5.4	-7.597	-11.41	-17.01	2.139725155605e-07
10053	8	200	8.2	5.4	-7.597	-11.41	-16.76	2.592335988818e-07
10149	8	200	8.2	5.4	-7.597	-11.16	-17.77	1.194056110655e-07
10161	8	200	8.2	5.4	-7.597	-11.16	-17.52	1.4466319366629998e-07
10173	8	200	8.2	5.4	-7.597	-11.16	-17.26	1.766138221736e-07
10185	8	200	8.2	5.4	-7.597	-11.16	-17.01	2.139725155605e-07
10197	8	200	8.2	5.4	-7.597	-11.16	-16.76	2.592335988818e-07
10293	8	200	8.2	5.4	-7.597	-10.91	-17.77	1.194056110655e-07
10305	8	200	8.2	5.4	-7.597	-10.91	-17.52	1.4466319366629998e-07
10317	8	200	8.2	5.4	-7.597	-10.91	-17.26	1.766138221736e-07
10329	8	200	8.2	5.4	-7.597	-10.91	-17.01	2.139725155605e-07
10341	8	200	8.2	5.4	-7.597	-10.91	-16.76	2.592335988818e-07
10377	8	200	8.2	5.4	-7.33	-13.64	-19.04	1.431211288813e-07
10389	8	200	8.2	5.4	-7.33	-13.64	-18.77	2.5784817537270005e-07
10545	8	200	8.2	5.4	-7.33	-13.39	-18.53	1.540438428657e-07
10557	8	200	8.2	5.4	-7.33	-13.39	-18.28	2.600220098408e-07
10701	8	200	8.2	5.4	-7.33	-13.13	-18.28	1.057533952763e-07
10713	8	200	8.2	5.4	-7.33	-13.13	-18.03	1.625990102576e-07
10869	8	200	8.2	5.4	-7.33	-12.9	-17.77	1.3760067381260002e-07
10881	8	200	8.2	5.4	-7.33	-12.9	-17.52	2.012748797816e-07
11001	8	200	8.2	5.4	-7.33	-12.65	-18.03	1.048539247658e-07
11013	8	200	8.2	5.4	-7.33	-12.65	-17.77	1.280121978642e-07
11025	8	200	8.2	5.4	-7.33	-12.65	-17.52	1.465914985826e-07
11037	8	200	8.2	5.4	-7.33	-12.65	-17.26	1.833114667085e-07
11049	8	200	8.2	5.4	-7.33	-12.65	-17.01	2.480739901936e-07
11145	8	200	8.2	5.4	-7.33	-12.4	-18.03	1.048539247658e-07
11157	8	200	8.2	5.4	-7.33	-12.4	-17.77	1.280121978642e-07
11169	8	200	8.2	5.4	-7.33	-12.4	-17.52	1.55090316819e-07
11181	8	200	8.2	5.4	-7.33	-12.4	-17.26	1.8934391141e-07
11193	8	200	8.2	5.4	-7.33	-12.4	-17.01	2.291396567164e-07
11205	8	200	8.2	5.4	-7.33	-12.4	-16.76	2.6249282052660004e-07
11289	8	200	8.2	5.4	-7.33	-12.15	-18.03	1.048539247658e-07
11301	8	200	8.2	5.4	-7.33	-12.15	-17.77	1.280121978642e-07
11313	8	200	8.2	5.4	-7.33	-12.15	-17.52	1.55090316819e-07
11325	8	200	8.2	5.4	-7.33	-12.15	-17.26	1.8934391141e-07
11337	8	200	8.2	5.4	-7.33	-12.15	-17.01	2.2939538232729997e-07
11433	8	200	8.2	5.4	-7.33	-11.9	-18.03	1.048539247658e-07
11445	8	200	8.2	5.4	-7.33	-11.9	-17.77	1.280121978642e-07
11457	8	200	8.2	5.4	-7.33	-11.9	-17.52	1.55090316819e-07
11469	8	200	8.2	5.4	-7.33	-11.9	-17.26	1.8934391141e-07
11481	8	200	8.2	5.4	-7.33	-11.9	-17.01	2.2939538232729997e-07
11577	8	200	8.2	5.4	-7.33	-11.65	-18.03	1.048539247658e-07
11589	8	200	8.2	5.4	-7.33	-11.65	-17.77	1.280121978642e-07
11601	8	200	8.2	5.4	-7.33	-11.65	-17.52	1.55090316819e-07
11613	8	200	8.2	5.4	-7.33	-11.65	-17.26	1.8934391141e-07
11625	8	200	8.2	5.4	-7.33	-11.65	-17.01	2.2939538232729997e-07
11721	8	200	8.2	5.4	-7.33	-11.41	-18.03	1.048539247658e-07
11733	8	200	8.2	5.4	-7.33	-11.41	-17.77	1.280121978642e-07
11745	8	200	8.2	5.4	-7.33	-11.41	-17.52	1.55090316819e-07
11757	8	200	8.2	5.4	-7.33	-11.41	-17.26	1.8934391141e-07
11769	8	200	8.2	5.4	-7.33	-11.41	-17.01	2.2939538232729997e-07
11865	8	200	8.2	5.4	-7.33	-11.16	-18.03	1.048539247658e-07
11877	8	200	8.2	5.4	-7.33	-11.16	-17.77	1.280121978642e-07
11889	8	200	8.2	5.4	-7.33	-11.16	-17.52	1.55090316819e-07
11901	8	200	8.2	5.4	-7.33	-11.16	-17.26	1.8934391141e-07
11913	8	200	8.2	5.4	-7.33	-11.16	-17.01	2.2939538232729997e-07
12009	8	200	8.2	5.4	-7.33	-10.91	-18.03	1.048539247658e-07
12021	8	200	8.2	5.4	-7.33	-10.91	-17.77	1.280121978642e-07
12033	8	200	8.2	5.4	-7.33	-10.91	-17.52	1.55090316819e-07
12045	8	200	8.2	5.4	-7.33	-10.91	-17.26	1.8934391141e-07
12057	8	200	8.2	5.4	-7.33	-10.91	-17.01	2.2939538232729997e-07
