	pH	DIC	#Pb(CO3)2-2	#PbCO3	#PbOH+	Cerrusite	Hydrocerrusite	Result
82786	9	200	8.2	5.95	-6.18	-11.16	-16.5	6.363870939377e-07
82918	9	200	8.2	5.95	-6.18	-10.91	-16.76	5.212603425013e-07
82930	9	200	8.2	5.95	-6.18	-10.91	-16.5	6.363870939377e-07
83230	9	200	8.2	6.13	-8.72	-13.39	-16.25	4.788950307949e-07
83806	9	200	8.2	6.13	-8.72	-12.4	-16.25	5.067125439612999e-07
83950	9	200	8.2	6.13	-8.72	-12.15	-16.25	5.067125439612999e-07
84094	9	200	8.2	6.13	-8.72	-11.9	-16.25	5.067125439612999e-07
84238	9	200	8.2	6.13	-8.72	-11.65	-16.25	5.067125439612999e-07
84382	9	200	8.2	6.13	-8.72	-11.41	-16.25	5.067125439612999e-07
84526	9	200	8.2	6.13	-8.72	-11.16	-16.25	5.067125439612999e-07
84670	9	200	8.2	6.13	-8.72	-10.91	-16.25	5.067125439612999e-07
84790	9	200	8.2	6.13	-8.49	-13.64	-16.76	4.965091288345e-07
84958	9	200	8.2	6.13	-8.49	-13.39	-16.25	5.316118667830999e-07
85534	9	200	8.2	6.13	-8.49	-12.4	-16.25	5.07544481593e-07
85678	9	200	8.2	6.13	-8.49	-12.15	-16.25	5.07544481593e-07
85822	9	200	8.2	6.13	-8.49	-11.9	-16.25	5.07544481593e-07
85966	9	200	8.2	6.13	-8.49	-11.65	-16.25	5.07544481593e-07
86110	9	200	8.2	6.13	-8.49	-11.41	-16.25	5.07544481593e-07
86254	9	200	8.2	6.13	-8.49	-11.16	-16.25	5.07544481593e-07
86398	9	200	8.2	6.13	-8.49	-10.91	-16.25	5.07544481593e-07
86518	9	200	8.2	6.13	-8.26	-13.64	-16.76	5.839972114904e-07
86686	9	200	8.2	6.13	-8.26	-13.39	-16.25	6.211379287538e-07
87262	9	200	8.2	6.13	-8.26	-12.4	-16.25	5.089573448937e-07
87406	9	200	8.2	6.13	-8.26	-12.15	-16.25	5.089573626471e-07
87550	9	200	8.2	6.13	-8.26	-11.9	-16.25	5.089573626471e-07
87694	9	200	8.2	6.13	-8.26	-11.65	-16.25	5.089573626471e-07
87838	9	200	8.2	6.13	-8.26	-11.41	-16.25	5.089573626471e-07
87982	9	200	8.2	6.13	-8.26	-11.16	-16.25	5.089573626471e-07
88126	9	200	8.2	6.13	-8.26	-10.91	-16.25	5.089573626471e-07
88402	9	200	8.2	6.13	-8.03	-13.39	-16.5	4.5891716124490005e-07
88990	9	200	8.2	6.13	-8.03	-12.4	-16.25	5.113567483061e-07
89134	9	200	8.2	6.13	-8.03	-12.15	-16.25	5.113567306713e-07
89278	9	200	8.2	6.13	-8.03	-11.9	-16.25	5.113567306713e-07
89422	9	200	8.2	6.13	-8.03	-11.65	-16.25	5.113567306713e-07
89566	9	200	8.2	6.13	-8.03	-11.41	-16.25	5.113567306713e-07
89710	9	200	8.2	6.13	-8.03	-11.16	-16.25	5.113567306713e-07
89854	9	200	8.2	6.13	-8.03	-10.91	-16.25	5.113567306713e-07
89962	9	200	8.2	6.13	-7.8	-13.64	-17.01	5.673626781264e-07
90130	9	200	8.2	6.13	-7.8	-13.39	-16.5	6.041117469415e-07
90718	9	200	8.2	6.13	-7.8	-12.4	-16.25	5.154314716534e-07
90862	9	200	8.2	6.13	-7.8	-12.15	-16.25	5.154314891708e-07
91006	9	200	8.2	6.13	-7.8	-11.9	-16.25	5.154314891708e-07
91150	9	200	8.2	6.13	-7.8	-11.65	-16.25	5.154314891708e-07
91294	9	200	8.2	6.13	-7.8	-11.41	-16.25	5.154314891708e-07
91438	9	200	8.2	6.13	-7.8	-11.16	-16.25	5.154314891708e-07
91582	9	200	8.2	6.13	-7.8	-10.91	-16.25	5.154314891708e-07
91678	9	200	8.2	6.13	-7.597	-13.64	-17.26	4.4830906385509994e-07
91846	9	200	8.2	6.13	-7.597	-13.39	-16.76	4.725805920019e-07
92014	9	200	8.2	6.13	-7.597	-13.13	-16.25	5.085950757397e-07
92446	9	200	8.2	6.13	-7.597	-12.4	-16.25	5.213368959833e-07
92590	9	200	8.2	6.13	-7.597	-12.15	-16.25	5.213368959833e-07
92734	9	200	8.2	6.13	-7.597	-11.9	-16.25	5.213369132064999e-07
92878	9	200	8.2	6.13	-7.597	-11.65	-16.25	5.213369132064999e-07
93022	9	200	8.2	6.13	-7.597	-11.41	-16.25	5.213369132064999e-07
93166	9	200	8.2	6.13	-7.597	-11.16	-16.25	5.213369132064999e-07
93310	9	200	8.2	6.13	-7.597	-10.91	-16.25	5.213369132064999e-07
93730	9	200	8.2	6.13	-7.33	-13.13	-16.5	4.7484548507849997e-07
94174	9	200	8.2	6.13	-7.33	-12.4	-16.25	5.347688071159e-07
94318	9	200	8.2	6.13	-7.33	-12.15	-16.25	5.347688071159e-07
94462	9	200	8.2	6.13	-7.33	-11.9	-16.25	5.347688071159e-07
94606	9	200	8.2	6.13	-7.33	-11.65	-16.25	5.347688071159e-07
94750	9	200	8.2	6.13	-7.33	-11.41	-16.25	5.347688071159e-07
94894	9	200	8.2	6.13	-7.33	-11.16	-16.25	5.347688071159e-07
95038	9	200	8.2	6.13	-7.33	-10.91	-16.25	5.347688071159e-07
95122	9	200	8.2	6.13	-7.1	-13.64	-17.52	6.24711237742e-07
95614	9	200	8.2	6.13	-7.1	-12.9	-16.25	5.38461411352e-07
95890	9	200	8.2	6.13	-7.1	-12.4	-16.5	4.582571650379001e-07
95902	9	200	8.2	6.13	-7.1	-12.4	-16.25	5.551908597138e-07
96034	9	200	8.2	6.13	-7.1	-12.15	-16.5	4.5825716508409996e-07
96046	9	200	8.2	6.13	-7.1	-12.15	-16.25	5.551908597138e-07
96178	9	200	8.2	6.13	-7.1	-11.9	-16.5	4.5825716508409996e-07
96190	9	200	8.2	6.13	-7.1	-11.9	-16.25	5.551908597138e-07
96322	9	200	8.2	6.13	-7.1	-11.65	-16.5	4.5825716508409996e-07
96334	9	200	8.2	6.13	-7.1	-11.65	-16.25	5.551908597138e-07
96466	9	200	8.2	6.13	-7.1	-11.41	-16.5	4.5825716508409996e-07
96478	9	200	8.2	6.13	-7.1	-11.41	-16.25	5.551908597138e-07
96610	9	200	8.2	6.13	-7.1	-11.16	-16.5	4.5825716508409996e-07
96622	9	200	8.2	6.13	-7.1	-11.16	-16.25	5.551908597138e-07
96754	9	200	8.2	6.13	-7.1	-10.91	-16.5	4.5825716508409996e-07
96766	9	200	8.2	6.13	-7.1	-10.91	-16.25	5.551908597138e-07
96838	9	200	8.2	6.13	-6.87	-13.64	-17.77	5.748379101929e-07
97006	9	200	8.2	6.13	-6.87	-13.39	-17.26	6.11846116925e-07
97174	9	200	8.2	6.13	-6.87	-13.13	-16.76	6.325823936283001e-07
97330	9	200	8.2	6.13	-6.87	-12.9	-16.5	5.087405135538e-07
97486	9	200	8.2	6.13	-6.87	-12.65	-16.25	5.061140084639e-07
97618	9	200	8.2	6.13	-6.87	-12.4	-16.5	4.868834179125999e-07
97630	9	200	8.2	6.13	-6.87	-12.4	-16.25	5.898724513260999e-07
97762	9	200	8.2	6.13	-6.87	-12.15	-16.5	4.868834179125999e-07
97774	9	200	8.2	6.13	-6.87	-12.15	-16.25	5.898724513260999e-07
97906	9	200	8.2	6.13	-6.87	-11.9	-16.5	4.868834179125999e-07
97918	9	200	8.2	6.13	-6.87	-11.9	-16.25	5.898724513260999e-07
98050	9	200	8.2	6.13	-6.87	-11.65	-16.5	4.868834179125999e-07
98062	9	200	8.2	6.13	-6.87	-11.65	-16.25	5.898724513260999e-07
98194	9	200	8.2	6.13	-6.87	-11.41	-16.5	4.868834179125999e-07
98206	9	200	8.2	6.13	-6.87	-11.41	-16.25	5.898724513260999e-07
98338	9	200	8.2	6.13	-6.87	-11.16	-16.5	4.868834179125999e-07
98350	9	200	8.2	6.13	-6.87	-11.16	-16.25	5.898724513260999e-07
98482	9	200	8.2	6.13	-6.87	-10.91	-16.5	4.868834179125999e-07
98494	9	200	8.2	6.13	-6.87	-10.91	-16.25	5.898724513260999e-07
98554	9	200	8.2	6.13	-6.64	-13.64	-18.03	5.258576139099e-07
98722	9	200	8.2	6.13	-6.64	-13.39	-17.52	5.618106762186e-07
98890	9	200	8.2	6.13	-6.64	-13.13	-17.01	5.9635048111e-07
99046	9	200	8.2	6.13	-6.64	-12.9	-16.76	4.80467548e-07
99202	9	200	8.2	6.13	-6.64	-12.65	-16.5	5.034691790255999e-07
99214	9	200	8.2	6.13	-6.64	-12.65	-16.25	6.297564420957e-07
99346	9	200	8.2	6.13	-6.64	-12.4	-16.5	5.354976710909999e-07
99358	9	200	8.2	6.13	-6.64	-12.4	-16.25	6.487700923132e-07
99490	9	200	8.2	6.13	-6.64	-12.15	-16.5	5.354976655234999e-07
99502	9	200	8.2	6.13	-6.64	-12.15	-16.25	6.487700923132e-07
99634	9	200	8.2	6.13	-6.64	-11.9	-16.5	5.354976655234999e-07
99646	9	200	8.2	6.13	-6.64	-11.9	-16.25	6.487700814476e-07
99778	9	200	8.2	6.13	-6.64	-11.65	-16.5	5.354976655234999e-07
99790	9	200	8.2	6.13	-6.64	-11.65	-16.25	6.487700814476e-07
99922	9	200	8.2	6.13	-6.64	-11.41	-16.5	5.354976655234999e-07
99934	9	200	8.2	6.13	-6.64	-11.41	-16.25	6.487700814476e-07
100066	9	200	8.2	6.13	-6.64	-11.16	-16.5	5.354976655234999e-07
100078	9	200	8.2	6.13	-6.64	-11.16	-16.25	6.487700814476e-07
100210	9	200	8.2	6.13	-6.64	-10.91	-16.5	5.354976655234999e-07
100222	9	200	8.2	6.13	-6.64	-10.91	-16.25	6.487700814476e-07
100270	9	200	8.2	6.13	-6.41	-13.64	-18.28	4.965105758951e-07
100438	9	200	8.2	6.13	-6.41	-13.39	-17.77	5.319281537837e-07
100606	9	200	8.2	6.13	-6.41	-13.13	-17.26	5.676691376613001e-07
100762	9	200	8.2	6.13	-6.41	-12.9	-17.01	4.657074575534e-07
100918	9	200	8.2	6.13	-6.41	-12.65	-16.76	5.062456982982e-07
100930	9	200	8.2	6.13	-6.41	-12.65	-16.5	6.215936782708e-07
101062	9	200	8.2	6.13	-6.41	-12.4	-16.76	5.062456982982e-07
101074	9	200	8.2	6.13	-6.41	-12.4	-16.5	6.1805626855e-07
101206	9	200	8.2	6.13	-6.41	-12.15	-16.76	5.062456996492e-07
101218	9	200	8.2	6.13	-6.41	-12.15	-16.5	6.1805626855e-07
101350	9	200	8.2	6.13	-6.41	-11.9	-16.76	5.062456996492e-07
101362	9	200	8.2	6.13	-6.41	-11.9	-16.5	6.1805626855e-07
101494	9	200	8.2	6.13	-6.41	-11.65	-16.76	5.062456996492e-07
101506	9	200	8.2	6.13	-6.41	-11.65	-16.5	6.1805626855e-07
101638	9	200	8.2	6.13	-6.41	-11.41	-16.76	5.062456996492e-07
101650	9	200	8.2	6.13	-6.41	-11.41	-16.5	6.1805626855e-07
101782	9	200	8.2	6.13	-6.41	-11.16	-16.76	5.062456996492e-07
101794	9	200	8.2	6.13	-6.41	-11.16	-16.5	6.1805626855e-07
101926	9	200	8.2	6.13	-6.41	-10.91	-16.76	5.062456996492e-07
101938	9	200	8.2	6.13	-6.41	-10.91	-16.5	6.1805626855e-07
101986	9	200	8.2	6.13	-6.18	-13.64	-18.53	4.716837161238e-07
102154	9	200	8.2	6.13	-6.18	-13.39	-18.03	4.96551631684e-07
102322	9	200	8.2	6.13	-6.18	-13.13	-17.52	5.340719612999001e-07
102478	9	200	8.2	6.13	-6.18	-12.9	-17.26	4.563418803497e-07
102634	9	200	8.2	6.13	-6.18	-12.65	-17.01	5.12646721754e-07
102646	9	200	8.2	6.13	-6.18	-12.65	-16.76	6.210857241418e-07
102778	9	200	8.2	6.13	-6.18	-12.4	-17.01	5.126467217913e-07
102790	9	200	8.2	6.13	-6.18	-12.4	-16.76	6.210857241418e-07
102922	9	200	8.2	6.13	-6.18	-12.15	-17.01	5.12646721754e-07
102934	9	200	8.2	6.13	-6.18	-12.15	-16.76	6.210857241418e-07
103066	9	200	8.2	6.13	-6.18	-11.9	-17.01	5.12646721754e-07
