	pH	DIC	#Pb(CO3)2-2	#PbCO3	#PbOH+	Cerrusite	Hydrocerrusite	Result
18230	10	20	8.2	5.4	-6.41	-12.15	-17.26	3.7827263976940005e-07
18362	10	20	8.2	5.4	-6.41	-11.9	-17.52	3.098454652e-07
18374	10	20	8.2	5.4	-6.41	-11.9	-17.26	3.7827263976940005e-07
18506	10	20	8.2	5.4	-6.41	-11.65	-17.52	3.098454652e-07
18518	10	20	8.2	5.4	-6.41	-11.65	-17.26	3.7827263976940005e-07
18650	10	20	8.2	5.4	-6.41	-11.41	-17.52	3.098454652e-07
18662	10	20	8.2	5.4	-6.41	-11.41	-17.26	3.7827263976940005e-07
18794	10	20	8.2	5.4	-6.41	-11.16	-17.52	3.098454652e-07
18806	10	20	8.2	5.4	-6.41	-11.16	-17.26	3.7827263976940005e-07
18938	10	20	8.2	5.4	-6.41	-10.91	-17.52	3.098454652e-07
18950	10	20	8.2	5.4	-6.41	-10.91	-17.26	3.7827263976940005e-07
19046	10	20	8.2	5.4	-6.18	-13.64	-18.28	2.703139350152e-07
19058	10	20	8.2	5.4	-6.18	-13.64	-18.03	3.2748831322559997e-07
19190	10	20	8.2	5.4	-6.18	-13.39	-18.28	2.703139350152e-07
19202	10	20	8.2	5.4	-6.18	-13.39	-18.03	3.2748831322559997e-07
19334	10	20	8.2	5.4	-6.18	-13.13	-18.28	2.703139350152e-07
19346	10	20	8.2	5.4	-6.18	-13.13	-18.03	3.2748831322559997e-07
19478	10	20	8.2	5.4	-6.18	-12.9	-18.28	2.703139350152e-07
19490	10	20	8.2	5.4	-6.18	-12.9	-18.03	3.2748831322559997e-07
19622	10	20	8.2	5.4	-6.18	-12.65	-18.28	2.703139350152e-07
19634	10	20	8.2	5.4	-6.18	-12.65	-18.03	3.2748831322559997e-07
19766	10	20	8.2	5.4	-6.18	-12.4	-18.28	2.703139350152e-07
19778	10	20	8.2	5.4	-6.18	-12.4	-18.03	3.2748831322559997e-07
19910	10	20	8.2	5.4	-6.18	-12.15	-18.28	2.703139350152e-07
19922	10	20	8.2	5.4	-6.18	-12.15	-18.03	3.2748831322559997e-07
20054	10	20	8.2	5.4	-6.18	-11.9	-18.28	2.703139350152e-07
20066	10	20	8.2	5.4	-6.18	-11.9	-18.03	3.2748831322559997e-07
20198	10	20	8.2	5.4	-6.18	-11.65	-18.28	2.703139350152e-07
20210	10	20	8.2	5.4	-6.18	-11.65	-18.03	3.2748831322559997e-07
20342	10	20	8.2	5.4	-6.18	-11.41	-18.28	2.703139350152e-07
20354	10	20	8.2	5.4	-6.18	-11.41	-18.03	3.2748831322559997e-07
20486	10	20	8.2	5.4	-6.18	-11.16	-18.28	2.703139350152e-07
20498	10	20	8.2	5.4	-6.18	-11.16	-18.03	3.2748831322559997e-07
20630	10	20	8.2	5.4	-6.18	-10.91	-18.28	2.703139350152e-07
20642	10	20	8.2	5.4	-6.18	-10.91	-18.03	3.2748831322559997e-07
20846	10	20	8.2	5.58	-8.72	-13.64	-16.76	3.1496984586599996e-07
21014	10	20	8.2	5.58	-8.72	-13.39	-16.25	3.297189329845e-07
22574	10	20	8.2	5.58	-8.49	-13.64	-16.76	3.198934572943e-07
22742	10	20	8.2	5.58	-8.49	-13.39	-16.25	3.347586097991e-07
24302	10	20	8.2	5.58	-8.26	-13.64	-16.76	3.282549496045e-07
24470	10	20	8.2	5.58	-8.26	-13.39	-16.25	3.433172094595e-07
26030	10	20	8.2	5.58	-8.03	-13.64	-16.76	3.424548021568e-07
26198	10	20	8.2	5.58	-8.03	-13.39	-16.25	3.5785179837750003e-07
27758	10	20	8.2	5.58	-7.8	-13.64	-16.76	3.665696154025e-07
27926	10	20	8.2	5.58	-7.8	-13.39	-16.25	3.825350757021e-07
31202	10	20	8.2	5.58	-7.33	-13.64	-17.01	2.748219262642e-07
31370	10	20	8.2	5.58	-7.33	-13.39	-16.5	2.893154170746e-07
32930	10	20	8.2	5.58	-7.1	-13.64	-17.01	3.42806376964e-07
33098	10	20	8.2	5.58	-7.1	-13.39	-16.5	3.58917271581e-07
33254	10	20	8.2	5.58	-7.1	-13.13	-16.25	3.0177875367070003e-07
33398	10	20	8.2	5.58	-7.1	-12.9	-16.25	3.0177875367070003e-07
33542	10	20	8.2	5.58	-7.1	-12.65	-16.25	3.0177875367070003e-07
33686	10	20	8.2	5.58	-7.1	-12.4	-16.25	3.0177875367070003e-07
33830	10	20	8.2	5.58	-7.1	-12.15	-16.25	3.0177875367070003e-07
33974	10	20	8.2	5.58	-7.1	-11.9	-16.25	3.0177875367070003e-07
34118	10	20	8.2	5.58	-7.1	-11.65	-16.25	3.0177875367070003e-07
34262	10	20	8.2	5.58	-7.1	-11.41	-16.25	3.0177875367070003e-07
34406	10	20	8.2	5.58	-7.1	-11.16	-16.25	3.0177875367070003e-07
34550	10	20	8.2	5.58	-7.1	-10.91	-16.25	3.0177875367070003e-07
34814	10	20	8.2	5.58	-6.87	-13.39	-16.76	2.721257235284e-07
34970	10	20	8.2	5.58	-6.87	-13.13	-16.5	3.27055468716e-07
34982	10	20	8.2	5.58	-6.87	-13.13	-16.25	3.9623149369829996e-07
35114	10	20	8.2	5.58	-6.87	-12.9	-16.5	3.2705547671590004e-07
35126	10	20	8.2	5.58	-6.87	-12.9	-16.25	3.9623150334359997e-07
35258	10	20	8.2	5.58	-6.87	-12.65	-16.5	3.270554767499e-07
35270	10	20	8.2	5.58	-6.87	-12.65	-16.25	3.962315034235e-07
35402	10	20	8.2	5.58	-6.87	-12.4	-16.5	3.270554767499e-07
35414	10	20	8.2	5.58	-6.87	-12.4	-16.25	3.962315034235e-07
35546	10	20	8.2	5.58	-6.87	-12.15	-16.5	3.270554767499e-07
35558	10	20	8.2	5.58	-6.87	-12.15	-16.25	3.962315034235e-07
35690	10	20	8.2	5.58	-6.87	-11.9	-16.5	3.270554767499e-07
35702	10	20	8.2	5.58	-6.87	-11.9	-16.25	3.962315034235e-07
35834	10	20	8.2	5.58	-6.87	-11.65	-16.5	3.270554767499e-07
35846	10	20	8.2	5.58	-6.87	-11.65	-16.25	3.962315034235e-07
35978	10	20	8.2	5.58	-6.87	-11.41	-16.5	3.270554767499e-07
35990	10	20	8.2	5.58	-6.87	-11.41	-16.25	3.962315034235e-07
36122	10	20	8.2	5.58	-6.87	-11.16	-16.5	3.270554767499e-07
36134	10	20	8.2	5.58	-6.87	-11.16	-16.25	3.962315034235e-07
36266	10	20	8.2	5.58	-6.87	-10.91	-16.5	3.270554767499e-07
36278	10	20	8.2	5.58	-6.87	-10.91	-16.25	3.962315034235e-07
36374	10	20	8.2	5.58	-6.64	-13.64	-17.26	3.7276939698369997e-07
36530	10	20	8.2	5.58	-6.64	-13.39	-17.01	3.106359130422e-07
36542	10	20	8.2	5.58	-6.64	-13.39	-16.76	3.82555814781e-07
36674	10	20	8.2	5.58	-6.64	-13.13	-17.01	3.106359130422e-07
36686	10	20	8.2	5.58	-6.64	-13.13	-16.76	3.7633880409940005e-07
36818	10	20	8.2	5.58	-6.64	-12.9	-17.01	3.106359130422e-07
36830	10	20	8.2	5.58	-6.64	-12.9	-16.76	3.7633880409940005e-07
36962	10	20	8.2	5.58	-6.64	-12.65	-17.01	3.106359130422e-07
36974	10	20	8.2	5.58	-6.64	-12.65	-16.76	3.7633880409940005e-07
37106	10	20	8.2	5.58	-6.64	-12.4	-17.01	3.106359130422e-07
37118	10	20	8.2	5.58	-6.64	-12.4	-16.76	3.7633880409940005e-07
37250	10	20	8.2	5.58	-6.64	-12.15	-17.01	3.106359130422e-07
37262	10	20	8.2	5.58	-6.64	-12.15	-16.76	3.7633880409940005e-07
37394	10	20	8.2	5.58	-6.64	-11.9	-17.01	3.106359130422e-07
37406	10	20	8.2	5.58	-6.64	-11.9	-16.76	3.7633880409940005e-07
37538	10	20	8.2	5.58	-6.64	-11.65	-17.01	3.106359130422e-07
37550	10	20	8.2	5.58	-6.64	-11.65	-16.76	3.7633880409940005e-07
37682	10	20	8.2	5.58	-6.64	-11.41	-17.01	3.106359130422e-07
37694	10	20	8.2	5.58	-6.64	-11.41	-16.76	3.7633880409940005e-07
37826	10	20	8.2	5.58	-6.64	-11.16	-17.01	3.106359130422e-07
37838	10	20	8.2	5.58	-6.64	-11.16	-16.76	3.7633880409940005e-07
37970	10	20	8.2	5.58	-6.64	-10.91	-17.01	3.106359130422e-07
37982	10	20	8.2	5.58	-6.64	-10.91	-16.76	3.7633880409940005e-07
38090	10	20	8.2	5.58	-6.41	-13.64	-17.52	3.136052366544e-07
38234	10	20	8.2	5.58	-6.41	-13.39	-17.52	3.1279656727659997e-07
38246	10	20	8.2	5.58	-6.41	-13.39	-17.26	3.8187560028809994e-07
38378	10	20	8.2	5.58	-6.41	-13.13	-17.52	3.1279656727659997e-07
38390	10	20	8.2	5.58	-6.41	-13.13	-17.26	3.8187560028809994e-07
38522	10	20	8.2	5.58	-6.41	-12.9	-17.52	3.1279656727659997e-07
38534	10	20	8.2	5.58	-6.41	-12.9	-17.26	3.8187560028809994e-07
38666	10	20	8.2	5.58	-6.41	-12.65	-17.52	3.1279656727659997e-07
38678	10	20	8.2	5.58	-6.41	-12.65	-17.26	3.8187560028809994e-07
38810	10	20	8.2	5.58	-6.41	-12.4	-17.52	3.1279656727659997e-07
38822	10	20	8.2	5.58	-6.41	-12.4	-17.26	3.8187560028809994e-07
38954	10	20	8.2	5.58	-6.41	-12.15	-17.52	3.1279656727659997e-07
38966	10	20	8.2	5.58	-6.41	-12.15	-17.26	3.8187560028809994e-07
39098	10	20	8.2	5.58	-6.41	-11.9	-17.52	3.1279656727659997e-07
39110	10	20	8.2	5.58	-6.41	-11.9	-17.26	3.8187560028809994e-07
39242	10	20	8.2	5.58	-6.41	-11.65	-17.52	3.1279656727659997e-07
39254	10	20	8.2	5.58	-6.41	-11.65	-17.26	3.8187560028809994e-07
39386	10	20	8.2	5.58	-6.41	-11.41	-17.52	3.1279656727659997e-07
39398	10	20	8.2	5.58	-6.41	-11.41	-17.26	3.8187560028809994e-07
39530	10	20	8.2	5.58	-6.41	-11.16	-17.52	3.1279656727659997e-07
39542	10	20	8.2	5.58	-6.41	-11.16	-17.26	3.8187560028809994e-07
39674	10	20	8.2	5.58	-6.41	-10.91	-17.52	3.1279656727659997e-07
39686	10	20	8.2	5.58	-6.41	-10.91	-17.26	3.8187560028809994e-07
39782	10	20	8.2	5.58	-6.18	-13.64	-18.28	2.719607636704e-07
39794	10	20	8.2	5.58	-6.18	-13.64	-18.03	3.294835116495e-07
39926	10	20	8.2	5.58	-6.18	-13.39	-18.28	2.719607562846e-07
39938	10	20	8.2	5.58	-6.18	-13.39	-18.03	3.294835116495e-07
40070	10	20	8.2	5.58	-6.18	-13.13	-18.28	2.719607562846e-07
40082	10	20	8.2	5.58	-6.18	-13.13	-18.03	3.294835116495e-07
40214	10	20	8.2	5.58	-6.18	-12.9	-18.28	2.719607562846e-07
40226	10	20	8.2	5.58	-6.18	-12.9	-18.03	3.294835116495e-07
40358	10	20	8.2	5.58	-6.18	-12.65	-18.28	2.719607562846e-07
40370	10	20	8.2	5.58	-6.18	-12.65	-18.03	3.294835116495e-07
40502	10	20	8.2	5.58	-6.18	-12.4	-18.28	2.719607562846e-07
40514	10	20	8.2	5.58	-6.18	-12.4	-18.03	3.294835116495e-07
40646	10	20	8.2	5.58	-6.18	-12.15	-18.28	2.719607562846e-07
40658	10	20	8.2	5.58	-6.18	-12.15	-18.03	3.294835116495e-07
40790	10	20	8.2	5.58	-6.18	-11.9	-18.28	2.719607562846e-07
40802	10	20	8.2	5.58	-6.18	-11.9	-18.03	3.294835116495e-07
40934	10	20	8.2	5.58	-6.18	-11.65	-18.28	2.719607562846e-07
40946	10	20	8.2	5.58	-6.18	-11.65	-18.03	3.294835116495e-07
41078	10	20	8.2	5.58	-6.18	-11.41	-18.28	2.719607562846e-07
41090	10	20	8.2	5.58	-6.18	-11.41	-18.03	3.294835116495e-07
41222	10	20	8.2	5.58	-6.18	-11.16	-18.28	2.719607562846e-07
41234	10	20	8.2	5.58	-6.18	-11.16	-18.03	3.294835116495e-07
41366	10	20	8.2	5.58	-6.18	-10.91	-18.28	2.719607562846e-07
41378	10	20	8.2	5.58	-6.18	-10.91	-18.03	3.294835116495e-07
41582	10	20	8.2	5.76	-8.72	-13.64	-16.76	3.194306777428e-07
41750	10	20	8.2	5.76	-8.72	-13.39	-16.25	3.376514140673e-07
43310	10	20	8.2	5.76	-8.49	-13.64	-16.76	3.243542891664e-07
43478	10	20	8.2	5.76	-8.49	-13.39	-16.25	3.426910908876e-07
45038	10	20	8.2	5.76	-8.26	-13.64	-16.76	3.327157814686e-07
45206	10	20	8.2	5.76	-8.26	-13.39	-16.25	3.512496905335e-07
46766	10	20	8.2	5.76	-8.03	-13.64	-16.76	3.4691563400740003e-07
46934	10	20	8.2	5.76	-8.03	-13.39	-16.25	3.6578427942679994e-07
48494	10	20	8.2	5.76	-7.8	-13.64	-16.76	3.710304472748e-07
48662	10	20	8.2	5.76	-7.8	-13.39	-16.25	3.904675567095e-07
51938	10	20	8.2	5.76	-7.33	-13.64	-17.01	2.7928268427009995e-07
52106	10	20	8.2	5.76	-7.33	-13.39	-16.5	2.972476690732e-07
53666	10	20	8.2	5.76	-7.1	-13.64	-17.01	3.47267134905e-07
53834	10	20	8.2	5.76	-7.1	-13.39	-16.5	3.668495234656e-07
53990	10	20	8.2	5.76	-7.1	-13.13	-16.25	3.136177178197e-07
54134	10	20	8.2	5.76	-7.1	-12.9	-16.25	3.136177179059e-07
54278	10	20	8.2	5.76	-7.1	-12.65	-16.25	3.136177179059e-07
54422	10	20	8.2	5.76	-7.1	-12.4	-16.25	3.136177179059e-07
54566	10	20	8.2	5.76	-7.1	-12.15	-16.25	3.136177179059e-07
54710	10	20	8.2	5.76	-7.1	-11.9	-16.25	3.136177179059e-07
54854	10	20	8.2	5.76	-7.1	-11.65	-16.25	3.136177179059e-07
54998	10	20	8.2	5.76	-7.1	-11.41	-16.25	3.136177179059e-07
55142	10	20	8.2	5.76	-7.1	-11.16	-16.25	3.136177179059e-07
55286	10	20	8.2	5.76	-7.1	-10.91	-16.25	3.136177179059e-07
55550	10	20	8.2	5.76	-6.87	-13.39	-16.76	2.800574822794e-07
55694	10	20	8.2	5.76	-6.87	-13.13	-16.76	2.758960483896e-07
55706	10	20	8.2	5.76	-6.87	-13.13	-16.5	3.3682748472790005e-07
55838	10	20	8.2	5.76	-6.87	-12.9	-16.76	2.758960483896e-07
55850	10	20	8.2	5.76	-6.87	-12.9	-16.5	3.3682748472790005e-07
55982	10	20	8.2	5.76	-6.87	-12.65	-16.76	2.758960483896e-07
55994	10	20	8.2	5.76	-6.87	-12.65	-16.5	3.3682748472790005e-07
56126	10	20	8.2	5.76	-6.87	-12.4	-16.76	2.758960483896e-07
56138	10	20	8.2	5.76	-6.87	-12.4	-16.5	3.3682748472790005e-07
56270	10	20	8.2	5.76	-6.87	-12.15	-16.76	2.758960483896e-07
56282	10	20	8.2	5.76	-6.87	-12.15	-16.5	3.3682748472790005e-07
56414	10	20	8.2	5.76	-6.87	-11.9	-16.76	2.758960483896e-07
56426	10	20	8.2	5.76	-6.87	-11.9	-16.5	3.3682748472790005e-07
56558	10	20	8.2	5.76	-6.87	-11.65	-16.76	2.758960483896e-07
56570	10	20	8.2	5.76	-6.87	-11.65	-16.5	3.3682748472790005e-07
56702	10	20	8.2	5.76	-6.87	-11.41	-16.76	2.758960483896e-07
56714	10	20	8.2	5.76	-6.87	-11.41	-16.5	3.3682748472790005e-07
56846	10	20	8.2	5.76	-6.87	-11.16	-16.76	2.758960483896e-07
56858	10	20	8.2	5.76	-6.87	-11.16	-16.5	3.3682748472790005e-07
56990	10	20	8.2	5.76	-6.87	-10.91	-16.76	2.758960483896e-07
57002	10	20	8.2	5.76	-6.87	-10.91	-16.5	3.3682748472790005e-07
57110	10	20	8.2	5.76	-6.64	-13.64	-17.26	3.772300230527e-07
57266	10	20	8.2	5.76	-6.64	-13.39	-17.01	3.1724261007399997e-07
57278	10	20	8.2	5.76	-6.64	-13.39	-16.76	3.904875731608e-07
57410	10	20	8.2	5.76	-6.64	-13.13	-17.01	3.1724261007399997e-07
57422	10	20	8.2	5.76	-6.64	-13.13	-16.76	3.843431244607e-07
57554	10	20	8.2	5.76	-6.64	-12.9	-17.01	3.1724261007399997e-07
57566	10	20	8.2	5.76	-6.64	-12.9	-16.76	3.843431244607e-07
57698	10	20	8.2	5.76	-6.64	-12.65	-17.01	3.1724261007399997e-07
57710	10	20	8.2	5.76	-6.64	-12.65	-16.76	3.843431244607e-07
57842	10	20	8.2	5.76	-6.64	-12.4	-17.01	3.1724261007399997e-07
57854	10	20	8.2	5.76	-6.64	-12.4	-16.76	3.843431244607e-07
57986	10	20	8.2	5.76	-6.64	-12.15	-17.01	3.1724261007399997e-07
57998	10	20	8.2	5.76	-6.64	-12.15	-16.76	3.843431244607e-07
58130	10	20	8.2	5.76	-6.64	-11.9	-17.01	3.1724261007399997e-07
58142	10	20	8.2	5.76	-6.64	-11.9	-16.76	3.843431244607e-07
58274	10	20	8.2	5.76	-6.64	-11.65	-17.01	3.1724261007399997e-07
58286	10	20	8.2	5.76	-6.64	-11.65	-16.76	3.843431244607e-07
58418	10	20	8.2	5.76	-6.64	-11.41	-17.01	3.1724261007399997e-07
58430	10	20	8.2	5.76	-6.64	-11.41	-16.76	3.843431244607e-07
58562	10	20	8.2	5.76	-6.64	-11.16	-17.01	3.1724261007399997e-07
58574	10	20	8.2	5.76	-6.64	-11.16	-16.76	3.843431244607e-07
58706	10	20	8.2	5.76	-6.64	-10.91	-17.01	3.1724261007399997e-07
58718	10	20	8.2	5.76	-6.64	-10.91	-16.76	3.843431244607e-07
58826	10	20	8.2	5.76	-6.41	-13.64	-17.52	3.180655773132e-07
58970	10	20	8.2	5.76	-6.41	-13.39	-17.52	3.172632534934e-07
58982	10	20	8.2	5.76	-6.41	-13.39	-17.26	3.873288984459e-07
59114	10	20	8.2	5.76	-6.41	-13.13	-17.52	3.172632596551e-07
59126	10	20	8.2	5.76	-6.41	-13.13	-17.26	3.873288984459e-07
59258	10	20	8.2	5.76	-6.41	-12.9	-17.52	3.172632596551e-07
59270	10	20	8.2	5.76	-6.41	-12.9	-17.26	3.873288984459e-07
59402	10	20	8.2	5.76	-6.41	-12.65	-17.52	3.172632596551e-07
59414	10	20	8.2	5.76	-6.41	-12.65	-17.26	3.873288984459e-07
59546	10	20	8.2	5.76	-6.41	-12.4	-17.52	3.172632596551e-07
59558	10	20	8.2	5.76	-6.41	-12.4	-17.26	3.873288984459e-07
59690	10	20	8.2	5.76	-6.41	-12.15	-17.52	3.172632596551e-07
59702	10	20	8.2	5.76	-6.41	-12.15	-17.26	3.873288984459e-07
59834	10	20	8.2	5.76	-6.41	-11.9	-17.52	3.172632596551e-07
59846	10	20	8.2	5.76	-6.41	-11.9	-17.26	3.873288984459e-07
59978	10	20	8.2	5.76	-6.41	-11.65	-17.52	3.172632596551e-07
59990	10	20	8.2	5.76	-6.41	-11.65	-17.26	3.873288984459e-07
60122	10	20	8.2	5.76	-6.41	-11.41	-17.52	3.172632596551e-07
60134	10	20	8.2	5.76	-6.41	-11.41	-17.26	3.873288984459e-07
60266	10	20	8.2	5.76	-6.41	-11.16	-17.52	3.172632596551e-07
60278	10	20	8.2	5.76	-6.41	-11.16	-17.26	3.873288984459e-07
60410	10	20	8.2	5.76	-6.41	-10.91	-17.52	3.172632596551e-07
60422	10	20	8.2	5.76	-6.41	-10.91	-17.26	3.873288984459e-07
60518	10	20	8.2	5.76	-6.18	-13.64	-18.28	2.744533390186e-07
60530	10	20	8.2	5.76	-6.18	-13.64	-18.03	3.325033881315e-07
60662	10	20	8.2	5.76	-6.18	-13.39	-18.28	2.744533390186e-07
60674	10	20	8.2	5.76	-6.18	-13.39	-18.03	3.325033881259e-07
60806	10	20	8.2	5.76	-6.18	-13.13	-18.28	2.744533390186e-07
60818	10	20	8.2	5.76	-6.18	-13.13	-18.03	3.325033881259e-07
60950	10	20	8.2	5.76	-6.18	-12.9	-18.28	2.744533390186e-07
60962	10	20	8.2	5.76	-6.18	-12.9	-18.03	3.325033881259e-07
61094	10	20	8.2	5.76	-6.18	-12.65	-18.28	2.744533390186e-07
61106	10	20	8.2	5.76	-6.18	-12.65	-18.03	3.325033881259e-07
61238	10	20	8.2	5.76	-6.18	-12.4	-18.28	2.744533390186e-07
61250	10	20	8.2	5.76	-6.18	-12.4	-18.03	3.325033881259e-07
61382	10	20	8.2	5.76	-6.18	-12.15	-18.28	2.744533390186e-07
61394	10	20	8.2	5.76	-6.18	-12.15	-18.03	3.325033881259e-07
61526	10	20	8.2	5.76	-6.18	-11.9	-18.28	2.744533390186e-07
61538	10	20	8.2	5.76	-6.18	-11.9	-18.03	3.325033881259e-07
61670	10	20	8.2	5.76	-6.18	-11.65	-18.28	2.744533390186e-07
61682	10	20	8.2	5.76	-6.18	-11.65	-18.03	3.325033881259e-07
61814	10	20	8.2	5.76	-6.18	-11.41	-18.28	2.744533390186e-07
61826	10	20	8.2	5.76	-6.18	-11.41	-18.03	3.325033881259e-07
61958	10	20	8.2	5.76	-6.18	-11.16	-18.28	2.744533390186e-07
