	pH	DIC	#Pb(CO3)2-2	#PbCO3	#PbOH+	Cerrusite	Hydrocerrusite	Result
14527	9	100	8.2	5.4	-6.87	-12.65	-16.5	1.8860054714979998e-07
14539	9	100	8.2	5.4	-6.87	-12.65	-16.25	2.5659128251070003e-07
14671	9	100	8.2	5.4	-6.87	-12.4	-16.5	1.8860054714979998e-07
14683	9	100	8.2	5.4	-6.87	-12.4	-16.25	2.284947724013e-07
14815	9	100	8.2	5.4	-6.87	-12.15	-16.5	1.8860054714979998e-07
14827	9	100	8.2	5.4	-6.87	-12.15	-16.25	2.284947724013e-07
14959	9	100	8.2	5.4	-6.87	-11.9	-16.5	1.8860054714979998e-07
14971	9	100	8.2	5.4	-6.87	-11.9	-16.25	2.284947724013e-07
15103	9	100	8.2	5.4	-6.87	-11.65	-16.5	1.8860054714979998e-07
15115	9	100	8.2	5.4	-6.87	-11.65	-16.25	2.284947724013e-07
15247	9	100	8.2	5.4	-6.87	-11.41	-16.5	1.8860054714979998e-07
15259	9	100	8.2	5.4	-6.87	-11.41	-16.25	2.284947724013e-07
15391	9	100	8.2	5.4	-6.87	-11.16	-16.5	1.8860054714979998e-07
15403	9	100	8.2	5.4	-6.87	-11.16	-16.25	2.284947724013e-07
15535	9	100	8.2	5.4	-6.87	-10.91	-16.5	1.8860054714979998e-07
15547	9	100	8.2	5.4	-6.87	-10.91	-16.25	2.284947724013e-07
15595	9	100	8.2	5.4	-6.64	-13.64	-18.28	2.782904676818e-07
15763	9	100	8.2	5.4	-6.64	-13.39	-17.77	2.897225907914e-07
15919	9	100	8.2	5.4	-6.64	-13.13	-17.52	1.721303398302e-07
15931	9	100	8.2	5.4	-6.64	-13.13	-17.26	2.934258301585e-07
16087	9	100	8.2	5.4	-6.64	-12.9	-17.01	2.0856217655420001e-07
16099	9	100	8.2	5.4	-6.64	-12.9	-16.76	3.360276186028e-07
16231	9	100	8.2	5.4	-6.64	-12.65	-17.01	1.7741056250710002e-07
16243	9	100	8.2	5.4	-6.64	-12.65	-16.76	2.1493773695429997e-07
16255	9	100	8.2	5.4	-6.64	-12.65	-16.5	2.624092675362e-07
16267	9	100	8.2	5.4	-6.64	-12.65	-16.25	3.7754566739640003e-07
16375	9	100	8.2	5.4	-6.64	-12.4	-17.01	1.7741056250710002e-07
16387	9	100	8.2	5.4	-6.64	-12.4	-16.76	2.1493773695429997e-07
16399	9	100	8.2	5.4	-6.64	-12.4	-16.5	2.624092675362e-07
16411	9	100	8.2	5.4	-6.64	-12.4	-16.25	3.1791594526420004e-07
16519	9	100	8.2	5.4	-6.64	-12.15	-17.01	1.7741056250710002e-07
16531	9	100	8.2	5.4	-6.64	-12.15	-16.76	2.1493773695429997e-07
16543	9	100	8.2	5.4	-6.64	-12.15	-16.5	2.624092675362e-07
16555	9	100	8.2	5.4	-6.64	-12.15	-16.25	3.179159405895e-07
16663	9	100	8.2	5.4	-6.64	-11.9	-17.01	1.7741056250710002e-07
16675	9	100	8.2	5.4	-6.64	-11.9	-16.76	2.1493773695429997e-07
16687	9	100	8.2	5.4	-6.64	-11.9	-16.5	2.624092675362e-07
16699	9	100	8.2	5.4	-6.64	-11.9	-16.25	3.179159405895e-07
16807	9	100	8.2	5.4	-6.64	-11.65	-17.01	1.7741056250710002e-07
16819	9	100	8.2	5.4	-6.64	-11.65	-16.76	2.1493773695429997e-07
16831	9	100	8.2	5.4	-6.64	-11.65	-16.5	2.624092675362e-07
16843	9	100	8.2	5.4	-6.64	-11.65	-16.25	3.179159405895e-07
16951	9	100	8.2	5.4	-6.64	-11.41	-17.01	1.7741056250710002e-07
16963	9	100	8.2	5.4	-6.64	-11.41	-16.76	2.1493773695429997e-07
16975	9	100	8.2	5.4	-6.64	-11.41	-16.5	2.624092675362e-07
16987	9	100	8.2	5.4	-6.64	-11.41	-16.25	3.179159405895e-07
17095	9	100	8.2	5.4	-6.64	-11.16	-17.01	1.7741056250710002e-07
17107	9	100	8.2	5.4	-6.64	-11.16	-16.76	2.1493773695429997e-07
17119	9	100	8.2	5.4	-6.64	-11.16	-16.5	2.624092675362e-07
17131	9	100	8.2	5.4	-6.64	-11.16	-16.25	3.179159405895e-07
17239	9	100	8.2	5.4	-6.64	-10.91	-17.01	1.7741056250710002e-07
17251	9	100	8.2	5.4	-6.64	-10.91	-16.76	2.1493773695429997e-07
17263	9	100	8.2	5.4	-6.64	-10.91	-16.5	2.624092675362e-07
17275	9	100	8.2	5.4	-6.64	-10.91	-16.25	3.179159405895e-07
17311	9	100	8.2	5.4	-6.41	-13.64	-18.53	2.622569110922e-07
17479	9	100	8.2	5.4	-6.41	-13.39	-18.03	2.6761467033229997e-07
17647	9	100	8.2	5.4	-6.41	-13.13	-17.52	2.7271266661360003e-07
17791	9	100	8.2	5.4	-6.41	-12.9	-17.52	1.7723810107710002e-07
17803	9	100	8.2	5.4	-6.41	-12.9	-17.26	2.1638315682979998e-07
17815	9	100	8.2	5.4	-6.41	-12.9	-17.01	3.214452189885e-07
17935	9	100	8.2	5.4	-6.41	-12.65	-17.52	1.772381001572e-07
17947	9	100	8.2	5.4	-6.41	-12.65	-17.26	2.16383155277e-07
17959	9	100	8.2	5.4	-6.41	-12.65	-17.01	2.621539633393e-07
17971	9	100	8.2	5.4	-6.41	-12.65	-16.76	3.176064671114e-07
18079	9	100	8.2	5.4	-6.41	-12.4	-17.52	1.772381001572e-07
18091	9	100	8.2	5.4	-6.41	-12.4	-17.26	2.16383155277e-07
18103	9	100	8.2	5.4	-6.41	-12.4	-17.01	2.621539658428e-07
18115	9	100	8.2	5.4	-6.41	-12.4	-16.76	3.176064671114e-07
18223	9	100	8.2	5.4	-6.41	-12.15	-17.52	1.772381001572e-07
18235	9	100	8.2	5.4	-6.41	-12.15	-17.26	2.16383155277e-07
18247	9	100	8.2	5.4	-6.41	-12.15	-17.01	2.621539658428e-07
18259	9	100	8.2	5.4	-6.41	-12.15	-16.76	3.176064671114e-07
18367	9	100	8.2	5.4	-6.41	-11.9	-17.52	1.772381001572e-07
18379	9	100	8.2	5.4	-6.41	-11.9	-17.26	2.16383155277e-07
18391	9	100	8.2	5.4	-6.41	-11.9	-17.01	2.621539658428e-07
18403	9	100	8.2	5.4	-6.41	-11.9	-16.76	3.176064671114e-07
18511	9	100	8.2	5.4	-6.41	-11.65	-17.52	1.772381001572e-07
18523	9	100	8.2	5.4	-6.41	-11.65	-17.26	2.16383155277e-07
18535	9	100	8.2	5.4	-6.41	-11.65	-17.01	2.621539658428e-07
18547	9	100	8.2	5.4	-6.41	-11.65	-16.76	3.176064671114e-07
18655	9	100	8.2	5.4	-6.41	-11.41	-17.52	1.772381001572e-07
18667	9	100	8.2	5.4	-6.41	-11.41	-17.26	2.16383155277e-07
18679	9	100	8.2	5.4	-6.41	-11.41	-17.01	2.621539658428e-07
18691	9	100	8.2	5.4	-6.41	-11.41	-16.76	3.176064671114e-07
18799	9	100	8.2	5.4	-6.41	-11.16	-17.52	1.772381001572e-07
18811	9	100	8.2	5.4	-6.41	-11.16	-17.26	2.16383155277e-07
18823	9	100	8.2	5.4	-6.41	-11.16	-17.01	2.621539658428e-07
18835	9	100	8.2	5.4	-6.41	-11.16	-16.76	3.176064671114e-07
18943	9	100	8.2	5.4	-6.41	-10.91	-17.52	1.772381001572e-07
18955	9	100	8.2	5.4	-6.41	-10.91	-17.26	2.16383155277e-07
18967	9	100	8.2	5.4	-6.41	-10.91	-17.01	2.621539658428e-07
18979	9	100	8.2	5.4	-6.41	-10.91	-16.76	3.176064671114e-07
19027	9	100	8.2	5.4	-6.18	-13.64	-18.77	2.543908650615e-07
19195	9	100	8.2	5.4	-6.18	-13.39	-18.28	2.5456502238000003e-07
19351	9	100	8.2	5.4	-6.18	-13.13	-18.03	1.8560968155089997e-07
19363	9	100	8.2	5.4	-6.18	-13.13	-17.77	2.6150413390659997e-07
19495	9	100	8.2	5.4	-6.18	-12.9	-18.03	1.8560968155089997e-07
19507	9	100	8.2	5.4	-6.18	-12.9	-17.77	2.2660360326089996e-07
19519	9	100	8.2	5.4	-6.18	-12.9	-17.52	2.745361774077e-07
19531	9	100	8.2	5.4	-6.18	-12.9	-17.26	3.3517030735840003e-07
19639	9	100	8.2	5.4	-6.18	-12.65	-18.03	1.8560968155089997e-07
19651	9	100	8.2	5.4	-6.18	-12.65	-17.77	2.2660360326089996e-07
19663	9	100	8.2	5.4	-6.18	-12.65	-17.52	2.745361774077e-07
19675	9	100	8.2	5.4	-6.18	-12.65	-17.26	3.3517030735840003e-07
19783	9	100	8.2	5.4	-6.18	-12.4	-18.03	1.8560968155089997e-07
19795	9	100	8.2	5.4	-6.18	-12.4	-17.77	2.2660360326089996e-07
19807	9	100	8.2	5.4	-6.18	-12.4	-17.52	2.745361774077e-07
19819	9	100	8.2	5.4	-6.18	-12.4	-17.26	3.3517030735840003e-07
19927	9	100	8.2	5.4	-6.18	-12.15	-18.03	1.8560968155089997e-07
19939	9	100	8.2	5.4	-6.18	-12.15	-17.77	2.2660360326089996e-07
19951	9	100	8.2	5.4	-6.18	-12.15	-17.52	2.745361774077e-07
19963	9	100	8.2	5.4	-6.18	-12.15	-17.26	3.3517030735840003e-07
20071	9	100	8.2	5.4	-6.18	-11.9	-18.03	1.8560968155089997e-07
20083	9	100	8.2	5.4	-6.18	-11.9	-17.77	2.2660360326089996e-07
20095	9	100	8.2	5.4	-6.18	-11.9	-17.52	2.745361774077e-07
20107	9	100	8.2	5.4	-6.18	-11.9	-17.26	3.3517030735840003e-07
20215	9	100	8.2	5.4	-6.18	-11.65	-18.03	1.8560968155089997e-07
20227	9	100	8.2	5.4	-6.18	-11.65	-17.77	2.2660360326089996e-07
20239	9	100	8.2	5.4	-6.18	-11.65	-17.52	2.745361774077e-07
20251	9	100	8.2	5.4	-6.18	-11.65	-17.26	3.3517030735840003e-07
20359	9	100	8.2	5.4	-6.18	-11.41	-18.03	1.8560968155089997e-07
20371	9	100	8.2	5.4	-6.18	-11.41	-17.77	2.2660360326089996e-07
20383	9	100	8.2	5.4	-6.18	-11.41	-17.52	2.745361774077e-07
20395	9	100	8.2	5.4	-6.18	-11.41	-17.26	3.3517030735840003e-07
20503	9	100	8.2	5.4	-6.18	-11.16	-18.03	1.8560968155089997e-07
20515	9	100	8.2	5.4	-6.18	-11.16	-17.77	2.2660360326089996e-07
20527	9	100	8.2	5.4	-6.18	-11.16	-17.52	2.745361774077e-07
20539	9	100	8.2	5.4	-6.18	-11.16	-17.26	3.3517030735840003e-07
20647	9	100	8.2	5.4	-6.18	-10.91	-18.03	1.8560968155089997e-07
20659	9	100	8.2	5.4	-6.18	-10.91	-17.77	2.2660360326089996e-07
20671	9	100	8.2	5.4	-6.18	-10.91	-17.52	2.745361774077e-07
20683	9	100	8.2	5.4	-6.18	-10.91	-17.26	3.3517030735840003e-07
20839	9	100	8.2	5.58	-8.72	-13.64	-17.01	2.3551566395960002e-07
21007	9	100	8.2	5.58	-8.72	-13.39	-16.5	2.478820231966e-07
22567	9	100	8.2	5.58	-8.49	-13.64	-17.01	2.6385018301779997e-07
22735	9	100	8.2	5.58	-8.49	-13.39	-16.5	2.7687663495409997e-07
24283	9	100	8.2	5.58	-8.26	-13.64	-17.26	1.7940201293949999e-07
24295	9	100	8.2	5.58	-8.26	-13.64	-17.01	3.119691113487e-07
24451	9	100	8.2	5.58	-8.26	-13.39	-16.76	1.8650570538270003e-07
24463	9	100	8.2	5.58	-8.26	-13.39	-16.5	3.2611655433e-07
24619	9	100	8.2	5.58	-8.26	-13.13	-16.25	1.9598096091720002e-07
26011	9	100	8.2	5.58	-8.03	-13.64	-17.26	2.25355367779e-07
26179	9	100	8.2	5.58	-8.03	-13.39	-16.76	2.3245933733660002e-07
26347	9	100	8.2	5.58	-8.03	-13.13	-16.25	2.408890928845e-07
27739	9	100	8.2	5.58	-7.8	-13.64	-17.26	3.033953903924e-07
27895	9	100	8.2	5.58	-7.8	-13.39	-17.01	1.81730721993e-07
27907	9	100	8.2	5.58	-7.8	-13.39	-16.76	3.104998305527e-07
28063	9	100	8.2	5.58	-7.8	-13.13	-16.5	1.913967959258e-07
28075	9	100	8.2	5.58	-7.8	-13.13	-16.25	3.171540710591e-07
29455	9	100	8.2	5.58	-7.597	-13.64	-17.52	2.3299130284829998e-07
29623	9	100	8.2	5.58	-7.597	-13.39	-17.01	2.45333446115e-07
29791	9	100	8.2	5.58	-7.597	-13.13	-16.5	2.5355305746659997e-07
29947	9	100	8.2	5.58	-7.597	-12.9	-16.25	1.892093003609e-07
31171	9	100	8.2	5.58	-7.33	-13.64	-17.77	2.1452824281179998e-07
31183	9	100	8.2	5.58	-7.33	-13.64	-17.52	3.7436165703720005e-07
31339	9	100	8.2	5.58	-7.33	-13.39	-17.26	2.264814232066e-07
31507	9	100	8.2	5.58	-7.33	-13.13	-16.76	2.306115864072e-07
31663	9	100	8.2	5.58	-7.33	-12.9	-16.5	1.787639530016e-07
31675	9	100	8.2	5.58	-7.33	-12.9	-16.25	2.7638722488040005e-07
31819	9	100	8.2	5.58	-7.33	-12.65	-16.25	1.72185137753e-07
31963	9	100	8.2	5.58	-7.33	-12.4	-16.25	1.782893660417e-07
32107	9	100	8.2	5.58	-7.33	-12.15	-16.25	1.782893660417e-07
32251	9	100	8.2	5.58	-7.33	-11.9	-16.25	1.782893660417e-07
32395	9	100	8.2	5.58	-7.33	-11.65	-16.25	1.782893660417e-07
32539	9	100	8.2	5.58	-7.33	-11.41	-16.25	1.782893660417e-07
32683	9	100	8.2	5.58	-7.33	-11.16	-16.25	1.782893660417e-07
32827	9	100	8.2	5.58	-7.33	-10.91	-16.25	1.782893660417e-07
32887	9	100	8.2	5.58	-7.1	-13.64	-18.03	1.884691890714e-07
32899	9	100	8.2	5.58	-7.1	-13.64	-17.77	3.354000356587e-07
33055	9	100	8.2	5.58	-7.1	-13.39	-17.52	1.998919326436e-07
33067	9	100	8.2	5.58	-7.1	-13.39	-17.26	3.501709742751e-07
33223	9	100	8.2	5.58	-7.1	-13.13	-17.01	2.095643939209e-07
33235	9	100	8.2	5.58	-7.1	-13.13	-16.76	3.4873884400770003e-07
33391	9	100	8.2	5.58	-7.1	-12.9	-16.5	2.533076484968e-07
33535	9	100	8.2	5.58	-7.1	-12.65	-16.5	1.72753269379e-07
33547	9	100	8.2	5.58	-7.1	-12.65	-16.25	2.1412444108620003e-07
33679	9	100	8.2	5.58	-7.1	-12.4	-16.5	1.72753269379e-07
33691	9	100	8.2	5.58	-7.1	-12.4	-16.25	2.0929537255e-07
33823	9	100	8.2	5.58	-7.1	-12.15	-16.5	1.72753269379e-07
33835	9	100	8.2	5.58	-7.1	-12.15	-16.25	2.0929537255e-07
33967	9	100	8.2	5.58	-7.1	-11.9	-16.5	1.72753269379e-07
33979	9	100	8.2	5.58	-7.1	-11.9	-16.25	2.0929537255e-07
34111	9	100	8.2	5.58	-7.1	-11.65	-16.5	1.72753269379e-07
34123	9	100	8.2	5.58	-7.1	-11.65	-16.25	2.0929537255e-07
34255	9	100	8.2	5.58	-7.1	-11.41	-16.5	1.72753269379e-07
34267	9	100	8.2	5.58	-7.1	-11.41	-16.25	2.0929537255e-07
34399	9	100	8.2	5.58	-7.1	-11.16	-16.5	1.72753269379e-07
34411	9	100	8.2	5.58	-7.1	-11.16	-16.25	2.0929537255e-07
34543	9	100	8.2	5.58	-7.1	-10.91	-16.5	1.72753269379e-07
34555	9	100	8.2	5.58	-7.1	-10.91	-16.25	2.0929537255e-07
34603	9	100	8.2	5.58	-6.87	-13.64	-18.28	1.7350011760279998e-07
34615	9	100	8.2	5.58	-6.87	-13.64	-18.03	3.012756086387e-07
34771	9	100	8.2	5.58	-6.87	-13.39	-17.77	1.847064727468e-07
34783	9	100	8.2	5.58	-6.87	-13.39	-17.52	3.153298417896e-07
34939	9	100	8.2	5.58	-6.87	-13.13	-17.26	1.9519560508510002e-07
34951	9	100	8.2	5.58	-6.87	-13.13	-17.01	3.223823275289e-07
35107	9	100	8.2	5.58	-6.87	-12.9	-16.76	2.3403334113839998e-07
35251	9	100	8.2	5.58	-6.87	-12.65	-16.76	1.771005453006e-07
35263	9	100	8.2	5.58	-6.87	-12.65	-16.5	2.162153754902e-07
35275	9	100	8.2	5.58	-6.87	-12.65	-16.25	2.853476212005e-07
35395	9	100	8.2	5.58	-6.87	-12.4	-16.76	1.771005452911e-07
35407	9	100	8.2	5.58	-6.87	-12.4	-16.5	2.162153754902e-07
35419	9	100	8.2	5.58	-6.87	-12.4	-16.25	2.61950914187e-07
35539	9	100	8.2	5.58	-6.87	-12.15	-16.76	1.771005452911e-07
35551	9	100	8.2	5.58	-6.87	-12.15	-16.5	2.1621537543270002e-07
35563	9	100	8.2	5.58	-6.87	-12.15	-16.25	2.619509143248e-07
35683	9	100	8.2	5.58	-6.87	-11.9	-16.76	1.771005452911e-07
35695	9	100	8.2	5.58	-6.87	-11.9	-16.5	2.1621537543270002e-07
35707	9	100	8.2	5.58	-6.87	-11.9	-16.25	2.619509143248e-07
35827	9	100	8.2	5.58	-6.87	-11.65	-16.76	1.771005452911e-07
35839	9	100	8.2	5.58	-6.87	-11.65	-16.5	2.1621537543270002e-07
35851	9	100	8.2	5.58	-6.87	-11.65	-16.25	2.619509143248e-07
35971	9	100	8.2	5.58	-6.87	-11.41	-16.76	1.771005452911e-07
35983	9	100	8.2	5.58	-6.87	-11.41	-16.5	2.1621537543270002e-07
35995	9	100	8.2	5.58	-6.87	-11.41	-16.25	2.619509143248e-07
36115	9	100	8.2	5.58	-6.87	-11.16	-16.76	1.771005452911e-07
36127	9	100	8.2	5.58	-6.87	-11.16	-16.5	2.1621537543270002e-07
36139	9	100	8.2	5.58	-6.87	-11.16	-16.25	2.619509143248e-07
36259	9	100	8.2	5.58	-6.87	-10.91	-16.76	1.771005452911e-07
36271	9	100	8.2	5.58	-6.87	-10.91	-16.5	2.1621537543270002e-07
36283	9	100	8.2	5.58	-6.87	-10.91	-16.25	2.619509143248e-07
36331	9	100	8.2	5.58	-6.64	-13.64	-18.28	2.81233227128e-07
36499	9	100	8.2	5.58	-6.64	-13.39	-17.77	2.949556150444e-07
36655	9	100	8.2	5.58	-6.64	-13.13	-17.52	1.816526291914e-07
36667	9	100	8.2	5.58	-6.64	-13.13	-17.26	3.0294827897159994e-07
36823	9	100	8.2	5.58	-6.64	-12.9	-17.01	2.2473303327399998e-07
36835	9	100	8.2	5.58	-6.64	-12.9	-16.76	3.521988752702e-07
36967	9	100	8.2	5.58	-6.64	-12.65	-17.01	1.960805155617e-07
36979	9	100	8.2	5.58	-6.64	-12.65	-16.76	2.375569204271e-07
36991	9	100	8.2	5.58	-6.64	-12.65	-16.5	2.900242041839e-07
37111	9	100	8.2	5.58	-6.64	-12.4	-17.01	1.960805155617e-07
37123	9	100	8.2	5.58	-6.64	-12.4	-16.76	2.3755692049920002e-07
37135	9	100	8.2	5.58	-6.64	-12.4	-16.5	2.900242041839e-07
37147	9	100	8.2	5.58	-6.64	-12.4	-16.25	3.513722417548e-07
37255	9	100	8.2	5.58	-6.64	-12.15	-17.01	1.960805155617e-07
37267	9	100	8.2	5.58	-6.64	-12.15	-16.76	2.3755692049920002e-07
37279	9	100	8.2	5.58	-6.64	-12.15	-16.5	2.900242041839e-07
37291	9	100	8.2	5.58	-6.64	-12.15	-16.25	3.513722416481e-07
37399	9	100	8.2	5.58	-6.64	-11.9	-17.01	1.960805155617e-07
37411	9	100	8.2	5.58	-6.64	-11.9	-16.76	2.3755692049920002e-07
37423	9	100	8.2	5.58	-6.64	-11.9	-16.5	2.900242041839e-07
37435	9	100	8.2	5.58	-6.64	-11.9	-16.25	3.513722416481e-07
37543	9	100	8.2	5.58	-6.64	-11.65	-17.01	1.960805155617e-07
37555	9	100	8.2	5.58	-6.64	-11.65	-16.76	2.3755692049920002e-07
37567	9	100	8.2	5.58	-6.64	-11.65	-16.5	2.900242041839e-07
37579	9	100	8.2	5.58	-6.64	-11.65	-16.25	3.513722416481e-07
37687	9	100	8.2	5.58	-6.64	-11.41	-17.01	1.960805155617e-07
37699	9	100	8.2	5.58	-6.64	-11.41	-16.76	2.3755692049920002e-07
37711	9	100	8.2	5.58	-6.64	-11.41	-16.5	2.900242041839e-07
37723	9	100	8.2	5.58	-6.64	-11.41	-16.25	3.513722416481e-07
37831	9	100	8.2	5.58	-6.64	-11.16	-17.01	1.960805155617e-07
37843	9	100	8.2	5.58	-6.64	-11.16	-16.76	2.3755692049920002e-07
37855	9	100	8.2	5.58	-6.64	-11.16	-16.5	2.900242041839e-07
37867	9	100	8.2	5.58	-6.64	-11.16	-16.25	3.513722416481e-07
37975	9	100	8.2	5.58	-6.64	-10.91	-17.01	1.960805155617e-07
37987	9	100	8.2	5.58	-6.64	-10.91	-16.76	2.3755692049920002e-07
37999	9	100	8.2	5.58	-6.64	-10.91	-16.5	2.900242041839e-07
38011	9	100	8.2	5.58	-6.64	-10.91	-16.25	3.513722416481e-07
38047	9	100	8.2	5.58	-6.41	-13.64	-18.53	2.651996561423e-07
38215	9	100	8.2	5.58	-6.41	-13.39	-18.03	2.72847647656e-07
38371	9	100	8.2	5.58	-6.41	-13.13	-17.77	1.7493490917270002e-07
38383	9	100	8.2	5.58	-6.41	-13.13	-17.52	2.8223495577e-07
38527	9	100	8.2	5.58	-6.41	-12.9	-17.52	1.898605593252e-07
38539	9	100	8.2	5.58	-6.41	-12.9	-17.26	2.3179345858350002e-07
38551	9	100	8.2	5.58	-6.41	-12.9	-17.01	3.376160754391e-07
38671	9	100	8.2	5.58	-6.41	-12.65	-17.52	1.898605593252e-07
38683	9	100	8.2	5.58	-6.41	-12.65	-17.26	2.3179345858350002e-07
38695	9	100	8.2	5.58	-6.41	-12.65	-17.01	2.808239994314e-07
38707	9	100	8.2	5.58	-6.41	-12.65	-16.76	3.402257684844e-07
38815	9	100	8.2	5.58	-6.41	-12.4	-17.52	1.898605593252e-07
38827	9	100	8.2	5.58	-6.41	-12.4	-17.26	2.3179345858350002e-07
38839	9	100	8.2	5.58	-6.41	-12.4	-17.01	2.808239994314e-07
38851	9	100	8.2	5.58	-6.41	-12.4	-16.76	3.402257684844e-07
38959	9	100	8.2	5.58	-6.41	-12.15	-17.52	1.898605593252e-07
38971	9	100	8.2	5.58	-6.41	-12.15	-17.26	2.3179345858350002e-07
38983	9	100	8.2	5.58	-6.41	-12.15	-17.01	2.808239994314e-07
38995	9	100	8.2	5.58	-6.41	-12.15	-16.76	3.402257684844e-07
39103	9	100	8.2	5.58	-6.41	-11.9	-17.52	1.898605593252e-07
39115	9	100	8.2	5.58	-6.41	-11.9	-17.26	2.3179345858350002e-07
39127	9	100	8.2	5.58	-6.41	-11.9	-17.01	2.808239994314e-07
39139	9	100	8.2	5.58	-6.41	-11.9	-16.76	3.402257684844e-07
39247	9	100	8.2	5.58	-6.41	-11.65	-17.52	1.898605593252e-07
39259	9	100	8.2	5.58	-6.41	-11.65	-17.26	2.3179345858350002e-07
39271	9	100	8.2	5.58	-6.41	-11.65	-17.01	2.808239994314e-07
39283	9	100	8.2	5.58	-6.41	-11.65	-16.76	3.402257684844e-07
39391	9	100	8.2	5.58	-6.41	-11.41	-17.52	1.898605593252e-07
39403	9	100	8.2	5.58	-6.41	-11.41	-17.26	2.3179345858350002e-07
39415	9	100	8.2	5.58	-6.41	-11.41	-17.01	2.808239994314e-07
39427	9	100	8.2	5.58	-6.41	-11.41	-16.76	3.402257684844e-07
39535	9	100	8.2	5.58	-6.41	-11.16	-17.52	1.898605593252e-07
39547	9	100	8.2	5.58	-6.41	-11.16	-17.26	2.3179345858350002e-07
39559	9	100	8.2	5.58	-6.41	-11.16	-17.01	2.808239994314e-07
39571	9	100	8.2	5.58	-6.41	-11.16	-16.76	3.402257684844e-07
