	pH	DIC	#Pb(CO3)2-2	#PbCO3	#PbOH+	Cerrusite	Hydrocerrusite	Result
214127	10	200	8.2	7.22	-8.03	-11.16	-16.25	2.208580240035e-06
214271	10	200	8.2	7.22	-8.03	-10.91	-16.25	2.208580240035e-06
214847	10	200	8.2	7.22	-7.8	-12.9	-16.25	2.211402393005e-06
214991	10	200	8.2	7.22	-7.8	-12.65	-16.25	2.211402393006e-06
215135	10	200	8.2	7.22	-7.8	-12.4	-16.25	2.211402393029e-06
215279	10	200	8.2	7.22	-7.8	-12.15	-16.25	2.211402393029e-06
215423	10	200	8.2	7.22	-7.8	-11.9	-16.25	2.211402393029e-06
215567	10	200	8.2	7.22	-7.8	-11.65	-16.25	2.211402393029e-06
215711	10	200	8.2	7.22	-7.8	-11.41	-16.25	2.211402393029e-06
215855	10	200	8.2	7.22	-7.8	-11.16	-16.25	2.211402393029e-06
215999	10	200	8.2	7.22	-7.8	-10.91	-16.25	2.211402393029e-06
216575	10	200	8.2	7.22	-7.597	-12.9	-16.25	2.215492471874e-06
216719	10	200	8.2	7.22	-7.597	-12.65	-16.25	2.215492471874e-06
216863	10	200	8.2	7.22	-7.597	-12.4	-16.25	2.215492471897e-06
217007	10	200	8.2	7.22	-7.597	-12.15	-16.25	2.215492471897e-06
217151	10	200	8.2	7.22	-7.597	-11.9	-16.25	2.215492471897e-06
217295	10	200	8.2	7.22	-7.597	-11.65	-16.25	2.215492471897e-06
217439	10	200	8.2	7.22	-7.597	-11.41	-16.25	2.215492471897e-06
217583	10	200	8.2	7.22	-7.597	-11.16	-16.25	2.215492471897e-06
217727	10	200	8.2	7.22	-7.597	-10.91	-16.25	2.215492471897e-06
218303	10	200	8.2	7.22	-7.33	-12.9	-16.25	2.2247953739720003e-06
218447	10	200	8.2	7.22	-7.33	-12.65	-16.25	2.2247953739720003e-06
218591	10	200	8.2	7.22	-7.33	-12.4	-16.25	2.2247953739720003e-06
218735	10	200	8.2	7.22	-7.33	-12.15	-16.25	2.2247953739720003e-06
218879	10	200	8.2	7.22	-7.33	-11.9	-16.25	2.2247953739720003e-06
219023	10	200	8.2	7.22	-7.33	-11.65	-16.25	2.2247953739720003e-06
219167	10	200	8.2	7.22	-7.33	-11.41	-16.25	2.2247953739720003e-06
219311	10	200	8.2	7.22	-7.33	-11.16	-16.25	2.2247953739720003e-06
219455	10	200	8.2	7.22	-7.33	-10.91	-16.25	2.2247953739720003e-06
219599	10	200	8.2	7.22	-7.1	-13.64	-16.25	2.34852094917e-06
220031	10	200	8.2	7.22	-7.1	-12.9	-16.25	2.2389396315779998e-06
220175	10	200	8.2	7.22	-7.1	-12.65	-16.25	2.2389396315779998e-06
220319	10	200	8.2	7.22	-7.1	-12.4	-16.25	2.2389396315779998e-06
220463	10	200	8.2	7.22	-7.1	-12.15	-16.25	2.2389396315779998e-06
220607	10	200	8.2	7.22	-7.1	-11.9	-16.25	2.2389396315779998e-06
220751	10	200	8.2	7.22	-7.1	-11.65	-16.25	2.2389396315779998e-06
220895	10	200	8.2	7.22	-7.1	-11.41	-16.25	2.2389396315779998e-06
221039	10	200	8.2	7.22	-7.1	-11.16	-16.25	2.2389396315779998e-06
221183	10	200	8.2	7.22	-7.1	-10.91	-16.25	2.2389396315779998e-06
221759	10	200	8.2	7.22	-6.87	-12.9	-16.25	2.262960008147e-06
221903	10	200	8.2	7.22	-6.87	-12.65	-16.25	2.262960008148e-06
222047	10	200	8.2	7.22	-6.87	-12.4	-16.25	2.26296000817e-06
222191	10	200	8.2	7.22	-6.87	-12.15	-16.25	2.26296000817e-06
222335	10	200	8.2	7.22	-6.87	-11.9	-16.25	2.26296000817e-06
222479	10	200	8.2	7.22	-6.87	-11.65	-16.25	2.26296000817e-06
222623	10	200	8.2	7.22	-6.87	-11.41	-16.25	2.26296000817e-06
222767	10	200	8.2	7.22	-6.87	-11.16	-16.25	2.26296000817e-06
222911	10	200	8.2	7.22	-6.87	-10.91	-16.25	2.26296000817e-06
223043	10	200	8.2	7.22	-6.64	-13.64	-16.5	2.540811868591e-06
223487	10	200	8.2	7.22	-6.64	-12.9	-16.25	2.303752405017e-06
223631	10	200	8.2	7.22	-6.64	-12.65	-16.25	2.303752405017e-06
223775	10	200	8.2	7.22	-6.64	-12.4	-16.25	2.303752405017e-06
223919	10	200	8.2	7.22	-6.64	-12.15	-16.25	2.303752405017e-06
224063	10	200	8.2	7.22	-6.64	-11.9	-16.25	2.303752405017e-06
224207	10	200	8.2	7.22	-6.64	-11.65	-16.25	2.303752405017e-06
224351	10	200	8.2	7.22	-6.64	-11.41	-16.25	2.303752405017e-06
224495	10	200	8.2	7.22	-6.64	-11.16	-16.25	2.303752405017e-06
224639	10	200	8.2	7.22	-6.64	-10.91	-16.25	2.303752405017e-06
224759	10	200	8.2	7.22	-6.41	-13.64	-16.76	2.186411094311e-06
224927	10	200	8.2	7.22	-6.41	-13.39	-16.25	2.5238500283919997e-06
225215	10	200	8.2	7.22	-6.41	-12.9	-16.25	2.3730276749810003e-06
225359	10	200	8.2	7.22	-6.41	-12.65	-16.25	2.373027674961e-06
225503	10	200	8.2	7.22	-6.41	-12.4	-16.25	2.3730276749810003e-06
225647	10	200	8.2	7.22	-6.41	-12.15	-16.25	2.3730276749810003e-06
225791	10	200	8.2	7.22	-6.41	-11.9	-16.25	2.3730276749810003e-06
225935	10	200	8.2	7.22	-6.41	-11.65	-16.25	2.3730276749810003e-06
226079	10	200	8.2	7.22	-6.41	-11.41	-16.25	2.3730276749810003e-06
226223	10	200	8.2	7.22	-6.41	-11.16	-16.25	2.3730276749810003e-06
226367	10	200	8.2	7.22	-6.41	-10.91	-16.25	2.3730276749810003e-06
226643	10	200	8.2	7.22	-6.18	-13.39	-16.5	2.32102876316e-06
226943	10	200	8.2	7.22	-6.18	-12.9	-16.25	2.490673503547e-06
227087	10	200	8.2	7.22	-6.18	-12.65	-16.25	2.490673503547e-06
227231	10	200	8.2	7.22	-6.18	-12.4	-16.25	2.490673503547e-06
227375	10	200	8.2	7.22	-6.18	-12.15	-16.25	2.490673503547e-06
227519	10	200	8.2	7.22	-6.18	-11.9	-16.25	2.490673503547e-06
227663	10	200	8.2	7.22	-6.18	-11.65	-16.25	2.490673503547e-06
227807	10	200	8.2	7.22	-6.18	-11.41	-16.25	2.490673503547e-06
227951	10	200	8.2	7.22	-6.18	-11.16	-16.25	2.490673503547e-06
228095	10	200	8.2	7.22	-6.18	-10.91	-16.25	2.490673503547e-06
228647	10	200	8.2	7.4	-8.72	-12.9	-16.76	2.199835043657e-06
228659	10	200	8.2	7.4	-8.72	-12.9	-16.5	2.685685412476e-06
228791	10	200	8.2	7.4	-8.72	-12.65	-16.76	2.199835043657e-06
228803	10	200	8.2	7.4	-8.72	-12.65	-16.5	2.685685412476e-06
228935	10	200	8.2	7.4	-8.72	-12.4	-16.76	2.199835043657e-06
228947	10	200	8.2	7.4	-8.72	-12.4	-16.5	2.685685409254e-06
229079	10	200	8.2	7.4	-8.72	-12.15	-16.76	2.199835043657e-06
229091	10	200	8.2	7.4	-8.72	-12.15	-16.5	2.685685409254e-06
229223	10	200	8.2	7.4	-8.72	-11.9	-16.76	2.199835043657e-06
229235	10	200	8.2	7.4	-8.72	-11.9	-16.5	2.685685409254e-06
229367	10	200	8.2	7.4	-8.72	-11.65	-16.76	2.199835043657e-06
229379	10	200	8.2	7.4	-8.72	-11.65	-16.5	2.685685409254e-06
229511	10	200	8.2	7.4	-8.72	-11.41	-16.76	2.199835043657e-06
229523	10	200	8.2	7.4	-8.72	-11.41	-16.5	2.685685409254e-06
229655	10	200	8.2	7.4	-8.72	-11.16	-16.76	2.199835043657e-06
229667	10	200	8.2	7.4	-8.72	-11.16	-16.5	2.685685409254e-06
229799	10	200	8.2	7.4	-8.72	-10.91	-16.76	2.199835043657e-06
229811	10	200	8.2	7.4	-8.72	-10.91	-16.5	2.685685409254e-06
230375	10	200	8.2	7.4	-8.49	-12.9	-16.76	2.200224608094e-06
230387	10	200	8.2	7.4	-8.49	-12.9	-16.5	2.686161019977e-06
230519	10	200	8.2	7.4	-8.49	-12.65	-16.76	2.200224608094e-06
230531	10	200	8.2	7.4	-8.49	-12.65	-16.5	2.686161019977e-06
230663	10	200	8.2	7.4	-8.49	-12.4	-16.76	2.200224608094e-06
230675	10	200	8.2	7.4	-8.49	-12.4	-16.5	2.686161019977e-06
230807	10	200	8.2	7.4	-8.49	-12.15	-16.76	2.200224608094e-06
230819	10	200	8.2	7.4	-8.49	-12.15	-16.5	2.686161019977e-06
230951	10	200	8.2	7.4	-8.49	-11.9	-16.76	2.200224608094e-06
230963	10	200	8.2	7.4	-8.49	-11.9	-16.5	2.686161019977e-06
231095	10	200	8.2	7.4	-8.49	-11.65	-16.76	2.200224608094e-06
231107	10	200	8.2	7.4	-8.49	-11.65	-16.5	2.686161019977e-06
231239	10	200	8.2	7.4	-8.49	-11.41	-16.76	2.200224608094e-06
231251	10	200	8.2	7.4	-8.49	-11.41	-16.5	2.686161019977e-06
231383	10	200	8.2	7.4	-8.49	-11.16	-16.76	2.200224608094e-06
231395	10	200	8.2	7.4	-8.49	-11.16	-16.5	2.686161019977e-06
231527	10	200	8.2	7.4	-8.49	-10.91	-16.76	2.200224608094e-06
231539	10	200	8.2	7.4	-8.49	-10.91	-16.5	2.686161019977e-06
232103	10	200	8.2	7.4	-8.26	-12.9	-16.76	2.200886183434e-06
232115	10	200	8.2	7.4	-8.26	-12.9	-16.5	2.686968726137e-06
232247	10	200	8.2	7.4	-8.26	-12.65	-16.76	2.200886187353e-06
232259	10	200	8.2	7.4	-8.26	-12.65	-16.5	2.686968726137e-06
232391	10	200	8.2	7.4	-8.26	-12.4	-16.76	2.200886187353e-06
232403	10	200	8.2	7.4	-8.26	-12.4	-16.5	2.6869687228939998e-06
232535	10	200	8.2	7.4	-8.26	-12.15	-16.76	2.200886187353e-06
232547	10	200	8.2	7.4	-8.26	-12.15	-16.5	2.6869687228939998e-06
232679	10	200	8.2	7.4	-8.26	-11.9	-16.76	2.200886187353e-06
232691	10	200	8.2	7.4	-8.26	-11.9	-16.5	2.6869687228939998e-06
232823	10	200	8.2	7.4	-8.26	-11.65	-16.76	2.200886187353e-06
232835	10	200	8.2	7.4	-8.26	-11.65	-16.5	2.6869687228939998e-06
232967	10	200	8.2	7.4	-8.26	-11.41	-16.76	2.200886187353e-06
232979	10	200	8.2	7.4	-8.26	-11.41	-16.5	2.6869687228939998e-06
233111	10	200	8.2	7.4	-8.26	-11.16	-16.76	2.200886187353e-06
233123	10	200	8.2	7.4	-8.26	-11.16	-16.5	2.6869687228939998e-06
233255	10	200	8.2	7.4	-8.26	-10.91	-16.76	2.200886187353e-06
233267	10	200	8.2	7.4	-8.26	-10.91	-16.5	2.6869687228939998e-06
233831	10	200	8.2	7.4	-8.03	-12.9	-16.76	2.202009699454e-06
233843	10	200	8.2	7.4	-8.03	-12.9	-16.5	2.6883403992099997e-06
233975	10	200	8.2	7.4	-8.03	-12.65	-16.76	2.202009703391e-06
233987	10	200	8.2	7.4	-8.03	-12.65	-16.5	2.68834040242e-06
234119	10	200	8.2	7.4	-8.03	-12.4	-16.76	2.202009703391e-06
234131	10	200	8.2	7.4	-8.03	-12.4	-16.5	2.68834040242e-06
234263	10	200	8.2	7.4	-8.03	-12.15	-16.76	2.202009703391e-06
234275	10	200	8.2	7.4	-8.03	-12.15	-16.5	2.68834040242e-06
234407	10	200	8.2	7.4	-8.03	-11.9	-16.76	2.202009703391e-06
234419	10	200	8.2	7.4	-8.03	-11.9	-16.5	2.68834040242e-06
234551	10	200	8.2	7.4	-8.03	-11.65	-16.76	2.202009703391e-06
234563	10	200	8.2	7.4	-8.03	-11.65	-16.5	2.68834040242e-06
234695	10	200	8.2	7.4	-8.03	-11.41	-16.76	2.202009703391e-06
234707	10	200	8.2	7.4	-8.03	-11.41	-16.5	2.68834040242e-06
234839	10	200	8.2	7.4	-8.03	-11.16	-16.76	2.202009703391e-06
234851	10	200	8.2	7.4	-8.03	-11.16	-16.5	2.68834040242e-06
234983	10	200	8.2	7.4	-8.03	-10.91	-16.76	2.202009703391e-06
234995	10	200	8.2	7.4	-8.03	-10.91	-16.5	2.68834040242e-06
235559	10	200	8.2	7.4	-7.8	-12.9	-16.76	2.203917703319e-06
235571	10	200	8.2	7.4	-7.8	-12.9	-16.5	2.6906698395529997e-06
235703	10	200	8.2	7.4	-7.8	-12.65	-16.76	2.20391770725e-06
235715	10	200	8.2	7.4	-7.8	-12.65	-16.5	2.6906698395529997e-06
235847	10	200	8.2	7.4	-7.8	-12.4	-16.76	2.20391770725e-06
235859	10	200	8.2	7.4	-7.8	-12.4	-16.5	2.6906698395799998e-06
235991	10	200	8.2	7.4	-7.8	-12.15	-16.76	2.20391770725e-06
236003	10	200	8.2	7.4	-7.8	-12.15	-16.5	2.6906698395799998e-06
236135	10	200	8.2	7.4	-7.8	-11.9	-16.76	2.20391770725e-06
236147	10	200	8.2	7.4	-7.8	-11.9	-16.5	2.6906698395799998e-06
236279	10	200	8.2	7.4	-7.8	-11.65	-16.76	2.20391770725e-06
236291	10	200	8.2	7.4	-7.8	-11.65	-16.5	2.6906698395799998e-06
236423	10	200	8.2	7.4	-7.8	-11.41	-16.76	2.20391770725e-06
236435	10	200	8.2	7.4	-7.8	-11.41	-16.5	2.6906698395799998e-06
236567	10	200	8.2	7.4	-7.8	-11.16	-16.76	2.20391770725e-06
236579	10	200	8.2	7.4	-7.8	-11.16	-16.5	2.6906698395799998e-06
236711	10	200	8.2	7.4	-7.8	-10.91	-16.76	2.20391770725e-06
236723	10	200	8.2	7.4	-7.8	-10.91	-16.5	2.6906698395799998e-06
237287	10	200	8.2	7.4	-7.597	-12.9	-16.76	2.206682931759e-06
237299	10	200	8.2	7.4	-7.597	-12.9	-16.5	2.694045841907e-06
237431	10	200	8.2	7.4	-7.597	-12.65	-16.76	2.206682931759e-06
237443	10	200	8.2	7.4	-7.597	-12.65	-16.5	2.69404584188e-06
237575	10	200	8.2	7.4	-7.597	-12.4	-16.76	2.206682931759e-06
237587	10	200	8.2	7.4	-7.597	-12.4	-16.5	2.694045841907e-06
237719	10	200	8.2	7.4	-7.597	-12.15	-16.76	2.206682931759e-06
237731	10	200	8.2	7.4	-7.597	-12.15	-16.5	2.694045841907e-06
237863	10	200	8.2	7.4	-7.597	-11.9	-16.76	2.206682931759e-06
237875	10	200	8.2	7.4	-7.597	-11.9	-16.5	2.694045841907e-06
238007	10	200	8.2	7.4	-7.597	-11.65	-16.76	2.206682931759e-06
238019	10	200	8.2	7.4	-7.597	-11.65	-16.5	2.694045841907e-06
238151	10	200	8.2	7.4	-7.597	-11.41	-16.76	2.206682931759e-06
238163	10	200	8.2	7.4	-7.597	-11.41	-16.5	2.694045841907e-06
238295	10	200	8.2	7.4	-7.597	-11.16	-16.76	2.206682931759e-06
238307	10	200	8.2	7.4	-7.597	-11.16	-16.5	2.694045841907e-06
238439	10	200	8.2	7.4	-7.597	-10.91	-16.76	2.206682931759e-06
238451	10	200	8.2	7.4	-7.597	-10.91	-16.5	2.694045841907e-06
239015	10	200	8.2	7.4	-7.33	-12.9	-16.76	2.212972443551e-06
239027	10	200	8.2	7.4	-7.33	-12.9	-16.5	2.701724574166e-06
239159	10	200	8.2	7.4	-7.33	-12.65	-16.76	2.212972443551e-06
239171	10	200	8.2	7.4	-7.33	-12.65	-16.5	2.701724574166e-06
239303	10	200	8.2	7.4	-7.33	-12.4	-16.76	2.212972443551e-06
239315	10	200	8.2	7.4	-7.33	-12.4	-16.5	2.701724574166e-06
239447	10	200	8.2	7.4	-7.33	-12.15	-16.76	2.212972443551e-06
239459	10	200	8.2	7.4	-7.33	-12.15	-16.5	2.701724574166e-06
239591	10	200	8.2	7.4	-7.33	-11.9	-16.76	2.212972443551e-06
239603	10	200	8.2	7.4	-7.33	-11.9	-16.5	2.701724574166e-06
239735	10	200	8.2	7.4	-7.33	-11.65	-16.76	2.212972443551e-06
239747	10	200	8.2	7.4	-7.33	-11.65	-16.5	2.701724574166e-06
239879	10	200	8.2	7.4	-7.33	-11.41	-16.76	2.212972443551e-06
239891	10	200	8.2	7.4	-7.33	-11.41	-16.5	2.701724574166e-06
240023	10	200	8.2	7.4	-7.33	-11.16	-16.76	2.212972443551e-06
240035	10	200	8.2	7.4	-7.33	-11.16	-16.5	2.701724574166e-06
240167	10	200	8.2	7.4	-7.33	-10.91	-16.76	2.212972443551e-06
240179	10	200	8.2	7.4	-7.33	-10.91	-16.5	2.701724574166e-06
240335	10	200	8.2	7.4	-7.1	-13.64	-16.25	2.542573581406e-06
240743	10	200	8.2	7.4	-7.1	-12.9	-16.76	2.222535109462e-06
240755	10	200	8.2	7.4	-7.1	-12.9	-16.5	2.713399426246e-06
240887	10	200	8.2	7.4	-7.1	-12.65	-16.76	2.222535109462e-06
240899	10	200	8.2	7.4	-7.1	-12.65	-16.5	2.713399423119e-06
241031	10	200	8.2	7.4	-7.1	-12.4	-16.76	2.222535109462e-06
241043	10	200	8.2	7.4	-7.1	-12.4	-16.5	2.713399426246e-06
241175	10	200	8.2	7.4	-7.1	-12.15	-16.76	2.222535109462e-06
241187	10	200	8.2	7.4	-7.1	-12.15	-16.5	2.713399426246e-06
241319	10	200	8.2	7.4	-7.1	-11.9	-16.76	2.222535109462e-06
241331	10	200	8.2	7.4	-7.1	-11.9	-16.5	2.713399426246e-06
241463	10	200	8.2	7.4	-7.1	-11.65	-16.76	2.222535109462e-06
241475	10	200	8.2	7.4	-7.1	-11.65	-16.5	2.713399426246e-06
241607	10	200	8.2	7.4	-7.1	-11.41	-16.76	2.222535109462e-06
241619	10	200	8.2	7.4	-7.1	-11.41	-16.5	2.713399426246e-06
241751	10	200	8.2	7.4	-7.1	-11.16	-16.76	2.222535109462e-06
241763	10	200	8.2	7.4	-7.1	-11.16	-16.5	2.713399426246e-06
241895	10	200	8.2	7.4	-7.1	-10.91	-16.76	2.222535109462e-06
241907	10	200	8.2	7.4	-7.1	-10.91	-16.5	2.713399426246e-06
242471	10	200	8.2	7.4	-6.87	-12.9	-16.76	2.238774841147e-06
242483	10	200	8.2	7.4	-6.87	-12.9	-16.5	2.733226151256e-06
242615	10	200	8.2	7.4	-6.87	-12.65	-16.76	2.2387748373430002e-06
242627	10	200	8.2	7.4	-6.87	-12.65	-16.5	2.733226148216e-06
242759	10	200	8.2	7.4	-6.87	-12.4	-16.76	2.2387748373430002e-06
242771	10	200	8.2	7.4	-6.87	-12.4	-16.5	2.733226148216e-06
242903	10	200	8.2	7.4	-6.87	-12.15	-16.76	2.2387748373430002e-06
242915	10	200	8.2	7.4	-6.87	-12.15	-16.5	2.733226148216e-06
243047	10	200	8.2	7.4	-6.87	-11.9	-16.76	2.2387748373430002e-06
243059	10	200	8.2	7.4	-6.87	-11.9	-16.5	2.733226148216e-06
243191	10	200	8.2	7.4	-6.87	-11.65	-16.76	2.2387748373430002e-06
243203	10	200	8.2	7.4	-6.87	-11.65	-16.5	2.733226148216e-06
243335	10	200	8.2	7.4	-6.87	-11.41	-16.76	2.2387748373430002e-06
243347	10	200	8.2	7.4	-6.87	-11.41	-16.5	2.733226148216e-06
243479	10	200	8.2	7.4	-6.87	-11.16	-16.76	2.2387748373430002e-06
243491	10	200	8.2	7.4	-6.87	-11.16	-16.5	2.733226148216e-06
243623	10	200	8.2	7.4	-6.87	-10.91	-16.76	2.2387748373430002e-06
243635	10	200	8.2	7.4	-6.87	-10.91	-16.5	2.733226148216e-06
243779	10	200	8.2	7.4	-6.64	-13.64	-16.5	2.7348634749150003e-06
243935	10	200	8.2	7.4	-6.64	-13.39	-16.25	2.234890657425e-06
244079	10	200	8.2	7.4	-6.64	-13.13	-16.25	2.2342451518830002e-06
244199	10	200	8.2	7.4	-6.64	-12.9	-16.76	2.2663538269759997e-06
244211	10	200	8.2	7.4	-6.64	-12.9	-16.5	2.766896720672e-06
244343	10	200	8.2	7.4	-6.64	-12.65	-16.76	2.2663538269759997e-06
244355	10	200	8.2	7.4	-6.64	-12.65	-16.5	2.766896720672e-06
244487	10	200	8.2	7.4	-6.64	-12.4	-16.76	2.2663538269759997e-06
244499	10	200	8.2	7.4	-6.64	-12.4	-16.5	2.766896720698e-06
244631	10	200	8.2	7.4	-6.64	-12.15	-16.76	2.2663538269759997e-06
244643	10	200	8.2	7.4	-6.64	-12.15	-16.5	2.766896720698e-06
244775	10	200	8.2	7.4	-6.64	-11.9	-16.76	2.2663538269759997e-06
244787	10	200	8.2	7.4	-6.64	-11.9	-16.5	2.766896720698e-06
244919	10	200	8.2	7.4	-6.64	-11.65	-16.76	2.2663538269759997e-06
244931	10	200	8.2	7.4	-6.64	-11.65	-16.5	2.766896720698e-06
245063	10	200	8.2	7.4	-6.64	-11.41	-16.76	2.2663538269759997e-06
245075	10	200	8.2	7.4	-6.64	-11.41	-16.5	2.766896720698e-06
245207	10	200	8.2	7.4	-6.64	-11.16	-16.76	2.2663538269759997e-06
245219	10	200	8.2	7.4	-6.64	-11.16	-16.5	2.766896720698e-06
245351	10	200	8.2	7.4	-6.64	-10.91	-16.76	2.2663538269759997e-06
245363	10	200	8.2	7.4	-6.64	-10.91	-16.5	2.766896720698e-06
245495	10	200	8.2	7.4	-6.41	-13.64	-16.76	2.380460828907e-06
245795	10	200	8.2	7.4	-6.41	-13.13	-16.5	2.193878875382e-06
245807	10	200	8.2	7.4	-6.41	-13.13	-16.25	2.426072453713e-06
245927	10	200	8.2	7.4	-6.41	-12.9	-16.76	2.313189598277e-06
246071	10	200	8.2	7.4	-6.41	-12.65	-16.76	2.313189598277e-06
246215	10	200	8.2	7.4	-6.41	-12.4	-16.76	2.313189598277e-06
246359	10	200	8.2	7.4	-6.41	-12.15	-16.76	2.313189598277e-06
246503	10	200	8.2	7.4	-6.41	-11.9	-16.76	2.313189598277e-06
246647	10	200	8.2	7.4	-6.41	-11.65	-16.76	2.313189598277e-06
246791	10	200	8.2	7.4	-6.41	-11.41	-16.76	2.313189598277e-06
246935	10	200	8.2	7.4	-6.41	-11.16	-16.76	2.313189598277e-06
247079	10	200	8.2	7.4	-6.41	-10.91	-16.76	2.313189598277e-06
247211	10	200	8.2	7.4	-6.18	-13.64	-17.01	2.18136376153e-06
247379	10	200	8.2	7.4	-6.18	-13.39	-16.5	2.666087862359e-06
247511	10	200	8.2	7.4	-6.18	-13.13	-16.76	2.177077517233e-06
247523	10	200	8.2	7.4	-6.18	-13.13	-16.5	2.377391077654e-06
247535	10	200	8.2	7.4	-6.18	-13.13	-16.25	2.7518423395810002e-06
247655	10	200	8.2	7.4	-6.18	-12.9	-16.76	2.392727943142e-06
247799	10	200	8.2	7.4	-6.18	-12.65	-16.76	2.392727939887e-06
247943	10	200	8.2	7.4	-6.18	-12.4	-16.76	2.392727939887e-06
248087	10	200	8.2	7.4	-6.18	-12.15	-16.76	2.392727939887e-06
248231	10	200	8.2	7.4	-6.18	-11.9	-16.76	2.392727939887e-06
248375	10	200	8.2	7.4	-6.18	-11.65	-16.76	2.392727939887e-06
248519	10	200	8.2	7.4	-6.18	-11.41	-16.76	2.392727939887e-06
248663	10	200	8.2	7.4	-6.18	-11.16	-16.76	2.392727939887e-06
248807	10	200	8.2	7.4	-6.18	-10.91	-16.76	2.392727939887e-06
