	pH	DIC	#Pb(CO3)2-2	#PbCO3	#PbOH+	Cerrusite	Hydrocerrusite	Result
20449	9	20	8.2	5.4	-6.18	-11.16	-19.04	2.1349470959289998e-07
20593	9	20	8.2	5.4	-6.18	-10.91	-19.04	2.1349470959289998e-07
20833	9	20	8.2	5.58	-8.72	-13.64	-17.01	2.298835923809e-07
26005	9	20	8.2	5.58	-8.03	-13.64	-17.26	2.2012734674439998e-07
26173	9	20	8.2	5.58	-8.03	-13.39	-16.76	2.2722940680089998e-07
29449	9	20	8.2	5.58	-7.597	-13.64	-17.52	2.276820007841e-07
31165	9	20	8.2	5.58	-7.33	-13.64	-17.77	2.096976346645e-07
31333	9	20	8.2	5.58	-7.33	-13.39	-17.26	2.2153191779899998e-07
31501	9	20	8.2	5.58	-7.33	-13.13	-16.76	2.2585813782539997e-07
31813	9	20	8.2	5.58	-7.33	-12.65	-16.25	2.10562755549e-07
31957	9	20	8.2	5.58	-7.33	-12.4	-16.25	2.10562755549e-07
32101	9	20	8.2	5.58	-7.33	-12.15	-16.25	2.10562755549e-07
32245	9	20	8.2	5.58	-7.33	-11.9	-16.25	2.10562755549e-07
32389	9	20	8.2	5.58	-7.33	-11.65	-16.25	2.10562755549e-07
32533	9	20	8.2	5.58	-7.33	-11.41	-16.25	2.10562755549e-07
32677	9	20	8.2	5.58	-7.33	-11.16	-16.25	2.10562755549e-07
32821	9	20	8.2	5.58	-7.33	-10.91	-16.25	2.10562755549e-07
33217	9	20	8.2	5.58	-7.1	-13.13	-17.01	2.053071600553e-07
34933	9	20	8.2	5.58	-6.87	-13.13	-17.26	2.0451916599520002e-07
35077	9	20	8.2	5.58	-6.87	-12.9	-17.26	2.0451916599520002e-07
35221	9	20	8.2	5.58	-6.87	-12.65	-17.26	2.0451916599520002e-07
35365	9	20	8.2	5.58	-6.87	-12.4	-17.26	2.0451916599520002e-07
35509	9	20	8.2	5.58	-6.87	-12.15	-17.26	2.0451916599520002e-07
35653	9	20	8.2	5.58	-6.87	-11.9	-17.26	2.0451916599520002e-07
35797	9	20	8.2	5.58	-6.87	-11.65	-17.26	2.0451916599520002e-07
35941	9	20	8.2	5.58	-6.87	-11.41	-17.26	2.0451916599520002e-07
36085	9	20	8.2	5.58	-6.87	-11.16	-17.26	2.0451916599520002e-07
36229	9	20	8.2	5.58	-6.87	-10.91	-17.26	2.0451916599520002e-07
36637	9	20	8.2	5.58	-6.64	-13.13	-17.77	2.159773987231e-07
36781	9	20	8.2	5.58	-6.64	-12.9	-17.77	2.159773987231e-07
36925	9	20	8.2	5.58	-6.64	-12.65	-17.77	2.159773987231e-07
37069	9	20	8.2	5.58	-6.64	-12.4	-17.77	2.159773987231e-07
37213	9	20	8.2	5.58	-6.64	-12.15	-17.77	2.159773987231e-07
37357	9	20	8.2	5.58	-6.64	-11.9	-17.77	2.159773987231e-07
37501	9	20	8.2	5.58	-6.64	-11.65	-17.77	2.159773987231e-07
37645	9	20	8.2	5.58	-6.64	-11.41	-17.77	2.159773987231e-07
37789	9	20	8.2	5.58	-6.64	-11.16	-17.77	2.159773987231e-07
37933	9	20	8.2	5.58	-6.64	-10.91	-17.77	2.159773987231e-07
39745	9	20	8.2	5.58	-6.18	-13.64	-19.04	2.158229244276e-07
39889	9	20	8.2	5.58	-6.18	-13.39	-19.04	2.158229244276e-07
40033	9	20	8.2	5.58	-6.18	-13.13	-19.04	2.158229244276e-07
40177	9	20	8.2	5.58	-6.18	-12.9	-19.04	2.158229244276e-07
40321	9	20	8.2	5.58	-6.18	-12.65	-19.04	2.158229244276e-07
40465	9	20	8.2	5.58	-6.18	-12.4	-19.04	2.158229244276e-07
40609	9	20	8.2	5.58	-6.18	-12.15	-19.04	2.158229244276e-07
40753	9	20	8.2	5.58	-6.18	-11.9	-19.04	2.158229244276e-07
40897	9	20	8.2	5.58	-6.18	-11.65	-19.04	2.158229244276e-07
41041	9	20	8.2	5.58	-6.18	-11.41	-19.04	2.158229244276e-07
41185	9	20	8.2	5.58	-6.18	-11.16	-19.04	2.158229244276e-07
41329	9	20	8.2	5.58	-6.18	-10.91	-19.04	2.158229244276e-07
45349	9	20	8.2	5.76	-8.26	-13.13	-16.25	2.063386430918e-07
46741	9	20	8.2	5.76	-8.03	-13.64	-17.26	2.245882703613e-07
48793	9	20	8.2	5.76	-7.8	-13.13	-16.5	2.01945729739e-07
50185	9	20	8.2	5.76	-7.597	-13.64	-17.52	2.321429218165e-07
50677	9	20	8.2	5.76	-7.597	-12.9	-16.25	2.103518902836e-07
51901	9	20	8.2	5.76	-7.33	-13.64	-17.77	2.1415855197529998e-07
52069	9	20	8.2	5.76	-7.33	-13.39	-17.26	2.2946466305510001e-07
53785	9	20	8.2	5.76	-7.1	-13.39	-17.52	2.035168433812e-07
53953	9	20	8.2	5.76	-7.1	-13.13	-17.01	2.197422646415e-07
54109	9	20	8.2	5.76	-7.1	-12.9	-16.76	2.2113118041690002e-07
54253	9	20	8.2	5.76	-7.1	-12.65	-16.76	2.2113117615089998e-07
54397	9	20	8.2	5.76	-7.1	-12.4	-16.76	2.2113118041690002e-07
54541	9	20	8.2	5.76	-7.1	-12.15	-16.76	2.2113118041690002e-07
54685	9	20	8.2	5.76	-7.1	-11.9	-16.76	2.2113118041690002e-07
54829	9	20	8.2	5.76	-7.1	-11.65	-16.76	2.2113118041690002e-07
54973	9	20	8.2	5.76	-7.1	-11.41	-16.76	2.2113118041690002e-07
55117	9	20	8.2	5.76	-7.1	-11.16	-16.76	2.2113118041690002e-07
55261	9	20	8.2	5.76	-7.1	-10.91	-16.76	2.2113118041690002e-07
55669	9	20	8.2	5.76	-6.87	-13.13	-17.26	2.1833415488759998e-07
55813	9	20	8.2	5.76	-6.87	-12.9	-17.26	2.1833415488759998e-07
55957	9	20	8.2	5.76	-6.87	-12.65	-17.26	2.1833415488759998e-07
56101	9	20	8.2	5.76	-6.87	-12.4	-17.26	2.1833415488759998e-07
56245	9	20	8.2	5.76	-6.87	-12.15	-17.26	2.1833415488759998e-07
56389	9	20	8.2	5.76	-6.87	-11.9	-17.26	2.1833415488759998e-07
56533	9	20	8.2	5.76	-6.87	-11.65	-17.26	2.1833415488759998e-07
56677	9	20	8.2	5.76	-6.87	-11.41	-17.26	2.1833415488759998e-07
56821	9	20	8.2	5.76	-6.87	-11.16	-17.26	2.1833415488759998e-07
56965	9	20	8.2	5.76	-6.87	-10.91	-17.26	2.1833415488759998e-07
57373	9	20	8.2	5.76	-6.64	-13.13	-17.77	2.2531754643460003e-07
57517	9	20	8.2	5.76	-6.64	-12.9	-17.77	2.2531754643460003e-07
57661	9	20	8.2	5.76	-6.64	-12.65	-17.77	2.2531754643460003e-07
57805	9	20	8.2	5.76	-6.64	-12.4	-17.77	2.2531754643460003e-07
57949	9	20	8.2	5.76	-6.64	-12.15	-17.77	2.2531754643460003e-07
58093	9	20	8.2	5.76	-6.64	-11.9	-17.77	2.2531754643460003e-07
58237	9	20	8.2	5.76	-6.64	-11.65	-17.77	2.2531754643460003e-07
58381	9	20	8.2	5.76	-6.64	-11.41	-17.77	2.2531754643460003e-07
58525	9	20	8.2	5.76	-6.64	-11.16	-17.77	2.2531754643460003e-07
58669	9	20	8.2	5.76	-6.64	-10.91	-17.77	2.2531754643460003e-07
60481	9	20	8.2	5.76	-6.18	-13.64	-19.04	2.193468178526e-07
60625	9	20	8.2	5.76	-6.18	-13.39	-19.04	2.193468178526e-07
60769	9	20	8.2	5.76	-6.18	-13.13	-19.04	2.193468178526e-07
60913	9	20	8.2	5.76	-6.18	-12.9	-19.04	2.193468178526e-07
61057	9	20	8.2	5.76	-6.18	-12.65	-19.04	2.193468178526e-07
61201	9	20	8.2	5.76	-6.18	-12.4	-19.04	2.193468178526e-07
61345	9	20	8.2	5.76	-6.18	-12.15	-19.04	2.193468178526e-07
61489	9	20	8.2	5.76	-6.18	-11.9	-19.04	2.193468178526e-07
61633	9	20	8.2	5.76	-6.18	-11.65	-19.04	2.193468178526e-07
61777	9	20	8.2	5.76	-6.18	-11.41	-19.04	2.193468178526e-07
61921	9	20	8.2	5.76	-6.18	-11.16	-19.04	2.193468178526e-07
62065	9	20	8.2	5.76	-6.18	-10.91	-19.04	2.193468178526e-07
64357	9	20	8.2	5.95	-8.49	-13.13	-16.25	2.038563267525e-07
65917	9	20	8.2	5.95	-8.26	-13.39	-16.76	2.031050436498e-07
66085	9	20	8.2	5.95	-8.26	-13.13	-16.25	2.2968715290999998e-07
67477	9	20	8.2	5.95	-8.03	-13.64	-17.26	2.3180365852709998e-07
69529	9	20	8.2	5.95	-7.8	-13.13	-16.5	2.252942023842e-07
69685	9	20	8.2	5.95	-7.8	-12.9	-16.25	2.1256180174979998e-07
69829	9	20	8.2	5.95	-7.8	-12.65	-16.25	2.0713839193849999e-07
69973	9	20	8.2	5.95	-7.8	-12.4	-16.25	2.071383919448e-07
70117	9	20	8.2	5.95	-7.8	-12.15	-16.25	2.071383919448e-07
70261	9	20	8.2	5.95	-7.8	-11.9	-16.25	2.071383919448e-07
70405	9	20	8.2	5.95	-7.8	-11.65	-16.25	2.071383919448e-07
70549	9	20	8.2	5.95	-7.8	-11.41	-16.25	2.071383919448e-07
70693	9	20	8.2	5.95	-7.8	-11.16	-16.25	2.071383919448e-07
70837	9	20	8.2	5.95	-7.8	-10.91	-16.25	2.071383919448e-07
71557	9	20	8.2	5.95	-7.597	-12.65	-16.25	2.3215878495310002e-07
71701	9	20	8.2	5.95	-7.597	-12.4	-16.25	2.3215878495310002e-07
71845	9	20	8.2	5.95	-7.597	-12.15	-16.25	2.3215878495310002e-07
71989	9	20	8.2	5.95	-7.597	-11.9	-16.25	2.3215878495310002e-07
72133	9	20	8.2	5.95	-7.597	-11.65	-16.25	2.3215878495310002e-07
72277	9	20	8.2	5.95	-7.597	-11.41	-16.25	2.3215878495310002e-07
72421	9	20	8.2	5.95	-7.597	-11.16	-16.25	2.3215878495310002e-07
72565	9	20	8.2	5.95	-7.597	-10.91	-16.25	2.3215878495310002e-07
72637	9	20	8.2	5.95	-7.33	-13.64	-17.77	2.2137393152729998e-07
74521	9	20	8.2	5.95	-7.1	-13.39	-17.52	2.163477489367e-07
74833	9	20	8.2	5.95	-7.1	-12.9	-17.01	2.095946336787e-07
74977	9	20	8.2	5.95	-7.1	-12.65	-17.01	2.095946336787e-07
75121	9	20	8.2	5.95	-7.1	-12.4	-17.01	2.095946336787e-07
75265	9	20	8.2	5.95	-7.1	-12.15	-17.01	2.095946336787e-07
75409	9	20	8.2	5.95	-7.1	-11.9	-17.01	2.095946336787e-07
75553	9	20	8.2	5.95	-7.1	-11.65	-17.01	2.095946336787e-07
75697	9	20	8.2	5.95	-7.1	-11.41	-17.01	2.095946336787e-07
75841	9	20	8.2	5.95	-7.1	-11.16	-17.01	2.095946336787e-07
75985	9	20	8.2	5.95	-7.1	-10.91	-17.01	2.095946336787e-07
76237	9	20	8.2	5.95	-6.87	-13.39	-17.77	2.015215728408e-07
79657	9	20	8.2	5.95	-6.41	-13.39	-18.53	2.0780891736720003e-07
79801	9	20	8.2	5.95	-6.41	-13.13	-18.53	2.0780891736720003e-07
79945	9	20	8.2	5.95	-6.41	-12.9	-18.53	2.0780891736720003e-07
80089	9	20	8.2	5.95	-6.41	-12.65	-18.53	2.0780891736720003e-07
80233	9	20	8.2	5.95	-6.41	-12.4	-18.53	2.0780891736720003e-07
80377	9	20	8.2	5.95	-6.41	-12.15	-18.53	2.0780891736720003e-07
80521	9	20	8.2	5.95	-6.41	-11.9	-18.53	2.0780891736720003e-07
80665	9	20	8.2	5.95	-6.41	-11.65	-18.53	2.0780891736720003e-07
80809	9	20	8.2	5.95	-6.41	-11.41	-18.53	2.0780891736720003e-07
80953	9	20	8.2	5.95	-6.41	-11.16	-18.53	2.0780891736720003e-07
81097	9	20	8.2	5.95	-6.41	-10.91	-18.53	2.0780891736720003e-07
81217	9	20	8.2	5.95	-6.18	-13.64	-19.04	2.250465827892e-07
81361	9	20	8.2	5.95	-6.18	-13.39	-19.04	2.250465827892e-07
81505	9	20	8.2	5.95	-6.18	-13.13	-19.04	2.250465827892e-07
81649	9	20	8.2	5.95	-6.18	-12.9	-19.04	2.250465827892e-07
81793	9	20	8.2	5.95	-6.18	-12.65	-19.04	2.250465827892e-07
81937	9	20	8.2	5.95	-6.18	-12.4	-19.04	2.250465827892e-07
82081	9	20	8.2	5.95	-6.18	-12.15	-19.04	2.250465827892e-07
82225	9	20	8.2	5.95	-6.18	-11.9	-19.04	2.250465827892e-07
82369	9	20	8.2	5.95	-6.18	-11.65	-19.04	2.250465827892e-07
82513	9	20	8.2	5.95	-6.18	-11.41	-19.04	2.250465827892e-07
82657	9	20	8.2	5.95	-6.18	-11.16	-19.04	2.250465827892e-07
82801	9	20	8.2	5.95	-6.18	-10.91	-19.04	2.250465827892e-07
83365	9	20	8.2	6.13	-8.72	-13.13	-16.25	2.2248552866670004e-07
83509	9	20	8.2	6.13	-8.72	-12.9	-16.25	2.147497727387e-07
85237	9	20	8.2	6.13	-8.49	-12.9	-16.25	2.200244839376e-07
86653	9	20	8.2	6.13	-8.26	-13.39	-16.76	2.2170125913929996e-07
86953	9	20	8.2	6.13	-8.26	-12.9	-16.5	2.0520918381820002e-07
86965	9	20	8.2	6.13	-8.26	-12.9	-16.25	2.2898222880240001e-07
87097	9	20	8.2	6.13	-8.26	-12.65	-16.5	2.0636296762289998e-07
87241	9	20	8.2	6.13	-8.26	-12.4	-16.5	2.0636296762289998e-07
87385	9	20	8.2	6.13	-8.26	-12.15	-16.5	2.0636296762289998e-07
87529	9	20	8.2	6.13	-8.26	-11.9	-16.5	2.0636296762289998e-07
87673	9	20	8.2	6.13	-8.26	-11.65	-16.5	2.0636296762289998e-07
87817	9	20	8.2	6.13	-8.26	-11.41	-16.5	2.0636296762289998e-07
87961	9	20	8.2	6.13	-8.26	-11.16	-16.5	2.0636296762289998e-07
88105	9	20	8.2	6.13	-8.26	-10.91	-16.5	2.0636296762289998e-07
88537	9	20	8.2	6.13	-8.03	-13.13	-16.5	2.17239802319e-07
88681	9	20	8.2	6.13	-8.03	-12.9	-16.5	2.1376569429420002e-07
88825	9	20	8.2	6.13	-8.03	-12.65	-16.5	2.147541431452e-07
88969	9	20	8.2	6.13	-8.03	-12.4	-16.5	2.147541431452e-07
89113	9	20	8.2	6.13	-8.03	-12.15	-16.5	2.147541431452e-07
89257	9	20	8.2	6.13	-8.03	-11.9	-16.5	2.147541431452e-07
89401	9	20	8.2	6.13	-8.03	-11.65	-16.5	2.147541431452e-07
89545	9	20	8.2	6.13	-8.03	-11.41	-16.5	2.147541431452e-07
89689	9	20	8.2	6.13	-8.03	-11.16	-16.5	2.147541431452e-07
89833	9	20	8.2	6.13	-8.03	-10.91	-16.5	2.147541431452e-07
90097	9	20	8.2	6.13	-7.8	-13.39	-17.01	2.1712872426849998e-07
90409	9	20	8.2	6.13	-7.8	-12.9	-16.5	2.2829673507720003e-07
90553	9	20	8.2	6.13	-7.8	-12.65	-16.5	2.2900431997139999e-07
90697	9	20	8.2	6.13	-7.8	-12.4	-16.5	2.290043199651e-07
90841	9	20	8.2	6.13	-7.8	-12.15	-16.5	2.290043199651e-07
90985	9	20	8.2	6.13	-7.8	-11.9	-16.5	2.290043199651e-07
91129	9	20	8.2	6.13	-7.8	-11.65	-16.5	2.290043199651e-07
91273	9	20	8.2	6.13	-7.8	-11.41	-16.5	2.290043199651e-07
91417	9	20	8.2	6.13	-7.8	-11.16	-16.5	2.290043199651e-07
91561	9	20	8.2	6.13	-7.8	-10.91	-16.5	2.290043199651e-07
91981	9	20	8.2	6.13	-7.597	-13.13	-16.76	2.2158641119619998e-07
92125	9	20	8.2	6.13	-7.597	-12.9	-16.76	2.0449200710170002e-07
92269	9	20	8.2	6.13	-7.597	-12.65	-16.76	2.044920042699e-07
92413	9	20	8.2	6.13	-7.597	-12.4	-16.76	2.0449200710170002e-07
92557	9	20	8.2	6.13	-7.597	-12.15	-16.76	2.0449200710170002e-07
92701	9	20	8.2	6.13	-7.597	-11.9	-16.76	2.0449200710170002e-07
92845	9	20	8.2	6.13	-7.597	-11.65	-16.76	2.0449200710170002e-07
92989	9	20	8.2	6.13	-7.597	-11.41	-16.76	2.0449200710170002e-07
93133	9	20	8.2	6.13	-7.597	-11.16	-16.76	2.0449200710170002e-07
93277	9	20	8.2	6.13	-7.597	-10.91	-16.76	2.0449200710170002e-07
93373	9	20	8.2	6.13	-7.33	-13.64	-17.77	2.31831342355e-07
93697	9	20	8.2	6.13	-7.33	-13.13	-17.01	2.1203456566560001e-07
95089	9	20	8.2	6.13	-7.1	-13.64	-18.03	2.06404914169e-07
95413	9	20	8.2	6.13	-7.1	-13.13	-17.26	2.0538529402910002e-07
95557	9	20	8.2	6.13	-7.1	-12.9	-17.26	2.0538529402910002e-07
95701	9	20	8.2	6.13	-7.1	-12.65	-17.26	2.053852911761e-07
95845	9	20	8.2	6.13	-7.1	-12.4	-17.26	2.053852911761e-07
95989	9	20	8.2	6.13	-7.1	-12.15	-17.26	2.053852911761e-07
96133	9	20	8.2	6.13	-7.1	-11.9	-17.26	2.053852911761e-07
96277	9	20	8.2	6.13	-7.1	-11.65	-17.26	2.053852911761e-07
96421	9	20	8.2	6.13	-7.1	-11.41	-17.26	2.053852911761e-07
96565	9	20	8.2	6.13	-7.1	-11.16	-17.26	2.053852911761e-07
96709	9	20	8.2	6.13	-7.1	-10.91	-17.26	2.053852911761e-07
96973	9	20	8.2	6.13	-6.87	-13.39	-17.77	2.2011759976659998e-07
97129	9	20	8.2	6.13	-6.87	-13.13	-17.52	2.2366600278000002e-07
97273	9	20	8.2	6.13	-6.87	-12.9	-17.52	2.236659975916e-07
97417	9	20	8.2	6.13	-6.87	-12.65	-17.52	2.236659975916e-07
97561	9	20	8.2	6.13	-6.87	-12.4	-17.52	2.236659975916e-07
97705	9	20	8.2	6.13	-6.87	-12.15	-17.52	2.236659975916e-07
97849	9	20	8.2	6.13	-6.87	-11.9	-17.52	2.236659975916e-07
97993	9	20	8.2	6.13	-6.87	-11.65	-17.52	2.236659975916e-07
98137	9	20	8.2	6.13	-6.87	-11.41	-17.52	2.236659975916e-07
98281	9	20	8.2	6.13	-6.87	-11.16	-17.52	2.236659975916e-07
98425	9	20	8.2	6.13	-6.87	-10.91	-17.52	2.236659975916e-07
98689	9	20	8.2	6.13	-6.64	-13.39	-18.03	2.148657212705e-07
98833	9	20	8.2	6.13	-6.64	-13.13	-18.03	2.148657212705e-07
98977	9	20	8.2	6.13	-6.64	-12.9	-18.03	2.148657212705e-07
99121	9	20	8.2	6.13	-6.64	-12.65	-18.03	2.148657212705e-07
99265	9	20	8.2	6.13	-6.64	-12.4	-18.03	2.148657212705e-07
99409	9	20	8.2	6.13	-6.64	-12.15	-18.03	2.148657212705e-07
99553	9	20	8.2	6.13	-6.64	-11.9	-18.03	2.148657212705e-07
99697	9	20	8.2	6.13	-6.64	-11.65	-18.03	2.148657212705e-07
99841	9	20	8.2	6.13	-6.64	-11.41	-18.03	2.148657212705e-07
99985	9	20	8.2	6.13	-6.64	-11.16	-18.03	2.148657212705e-07
100129	9	20	8.2	6.13	-6.64	-10.91	-18.03	2.148657212705e-07
100393	9	20	8.2	6.13	-6.41	-13.39	-18.53	2.2002744560100001e-07
100537	9	20	8.2	6.13	-6.41	-13.13	-18.53	2.2002744560100001e-07
100681	9	20	8.2	6.13	-6.41	-12.9	-18.53	2.2002744560100001e-07
100825	9	20	8.2	6.13	-6.41	-12.65	-18.53	2.2002744560100001e-07
100969	9	20	8.2	6.13	-6.41	-12.4	-18.53	2.2002744560100001e-07
101113	9	20	8.2	6.13	-6.41	-12.15	-18.53	2.2002744560100001e-07
101257	9	20	8.2	6.13	-6.41	-11.9	-18.53	2.2002744560100001e-07
101401	9	20	8.2	6.13	-6.41	-11.65	-18.53	2.2002744560100001e-07
101545	9	20	8.2	6.13	-6.41	-11.41	-18.53	2.2002744560100001e-07
101689	9	20	8.2	6.13	-6.41	-11.16	-18.53	2.2002744560100001e-07
101833	9	20	8.2	6.13	-6.41	-10.91	-18.53	2.2002744560100001e-07
103933	9	20	8.2	6.31	-8.72	-13.39	-16.76	2.0785135415029997e-07
104089	9	20	8.2	6.31	-8.72	-13.13	-16.5	2.207092117894e-07
105661	9	20	8.2	6.31	-8.49	-13.39	-16.76	2.234157066887e-07
105817	9	20	8.2	6.31	-8.49	-13.13	-16.5	2.292628354024e-07
107221	9	20	8.2	6.31	-8.26	-13.64	-17.26	2.1320131585410002e-07
107533	9	20	8.2	6.31	-8.26	-13.13	-16.76	2.028559484375e-07
109105	9	20	8.2	6.31	-8.03	-13.39	-17.01	2.024067797921e-07
109261	9	20	8.2	6.31	-8.03	-13.13	-16.76	2.1641323686599998e-07
109393	9	20	8.2	6.31	-8.03	-12.9	-17.01	2.04574503529e-07
109537	9	20	8.2	6.31	-8.03	-12.65	-17.01	2.04574503529e-07
109681	9	20	8.2	6.31	-8.03	-12.4	-17.01	2.04574503529e-07
109825	9	20	8.2	6.31	-8.03	-12.15	-17.01	2.04574503529e-07
109969	9	20	8.2	6.31	-8.03	-11.9	-17.01	2.04574503529e-07
110113	9	20	8.2	6.31	-8.03	-11.65	-17.01	2.04574503529e-07
110257	9	20	8.2	6.31	-8.03	-11.41	-17.01	2.04574503529e-07
110401	9	20	8.2	6.31	-8.03	-11.16	-17.01	2.04574503529e-07
110545	9	20	8.2	6.31	-8.03	-10.91	-17.01	2.04574503529e-07
110665	9	20	8.2	6.31	-7.8	-13.64	-17.52	2.049305399131e-07
110977	9	20	8.2	6.31	-7.8	-13.13	-17.01	2.0180407534860002e-07
111121	9	20	8.2	6.31	-7.8	-12.9	-17.01	2.142088823881e-07
111265	9	20	8.2	6.31	-7.8	-12.65	-17.01	2.142089033147e-07
111409	9	20	8.2	6.31	-7.8	-12.4	-17.01	2.142089033147e-07
111553	9	20	8.2	6.31	-7.8	-12.15	-17.01	2.142089033147e-07
111697	9	20	8.2	6.31	-7.8	-11.9	-17.01	2.142089033147e-07
111841	9	20	8.2	6.31	-7.8	-11.65	-17.01	2.142089033147e-07
111985	9	20	8.2	6.31	-7.8	-11.41	-17.01	2.142089033147e-07
112129	9	20	8.2	6.31	-7.8	-11.16	-17.01	2.142089033147e-07
112273	9	20	8.2	6.31	-7.8	-10.91	-17.01	2.142089033147e-07
112549	9	20	8.2	6.31	-7.597	-13.39	-17.26	2.095711206957e-07
112705	9	20	8.2	6.31	-7.597	-13.13	-17.01	2.20569710075e-07
112849	9	20	8.2	6.31	-7.597	-12.9	-17.01	2.2817167384250002e-07
112993	9	20	8.2	6.31	-7.597	-12.65	-17.01	2.2817167384250002e-07
113137	9	20	8.2	6.31	-7.597	-12.4	-17.01	2.2817167384250002e-07
113281	9	20	8.2	6.31	-7.597	-12.15	-17.01	2.2817167384250002e-07
113425	9	20	8.2	6.31	-7.597	-11.9	-17.01	2.2817167384250002e-07
113569	9	20	8.2	6.31	-7.597	-11.65	-17.01	2.2817167384250002e-07
113713	9	20	8.2	6.31	-7.597	-11.41	-17.01	2.2817167384250002e-07
113857	9	20	8.2	6.31	-7.597	-11.16	-17.01	2.2817167384250002e-07
114001	9	20	8.2	6.31	-7.597	-10.91	-17.01	2.2817167384250002e-07
114421	9	20	8.2	6.31	-7.33	-13.13	-17.26	2.145470873441e-07
114565	9	20	8.2	6.31	-7.33	-12.9	-17.26	2.145470885653e-07
114709	9	20	8.2	6.31	-7.33	-12.65	-17.26	2.145470873441e-07
114853	9	20	8.2	6.31	-7.33	-12.4	-17.26	2.145470873441e-07
114997	9	20	8.2	6.31	-7.33	-12.15	-17.26	2.145470873441e-07
