	pH	DIC	#Pb(CO3)2-2	#PbCO3	#PbOH+	Cerrusite	Hydrocerrusite	Result
31032	8	20	8.2	5.58	-7.597	-10.91	-17.52	1.546712800159e-07
31104	8	20	8.2	5.58	-7.33	-13.64	-19.04	1.323974649736e-07
31272	8	20	8.2	5.58	-7.33	-13.39	-18.53	1.4510484961589998e-07
31440	8	20	8.2	5.58	-7.33	-13.13	-18.03	1.582008482312e-07
31584	8	20	8.2	5.58	-7.33	-12.9	-18.03	1.348725350941e-07
31596	8	20	8.2	5.58	-7.33	-12.9	-17.77	1.6466054855170003e-07
31728	8	20	8.2	5.58	-7.33	-12.65	-18.03	1.348725350941e-07
31740	8	20	8.2	5.58	-7.33	-12.65	-17.77	1.6466054855170003e-07
31872	8	20	8.2	5.58	-7.33	-12.4	-18.03	1.348725350941e-07
31884	8	20	8.2	5.58	-7.33	-12.4	-17.77	1.6466054855170003e-07
32016	8	20	8.2	5.58	-7.33	-12.15	-18.03	1.348725350941e-07
32028	8	20	8.2	5.58	-7.33	-12.15	-17.77	1.6466054855170003e-07
32160	8	20	8.2	5.58	-7.33	-11.9	-18.03	1.348725350941e-07
32172	8	20	8.2	5.58	-7.33	-11.9	-17.77	1.6466054855170003e-07
32304	8	20	8.2	5.58	-7.33	-11.65	-18.03	1.348725350941e-07
32316	8	20	8.2	5.58	-7.33	-11.65	-17.77	1.6466054855170003e-07
32448	8	20	8.2	5.58	-7.33	-11.41	-18.03	1.348725350941e-07
32460	8	20	8.2	5.58	-7.33	-11.41	-17.77	1.6466054855170003e-07
32592	8	20	8.2	5.58	-7.33	-11.16	-18.03	1.348725350941e-07
32604	8	20	8.2	5.58	-7.33	-11.16	-17.77	1.6466054855170003e-07
32736	8	20	8.2	5.58	-7.33	-10.91	-18.03	1.348725350941e-07
32748	8	20	8.2	5.58	-7.33	-10.91	-17.77	1.6466054855170003e-07
32988	8	20	8.2	5.58	-7.1	-13.39	-18.77	1.304695970998e-07
33144	8	20	8.2	5.58	-7.1	-13.13	-18.53	1.2327562788889998e-07
33156	8	20	8.2	5.58	-7.1	-13.13	-18.28	1.493514862379e-07
33288	8	20	8.2	5.58	-7.1	-12.9	-18.53	1.2327562788889998e-07
33300	8	20	8.2	5.58	-7.1	-12.9	-18.28	1.493514862379e-07
33432	8	20	8.2	5.58	-7.1	-12.65	-18.53	1.2327562788889998e-07
33444	8	20	8.2	5.58	-7.1	-12.65	-18.28	1.493514862379e-07
33576	8	20	8.2	5.58	-7.1	-12.4	-18.53	1.2327562788889998e-07
33588	8	20	8.2	5.58	-7.1	-12.4	-18.28	1.493514862379e-07
33720	8	20	8.2	5.58	-7.1	-12.15	-18.53	1.2327562788889998e-07
33732	8	20	8.2	5.58	-7.1	-12.15	-18.28	1.493514862379e-07
33864	8	20	8.2	5.58	-7.1	-11.9	-18.53	1.2327562788889998e-07
33876	8	20	8.2	5.58	-7.1	-11.9	-18.28	1.493514862379e-07
34008	8	20	8.2	5.58	-7.1	-11.65	-18.53	1.2327562788889998e-07
34020	8	20	8.2	5.58	-7.1	-11.65	-18.28	1.493514862379e-07
34152	8	20	8.2	5.58	-7.1	-11.41	-18.53	1.2327562788889998e-07
34164	8	20	8.2	5.58	-7.1	-11.41	-18.28	1.493514862379e-07
34296	8	20	8.2	5.58	-7.1	-11.16	-18.53	1.2327562788889998e-07
34308	8	20	8.2	5.58	-7.1	-11.16	-18.28	1.493514862379e-07
34440	8	20	8.2	5.58	-7.1	-10.91	-18.53	1.2327562788889998e-07
34452	8	20	8.2	5.58	-7.1	-10.91	-18.28	1.493514862379e-07
34704	8	20	8.2	5.58	-6.87	-13.39	-19.04	1.1938273523169998e-07
34848	8	20	8.2	5.58	-6.87	-13.13	-19.04	1.1938273523169998e-07
34860	8	20	8.2	5.58	-6.87	-13.13	-18.77	1.468723194938e-07
34992	8	20	8.2	5.58	-6.87	-12.9	-19.04	1.1938273523169998e-07
