	pH	DIC	#Pb(CO3)2-2	#PbCO3	#PbOH+	Cerrusite	Hydrocerrusite	Result
457199	10	200	8.57	7.22	-8.72	-12.15	-16.25	2.379312755072e-06
457343	10	200	8.57	7.22	-8.72	-11.9	-16.25	2.379312755072e-06
457487	10	200	8.57	7.22	-8.72	-11.65	-16.25	2.379312755072e-06
457631	10	200	8.57	7.22	-8.72	-11.41	-16.25	2.379312755072e-06
457775	10	200	8.57	7.22	-8.72	-11.16	-16.25	2.379312755072e-06
457919	10	200	8.57	7.22	-8.72	-10.91	-16.25	2.379312755072e-06
458495	10	200	8.57	7.22	-8.49	-12.9	-16.25	2.3798889725330002e-06
458639	10	200	8.57	7.22	-8.49	-12.65	-16.25	2.3798889762110003e-06
458783	10	200	8.57	7.22	-8.49	-12.4	-16.25	2.3798889762110003e-06
458927	10	200	8.57	7.22	-8.49	-12.15	-16.25	2.3798889762110003e-06
459071	10	200	8.57	7.22	-8.49	-11.9	-16.25	2.3798889762110003e-06
459215	10	200	8.57	7.22	-8.49	-11.65	-16.25	2.3798889762110003e-06
459359	10	200	8.57	7.22	-8.49	-11.41	-16.25	2.3798889762110003e-06
459503	10	200	8.57	7.22	-8.49	-11.16	-16.25	2.3798889762110003e-06
459647	10	200	8.57	7.22	-8.49	-10.91	-16.25	2.3798889762110003e-06
460223	10	200	8.57	7.22	-8.26	-12.9	-16.25	2.3808675363619998e-06
460367	10	200	8.57	7.22	-8.26	-12.65	-16.25	2.38086754007e-06
460511	10	200	8.57	7.22	-8.26	-12.4	-16.25	2.3808675363619998e-06
460655	10	200	8.57	7.22	-8.26	-12.15	-16.25	2.3808675363619998e-06
460799	10	200	8.57	7.22	-8.26	-11.9	-16.25	2.3808675363619998e-06
460943	10	200	8.57	7.22	-8.26	-11.65	-16.25	2.3808675363619998e-06
461087	10	200	8.57	7.22	-8.26	-11.41	-16.25	2.3808675363619998e-06
461231	10	200	8.57	7.22	-8.26	-11.16	-16.25	2.3808675363619998e-06
461375	10	200	8.57	7.22	-8.26	-10.91	-16.25	2.3808675363619998e-06
461951	10	200	8.57	7.22	-8.03	-12.9	-16.25	2.382529379841e-06
462095	10	200	8.57	7.22	-8.03	-12.65	-16.25	2.382529379841e-06
462239	10	200	8.57	7.22	-8.03	-12.4	-16.25	2.382529376138e-06
462383	10	200	8.57	7.22	-8.03	-12.15	-16.25	2.382529376138e-06
462527	10	200	8.57	7.22	-8.03	-11.9	-16.25	2.382529376138e-06
462671	10	200	8.57	7.22	-8.03	-11.65	-16.25	2.382529376138e-06
462815	10	200	8.57	7.22	-8.03	-11.41	-16.25	2.382529376138e-06
462959	10	200	8.57	7.22	-8.03	-11.16	-16.25	2.382529376138e-06
463103	10	200	8.57	7.22	-8.03	-10.91	-16.25	2.382529376138e-06
463679	10	200	8.57	7.22	-7.8	-12.9	-16.25	2.385351588419e-06
463823	10	200	8.57	7.22	-7.8	-12.65	-16.25	2.385351588419e-06
463967	10	200	8.57	7.22	-7.8	-12.4	-16.25	2.385351584727e-06
464111	10	200	8.57	7.22	-7.8	-12.15	-16.25	2.385351584727e-06
464255	10	200	8.57	7.22	-7.8	-11.9	-16.25	2.385351584727e-06
464399	10	200	8.57	7.22	-7.8	-11.65	-16.25	2.385351584727e-06
464543	10	200	8.57	7.22	-7.8	-11.41	-16.25	2.385351584727e-06
464687	10	200	8.57	7.22	-7.8	-11.16	-16.25	2.385351584727e-06
464831	10	200	8.57	7.22	-7.8	-10.91	-16.25	2.385351584727e-06
465407	10	200	8.57	7.22	-7.597	-12.9	-16.25	2.389441744167e-06
465551	10	200	8.57	7.22	-7.597	-12.65	-16.25	2.389441744167e-06
465695	10	200	8.57	7.22	-7.597	-12.4	-16.25	2.389441744201e-06
465839	10	200	8.57	7.22	-7.597	-12.15	-16.25	2.389441744201e-06
465983	10	200	8.57	7.22	-7.597	-11.9	-16.25	2.389441744201e-06
466127	10	200	8.57	7.22	-7.597	-11.65	-16.25	2.389441744201e-06
466271	10	200	8.57	7.22	-7.597	-11.41	-16.25	2.389441744201e-06
466415	10	200	8.57	7.22	-7.597	-11.16	-16.25	2.389441744201e-06
466559	10	200	8.57	7.22	-7.597	-10.91	-16.25	2.389441744201e-06
467135	10	200	8.57	7.22	-7.33	-12.9	-16.25	2.398744829525e-06
467279	10	200	8.57	7.22	-7.33	-12.65	-16.25	2.398744829525e-06
467423	10	200	8.57	7.22	-7.33	-12.4	-16.25	2.398744833168e-06
467567	10	200	8.57	7.22	-7.33	-12.15	-16.25	2.398744833168e-06
467711	10	200	8.57	7.22	-7.33	-11.9	-16.25	2.398744833168e-06
467855	10	200	8.57	7.22	-7.33	-11.65	-16.25	2.398744833168e-06
467999	10	200	8.57	7.22	-7.33	-11.41	-16.25	2.398744833168e-06
468143	10	200	8.57	7.22	-7.33	-11.16	-16.25	2.398744833168e-06
468287	10	200	8.57	7.22	-7.33	-10.91	-16.25	2.398744833168e-06
468431	10	200	8.57	7.22	-7.1	-13.64	-16.25	2.348715032634e-06
468863	10	200	8.57	7.22	-7.1	-12.9	-16.25	2.412889365797e-06
469007	10	200	8.57	7.22	-7.1	-12.65	-16.25	2.412889369356e-06
469151	10	200	8.57	7.22	-7.1	-12.4	-16.25	2.412889369356e-06
469295	10	200	8.57	7.22	-7.1	-12.15	-16.25	2.412889369356e-06
469439	10	200	8.57	7.22	-7.1	-11.9	-16.25	2.412889369356e-06
469583	10	200	8.57	7.22	-7.1	-11.65	-16.25	2.412889369356e-06
469727	10	200	8.57	7.22	-7.1	-11.41	-16.25	2.412889369356e-06
469871	10	200	8.57	7.22	-7.1	-11.16	-16.25	2.412889369356e-06
470015	10	200	8.57	7.22	-7.1	-10.91	-16.25	2.412889369356e-06
470591	10	200	8.57	7.22	-6.87	-12.9	-16.25	2.43691021555e-06
470735	10	200	8.57	7.22	-6.87	-12.65	-16.25	2.436910215517e-06
470879	10	200	8.57	7.22	-6.87	-12.4	-16.25	2.436910215517e-06
471023	10	200	8.57	7.22	-6.87	-12.15	-16.25	2.436910215517e-06
471167	10	200	8.57	7.22	-6.87	-11.9	-16.25	2.436910215517e-06
471311	10	200	8.57	7.22	-6.87	-11.65	-16.25	2.436910215517e-06
471455	10	200	8.57	7.22	-6.87	-11.41	-16.25	2.436910215517e-06
471599	10	200	8.57	7.22	-6.87	-11.16	-16.25	2.436910215517e-06
471743	10	200	8.57	7.22	-6.87	-10.91	-16.25	2.436910215517e-06
471875	10	200	8.57	7.22	-6.64	-13.64	-16.5	2.541157077294e-06
472319	10	200	8.57	7.22	-6.64	-12.9	-16.25	2.477703415968e-06
472463	10	200	8.57	7.22	-6.64	-12.65	-16.25	2.477703419334e-06
472607	10	200	8.57	7.22	-6.64	-12.4	-16.25	2.477703415968e-06
472751	10	200	8.57	7.22	-6.64	-12.15	-16.25	2.477703415968e-06
472895	10	200	8.57	7.22	-6.64	-11.9	-16.25	2.477703415968e-06
473039	10	200	8.57	7.22	-6.64	-11.65	-16.25	2.477703415968e-06
473183	10	200	8.57	7.22	-6.64	-11.41	-16.25	2.477703415968e-06
473327	10	200	8.57	7.22	-6.64	-11.16	-16.25	2.477703415968e-06
473471	10	200	8.57	7.22	-6.64	-10.91	-16.25	2.477703415968e-06
473759	10	200	8.57	7.22	-6.41	-13.39	-16.25	2.525793271528e-06
474047	10	200	8.57	7.22	-6.41	-12.9	-16.25	2.546980053724e-06
474191	10	200	8.57	7.22	-6.41	-12.65	-16.25	2.546980050586e-06
474335	10	200	8.57	7.22	-6.41	-12.4	-16.25	2.546980053724e-06
474479	10	200	8.57	7.22	-6.41	-12.15	-16.25	2.546980053724e-06
474623	10	200	8.57	7.22	-6.41	-11.9	-16.25	2.546980053724e-06
474767	10	200	8.57	7.22	-6.41	-11.65	-16.25	2.546980053724e-06
474911	10	200	8.57	7.22	-6.41	-11.41	-16.25	2.546980053724e-06
475055	10	200	8.57	7.22	-6.41	-11.16	-16.25	2.546980053724e-06
475199	10	200	8.57	7.22	-6.41	-10.91	-16.25	2.546980053724e-06
475475	10	200	8.57	7.22	-6.18	-13.39	-16.5	2.324488434274e-06
486119	10	200	8.57	7.4	-7.597	-12.9	-16.76	2.3242883168470002e-06
486263	10	200	8.57	7.4	-7.597	-12.65	-16.76	2.324288316878e-06
486407	10	200	8.57	7.4	-7.597	-12.4	-16.76	2.324288316878e-06
486551	10	200	8.57	7.4	-7.597	-12.15	-16.76	2.324288316878e-06
486695	10	200	8.57	7.4	-7.597	-11.9	-16.76	2.324288316878e-06
486839	10	200	8.57	7.4	-7.597	-11.65	-16.76	2.324288316878e-06
486983	10	200	8.57	7.4	-7.597	-11.41	-16.76	2.324288316878e-06
487127	10	200	8.57	7.4	-7.597	-11.16	-16.76	2.324288316878e-06
487271	10	200	8.57	7.4	-7.597	-10.91	-16.76	2.324288316878e-06
487847	10	200	8.57	7.4	-7.33	-12.9	-16.76	2.330577916327e-06
487991	10	200	8.57	7.4	-7.33	-12.65	-16.76	2.330577916327e-06
488135	10	200	8.57	7.4	-7.33	-12.4	-16.76	2.330577916327e-06
488279	10	200	8.57	7.4	-7.33	-12.15	-16.76	2.330577916327e-06
488423	10	200	8.57	7.4	-7.33	-11.9	-16.76	2.330577916327e-06
488567	10	200	8.57	7.4	-7.33	-11.65	-16.76	2.330577916327e-06
488711	10	200	8.57	7.4	-7.33	-11.41	-16.76	2.330577916327e-06
488855	10	200	8.57	7.4	-7.33	-11.16	-16.76	2.330577916327e-06
488999	10	200	8.57	7.4	-7.33	-10.91	-16.76	2.330577916327e-06
489167	10	200	8.57	7.4	-7.1	-13.64	-16.25	2.542767664861e-06
489575	10	200	8.57	7.4	-7.1	-12.9	-16.76	2.340140709576e-06
489719	10	200	8.57	7.4	-7.1	-12.65	-16.76	2.340140709576e-06
489863	10	200	8.57	7.4	-7.1	-12.4	-16.76	2.340140709576e-06
490007	10	200	8.57	7.4	-7.1	-12.15	-16.76	2.340140709576e-06
490151	10	200	8.57	7.4	-7.1	-11.9	-16.76	2.340140709576e-06
490295	10	200	8.57	7.4	-7.1	-11.65	-16.76	2.340140709576e-06
490439	10	200	8.57	7.4	-7.1	-11.41	-16.76	2.340140709576e-06
490583	10	200	8.57	7.4	-7.1	-11.16	-16.76	2.340140709576e-06
490727	10	200	8.57	7.4	-7.1	-10.91	-16.76	2.340140709576e-06
491303	10	200	8.57	7.4	-6.87	-12.9	-16.76	2.356380653768e-06
491447	10	200	8.57	7.4	-6.87	-12.65	-16.76	2.356380653768e-06
491591	10	200	8.57	7.4	-6.87	-12.4	-16.76	2.356380653768e-06
491735	10	200	8.57	7.4	-6.87	-12.15	-16.76	2.356380653768e-06
491879	10	200	8.57	7.4	-6.87	-11.9	-16.76	2.356380653768e-06
492023	10	200	8.57	7.4	-6.87	-11.65	-16.76	2.356380653768e-06
492167	10	200	8.57	7.4	-6.87	-11.41	-16.76	2.356380653768e-06
492311	10	200	8.57	7.4	-6.87	-11.16	-16.76	2.356380653768e-06
492455	10	200	8.57	7.4	-6.87	-10.91	-16.76	2.356380653768e-06
493031	10	200	8.57	7.4	-6.64	-12.9	-16.76	2.383960010691e-06
493175	10	200	8.57	7.4	-6.64	-12.65	-16.76	2.383960010691e-06
493319	10	200	8.57	7.4	-6.64	-12.4	-16.76	2.383960010691e-06
493463	10	200	8.57	7.4	-6.64	-12.15	-16.76	2.383960010691e-06
493607	10	200	8.57	7.4	-6.64	-11.9	-16.76	2.383960010691e-06
493751	10	200	8.57	7.4	-6.64	-11.65	-16.76	2.383960010691e-06
493895	10	200	8.57	7.4	-6.64	-11.41	-16.76	2.383960010691e-06
494039	10	200	8.57	7.4	-6.64	-11.16	-16.76	2.383960010691e-06
494183	10	200	8.57	7.4	-6.64	-10.91	-16.76	2.383960010691e-06
494327	10	200	8.57	7.4	-6.41	-13.64	-16.76	2.381089249006e-06
494639	10	200	8.57	7.4	-6.41	-13.13	-16.25	2.447541472907e-06
494759	10	200	8.57	7.4	-6.41	-12.9	-16.76	2.4307964057959997e-06
494903	10	200	8.57	7.4	-6.41	-12.65	-16.76	2.4307964057959997e-06
495047	10	200	8.57	7.4	-6.41	-12.4	-16.76	2.4307964057959997e-06
495191	10	200	8.57	7.4	-6.41	-12.15	-16.76	2.4307964057959997e-06
495335	10	200	8.57	7.4	-6.41	-11.9	-16.76	2.4307964057959997e-06
495479	10	200	8.57	7.4	-6.41	-11.65	-16.76	2.4307964057959997e-06
495623	10	200	8.57	7.4	-6.41	-11.41	-16.76	2.4307964057959997e-06
495767	10	200	8.57	7.4	-6.41	-11.16	-16.76	2.4307964057959997e-06
495911	10	200	8.57	7.4	-6.41	-10.91	-16.76	2.4307964057959997e-06
496355	10	200	8.57	7.4	-6.18	-13.13	-16.5	2.4158415870849998e-06
496487	10	200	8.57	7.4	-6.18	-12.9	-16.76	2.510335806739e-06
496631	10	200	8.57	7.4	-6.18	-12.65	-16.76	2.510335806739e-06
496775	10	200	8.57	7.4	-6.18	-12.4	-16.76	2.510335806739e-06
496919	10	200	8.57	7.4	-6.18	-12.15	-16.76	2.510335806739e-06
497063	10	200	8.57	7.4	-6.18	-11.9	-16.76	2.510335806739e-06
497207	10	200	8.57	7.4	-6.18	-11.65	-16.76	2.510335806739e-06
497351	10	200	8.57	7.4	-6.18	-11.41	-16.76	2.510335806739e-06
497495	10	200	8.57	7.4	-6.18	-11.16	-16.76	2.510335806739e-06
497639	10	200	8.57	7.4	-6.18	-10.91	-16.76	2.510335806739e-06
679235	10	200	8.94	6.85	-6.64	-13.64	-16.5	2.325296617981e-06
699971	10	200	8.94	7.04	-6.64	-13.64	-16.5	2.413757700568e-06
703871	10	200	8.94	7.04	-6.18	-12.9	-16.25	2.379728556329e-06
704015	10	200	8.94	7.04	-6.18	-12.65	-16.25	2.379728556328e-06
704159	10	200	8.94	7.04	-6.18	-12.4	-16.25	2.379728556329e-06
704303	10	200	8.94	7.04	-6.18	-12.15	-16.25	2.379728556329e-06
704447	10	200	8.94	7.04	-6.18	-11.9	-16.25	2.379728556329e-06
704591	10	200	8.94	7.04	-6.18	-11.65	-16.25	2.379728556329e-06
704735	10	200	8.94	7.04	-6.18	-11.41	-16.25	2.379728556329e-06
704879	10	200	8.94	7.04	-6.18	-11.16	-16.25	2.379728556329e-06
705023	10	200	8.94	7.04	-6.18	-10.91	-16.25	2.379728556329e-06
717263	10	200	8.94	7.22	-7.1	-13.64	-16.25	2.349170008686e-06
717683	10	200	8.94	7.22	-7.1	-12.9	-16.5	2.328191772043e-06
717827	10	200	8.94	7.22	-7.1	-12.65	-16.5	2.328191772043e-06
717971	10	200	8.94	7.22	-7.1	-12.4	-16.5	2.328191772043e-06
718115	10	200	8.94	7.22	-7.1	-12.15	-16.5	2.328191772043e-06
718259	10	200	8.94	7.22	-7.1	-11.9	-16.5	2.328191772043e-06
718403	10	200	8.94	7.22	-7.1	-11.65	-16.5	2.328191772043e-06
718547	10	200	8.94	7.22	-7.1	-11.41	-16.5	2.328191772043e-06
718691	10	200	8.94	7.22	-7.1	-11.16	-16.5	2.328191772043e-06
718835	10	200	8.94	7.22	-7.1	-10.91	-16.5	2.328191772043e-06
719411	10	200	8.94	7.22	-6.87	-12.9	-16.5	2.3480191599919996e-06
719555	10	200	8.94	7.22	-6.87	-12.65	-16.5	2.348019159993e-06
719699	10	200	8.94	7.22	-6.87	-12.4	-16.5	2.348019160047e-06
719843	10	200	8.94	7.22	-6.87	-12.15	-16.5	2.348019160047e-06
719987	10	200	8.94	7.22	-6.87	-11.9	-16.5	2.348019160047e-06
720131	10	200	8.94	7.22	-6.87	-11.65	-16.5	2.348019160047e-06
720275	10	200	8.94	7.22	-6.87	-11.41	-16.5	2.348019160047e-06
720419	10	200	8.94	7.22	-6.87	-11.16	-16.5	2.348019160047e-06
720563	10	200	8.94	7.22	-6.87	-10.91	-16.5	2.348019160047e-06
720707	10	200	8.94	7.22	-6.64	-13.64	-16.5	2.5419663253970002e-06
721139	10	200	8.94	7.22	-6.64	-12.9	-16.5	2.381690858137e-06
721283	10	200	8.94	7.22	-6.64	-12.65	-16.5	2.381690858137e-06
721427	10	200	8.94	7.22	-6.64	-12.4	-16.5	2.381690858137e-06
721571	10	200	8.94	7.22	-6.64	-12.15	-16.5	2.381690858137e-06
721715	10	200	8.94	7.22	-6.64	-11.9	-16.5	2.381690858137e-06
721859	10	200	8.94	7.22	-6.64	-11.65	-16.5	2.381690858137e-06
722003	10	200	8.94	7.22	-6.64	-11.41	-16.5	2.381690858137e-06
722147	10	200	8.94	7.22	-6.64	-11.16	-16.5	2.381690858137e-06
722291	10	200	8.94	7.22	-6.64	-10.91	-16.5	2.381690858137e-06
722591	10	200	8.94	7.22	-6.41	-13.39	-16.25	2.530348678387e-06
722867	10	200	8.94	7.22	-6.41	-12.9	-16.5	2.438873497375e-06
723011	10	200	8.94	7.22	-6.41	-12.65	-16.5	2.438873497376e-06
723155	10	200	8.94	7.22	-6.41	-12.4	-16.5	2.438873497375e-06
723299	10	200	8.94	7.22	-6.41	-12.15	-16.5	2.438873497375e-06
723443	10	200	8.94	7.22	-6.41	-11.9	-16.5	2.438873497375e-06
723587	10	200	8.94	7.22	-6.41	-11.65	-16.5	2.438873497375e-06
723731	10	200	8.94	7.22	-6.41	-11.41	-16.5	2.438873497375e-06
723875	10	200	8.94	7.22	-6.41	-11.16	-16.5	2.438873497375e-06
724019	10	200	8.94	7.22	-6.41	-10.91	-16.5	2.438873497375e-06
724307	10	200	8.94	7.22	-6.18	-13.39	-16.5	2.332598696007e-06
724595	10	200	8.94	7.22	-6.18	-12.9	-16.5	2.535983238861e-06
724739	10	200	8.94	7.22	-6.18	-12.65	-16.5	2.535983238859e-06
724883	10	200	8.94	7.22	-6.18	-12.4	-16.5	2.535983238861e-06
725027	10	200	8.94	7.22	-6.18	-12.15	-16.5	2.535983238861e-06
725171	10	200	8.94	7.22	-6.18	-11.9	-16.5	2.535983238861e-06
725315	10	200	8.94	7.22	-6.18	-11.65	-16.5	2.535983238861e-06
725459	10	200	8.94	7.22	-6.18	-11.41	-16.5	2.535983238861e-06
725603	10	200	8.94	7.22	-6.18	-11.16	-16.5	2.535983238861e-06
725747	10	200	8.94	7.22	-6.18	-10.91	-16.5	2.535983238861e-06
726311	10	200	8.94	7.4	-8.72	-12.9	-16.76	2.593122619266e-06
726455	10	200	8.94	7.4	-8.72	-12.65	-16.76	2.593122619267e-06
726599	10	200	8.94	7.4	-8.72	-12.4	-16.76	2.593122619267e-06
726743	10	200	8.94	7.4	-8.72	-12.15	-16.76	2.593122619267e-06
726887	10	200	8.94	7.4	-8.72	-11.9	-16.76	2.593122619267e-06
727031	10	200	8.94	7.4	-8.72	-11.65	-16.76	2.593122619267e-06
727175	10	200	8.94	7.4	-8.72	-11.41	-16.76	2.593122619267e-06
727319	10	200	8.94	7.4	-8.72	-11.16	-16.76	2.593122619267e-06
727463	10	200	8.94	7.4	-8.72	-10.91	-16.76	2.593122619267e-06
728039	10	200	8.94	7.4	-8.49	-12.9	-16.76	2.593512201054e-06
728183	10	200	8.94	7.4	-8.49	-12.65	-16.76	2.593512201054e-06
728327	10	200	8.94	7.4	-8.49	-12.4	-16.76	2.593512201054e-06
728471	10	200	8.94	7.4	-8.49	-12.15	-16.76	2.593512201054e-06
728615	10	200	8.94	7.4	-8.49	-11.9	-16.76	2.593512201054e-06
728759	10	200	8.94	7.4	-8.49	-11.65	-16.76	2.593512201054e-06
728903	10	200	8.94	7.4	-8.49	-11.41	-16.76	2.593512201054e-06
729047	10	200	8.94	7.4	-8.49	-11.16	-16.76	2.593512201054e-06
729191	10	200	8.94	7.4	-8.49	-10.91	-16.76	2.593512201054e-06
729767	10	200	8.94	7.4	-8.26	-12.9	-16.76	2.594173805838e-06
729911	10	200	8.94	7.4	-8.26	-12.65	-16.76	2.594173805838e-06
730055	10	200	8.94	7.4	-8.26	-12.4	-16.76	2.594173805838e-06
730199	10	200	8.94	7.4	-8.26	-12.15	-16.76	2.594173805838e-06
730343	10	200	8.94	7.4	-8.26	-11.9	-16.76	2.594173805838e-06
730487	10	200	8.94	7.4	-8.26	-11.65	-16.76	2.594173805838e-06
730631	10	200	8.94	7.4	-8.26	-11.41	-16.76	2.594173805838e-06
730775	10	200	8.94	7.4	-8.26	-11.16	-16.76	2.594173805838e-06
730919	10	200	8.94	7.4	-8.26	-10.91	-16.76	2.594173805838e-06
731495	10	200	8.94	7.4	-8.03	-12.9	-16.76	2.595297371921e-06
731639	10	200	8.94	7.4	-8.03	-12.65	-16.76	2.595297371921e-06
731783	10	200	8.94	7.4	-8.03	-12.4	-16.76	2.595297371921e-06
731927	10	200	8.94	7.4	-8.03	-12.15	-16.76	2.595297371921e-06
732071	10	200	8.94	7.4	-8.03	-11.9	-16.76	2.595297371921e-06
732215	10	200	8.94	7.4	-8.03	-11.65	-16.76	2.595297371921e-06
732359	10	200	8.94	7.4	-8.03	-11.41	-16.76	2.595297371921e-06
732503	10	200	8.94	7.4	-8.03	-11.16	-16.76	2.595297371921e-06
732647	10	200	8.94	7.4	-8.03	-10.91	-16.76	2.595297371921e-06
733223	10	200	8.94	7.4	-7.8	-12.9	-16.76	2.5972054608240002e-06
733367	10	200	8.94	7.4	-7.8	-12.65	-16.76	2.5972054608240002e-06
733511	10	200	8.94	7.4	-7.8	-12.4	-16.76	2.5972054608240002e-06
733655	10	200	8.94	7.4	-7.8	-12.15	-16.76	2.5972054608240002e-06
733799	10	200	8.94	7.4	-7.8	-11.9	-16.76	2.5972054608240002e-06
733943	10	200	8.94	7.4	-7.8	-11.65	-16.76	2.5972054608240002e-06
734087	10	200	8.94	7.4	-7.8	-11.41	-16.76	2.5972054608240002e-06
734231	10	200	8.94	7.4	-7.8	-11.16	-16.76	2.5972054608240002e-06
734375	10	200	8.94	7.4	-7.8	-10.91	-16.76	2.5972054608240002e-06
734951	10	200	8.94	7.4	-7.597	-12.9	-16.76	2.599970808448e-06
735095	10	200	8.94	7.4	-7.597	-12.65	-16.76	2.599970808505e-06
735239	10	200	8.94	7.4	-7.597	-12.4	-16.76	2.599970808505e-06
735383	10	200	8.94	7.4	-7.597	-12.15	-16.76	2.599970808505e-06
735527	10	200	8.94	7.4	-7.597	-11.9	-16.76	2.599970808505e-06
735671	10	200	8.94	7.4	-7.597	-11.65	-16.76	2.599970808505e-06
735815	10	200	8.94	7.4	-7.597	-11.41	-16.76	2.599970808505e-06
735959	10	200	8.94	7.4	-7.597	-11.16	-16.76	2.599970808505e-06
736103	10	200	8.94	7.4	-7.597	-10.91	-16.76	2.599970808505e-06
736679	10	200	8.94	7.4	-7.33	-12.9	-16.76	2.606260604348e-06
736823	10	200	8.94	7.4	-7.33	-12.65	-16.76	2.606260604292e-06
736967	10	200	8.94	7.4	-7.33	-12.4	-16.76	2.606260604292e-06
737111	10	200	8.94	7.4	-7.33	-12.15	-16.76	2.606260604292e-06
737255	10	200	8.94	7.4	-7.33	-11.9	-16.76	2.606260604292e-06
737399	10	200	8.94	7.4	-7.33	-11.65	-16.76	2.606260604292e-06
737543	10	200	8.94	7.4	-7.33	-11.41	-16.76	2.606260604292e-06
737687	10	200	8.94	7.4	-7.33	-11.16	-16.76	2.606260604292e-06
737831	10	200	8.94	7.4	-7.33	-10.91	-16.76	2.606260604292e-06
737999	10	200	8.94	7.4	-7.1	-13.64	-16.25	2.543222640889e-06
738407	10	200	8.94	7.4	-7.1	-12.9	-16.76	2.615823696097e-06
738551	10	200	8.94	7.4	-7.1	-12.65	-16.76	2.615823696097e-06
738695	10	200	8.94	7.4	-7.1	-12.4	-16.76	2.615823696097e-06
738839	10	200	8.94	7.4	-7.1	-12.15	-16.76	2.615823696097e-06
738983	10	200	8.94	7.4	-7.1	-11.9	-16.76	2.615823696097e-06
739127	10	200	8.94	7.4	-7.1	-11.65	-16.76	2.615823696097e-06
739271	10	200	8.94	7.4	-7.1	-11.41	-16.76	2.615823696097e-06
739415	10	200	8.94	7.4	-7.1	-11.16	-16.76	2.615823696097e-06
739559	10	200	8.94	7.4	-7.1	-10.91	-16.76	2.615823696097e-06
740135	10	200	8.94	7.4	-6.87	-12.9	-16.76	2.632064147307e-06
740279	10	200	8.94	7.4	-6.87	-12.65	-16.76	2.632064147308e-06
740423	10	200	8.94	7.4	-6.87	-12.4	-16.76	2.632064147308e-06
