	pH	DIC	#Pb(CO3)2-2	#PbCO3	#PbOH+	Cerrusite	Hydrocerrusite	Result
6378	8	100	8.2	5.4	-8.03	-11.65	-18.28	6.391358597691e-08
6390	8	100	8.2	5.4	-8.03	-11.65	-18.03	7.743307551189e-08
6402	8	100	8.2	5.4	-8.03	-11.65	-17.77	9.453511654135e-08
6414	8	100	8.2	5.4	-8.03	-11.65	-17.52	1.1453190476310001e-07
6510	8	100	8.2	5.4	-8.03	-11.41	-18.53	5.2754542295020005e-08
6522	8	100	8.2	5.4	-8.03	-11.41	-18.28	6.391358597691e-08
6534	8	100	8.2	5.4	-8.03	-11.41	-18.03	7.743307551189e-08
6546	8	100	8.2	5.4	-8.03	-11.41	-17.77	9.453511654135e-08
6558	8	100	8.2	5.4	-8.03	-11.41	-17.52	1.1453190476310001e-07
6654	8	100	8.2	5.4	-8.03	-11.16	-18.53	5.2754542295020005e-08
6666	8	100	8.2	5.4	-8.03	-11.16	-18.28	6.391358597691e-08
6678	8	100	8.2	5.4	-8.03	-11.16	-18.03	7.743307551189e-08
6690	8	100	8.2	5.4	-8.03	-11.16	-17.77	9.453511654135e-08
6702	8	100	8.2	5.4	-8.03	-11.16	-17.52	1.1453190476310001e-07
6798	8	100	8.2	5.4	-8.03	-10.91	-18.53	5.2754542295020005e-08
6810	8	100	8.2	5.4	-8.03	-10.91	-18.28	6.391358597691e-08
6822	8	100	8.2	5.4	-8.03	-10.91	-18.03	7.743307551189e-08
6834	8	100	8.2	5.4	-8.03	-10.91	-17.77	9.453511654135e-08
6846	8	100	8.2	5.4	-8.03	-10.91	-17.52	1.1453190476310001e-07
6918	8	100	8.2	5.4	-7.8	-13.64	-19.04	7.458593698268e-08
6930	8	100	8.2	5.4	-7.8	-13.64	-18.77	1.303396340475e-07
7074	8	100	8.2	5.4	-7.8	-13.39	-18.77	5.573490416651e-08
7086	8	100	8.2	5.4	-7.8	-13.39	-18.53	8.381515618733e-08
7230	8	100	8.2	5.4	-7.8	-13.13	-18.53	5.23027279967e-08
7242	8	100	8.2	5.4	-7.8	-13.13	-18.28	6.773688664469e-08
7254	8	100	8.2	5.4	-7.8	-13.13	-18.03	9.533077740064e-08
7374	8	100	8.2	5.4	-7.8	-12.9	-18.53	5.498256484072e-08
7386	8	100	8.2	5.4	-7.8	-12.9	-18.28	6.661289789764e-08
7398	8	100	8.2	5.4	-7.8	-12.9	-18.03	7.705373522554e-08
7410	8	100	8.2	5.4	-7.8	-12.9	-17.77	9.468923646133999e-08
7422	8	100	8.2	5.4	-7.8	-12.9	-17.52	1.25551249582e-07
7518	8	100	8.2	5.4	-7.8	-12.65	-18.53	5.498256484072e-08
7530	8	100	8.2	5.4	-7.8	-12.65	-18.28	6.661289789764e-08
7542	8	100	8.2	5.4	-7.8	-12.65	-18.03	8.070336800584e-08
7554	8	100	8.2	5.4	-7.8	-12.65	-17.77	9.852769543624e-08
7566	8	100	8.2	5.4	-7.8	-12.65	-17.52	1.193690276835e-07
7662	8	100	8.2	5.4	-7.8	-12.4	-18.53	5.498256484072e-08
7674	8	100	8.2	5.4	-7.8	-12.4	-18.28	6.661289789764e-08
7686	8	100	8.2	5.4	-7.8	-12.4	-18.03	8.070336800584e-08
7698	8	100	8.2	5.4	-7.8	-12.4	-17.77	9.852769543624e-08
7710	8	100	8.2	5.4	-7.8	-12.4	-17.52	1.193690276835e-07
7806	8	100	8.2	5.4	-7.8	-12.15	-18.53	5.498256484072e-08
7818	8	100	8.2	5.4	-7.8	-12.15	-18.28	6.661289789764e-08
7830	8	100	8.2	5.4	-7.8	-12.15	-18.03	8.070336800584e-08
7842	8	100	8.2	5.4	-7.8	-12.15	-17.77	9.852769543624e-08
7854	8	100	8.2	5.4	-7.8	-12.15	-17.52	1.193690276835e-07
7950	8	100	8.2	5.4	-7.8	-11.9	-18.53	5.498256484072e-08
7962	8	100	8.2	5.4	-7.8	-11.9	-18.28	6.661289789764e-08
7974	8	100	8.2	5.4	-7.8	-11.9	-18.03	8.070336800584e-08
7986	8	100	8.2	5.4	-7.8	-11.9	-17.77	9.852769543624e-08
7998	8	100	8.2	5.4	-7.8	-11.9	-17.52	1.193690276835e-07
8094	8	100	8.2	5.4	-7.8	-11.65	-18.53	5.498256484072e-08
8106	8	100	8.2	5.4	-7.8	-11.65	-18.28	6.661289789764e-08
8118	8	100	8.2	5.4	-7.8	-11.65	-18.03	8.070336800584e-08
8130	8	100	8.2	5.4	-7.8	-11.65	-17.77	9.852769543624e-08
8142	8	100	8.2	5.4	-7.8	-11.65	-17.52	1.193690276835e-07
8238	8	100	8.2	5.4	-7.8	-11.41	-18.53	5.498256484072e-08
8250	8	100	8.2	5.4	-7.8	-11.41	-18.28	6.661289789764e-08
8262	8	100	8.2	5.4	-7.8	-11.41	-18.03	8.070336800584e-08
8274	8	100	8.2	5.4	-7.8	-11.41	-17.77	9.852769543624e-08
8286	8	100	8.2	5.4	-7.8	-11.41	-17.52	1.193690276835e-07
8382	8	100	8.2	5.4	-7.8	-11.16	-18.53	5.498256484072e-08
8394	8	100	8.2	5.4	-7.8	-11.16	-18.28	6.661289789764e-08
8406	8	100	8.2	5.4	-7.8	-11.16	-18.03	8.070336800584e-08
8418	8	100	8.2	5.4	-7.8	-11.16	-17.77	9.852769543624e-08
8430	8	100	8.2	5.4	-7.8	-11.16	-17.52	1.193690276835e-07
8526	8	100	8.2	5.4	-7.8	-10.91	-18.53	5.498256484072e-08
8538	8	100	8.2	5.4	-7.8	-10.91	-18.28	6.661289789764e-08
8550	8	100	8.2	5.4	-7.8	-10.91	-18.03	8.070336800584e-08
8562	8	100	8.2	5.4	-7.8	-10.91	-17.77	9.852769543624e-08
8574	8	100	8.2	5.4	-7.8	-10.91	-17.52	1.193690276835e-07
8646	8	100	8.2	5.4	-7.597	-13.64	-19.04	9.335594298624e-08
8802	8	100	8.2	5.4	-7.597	-13.39	-18.77	6.678746351726e-08
8814	8	100	8.2	5.4	-7.597	-13.39	-18.53	1.0302235079860001e-07
8958	8	100	8.2	5.4	-7.597	-13.13	-18.53	5.810312679791e-08
8970	8	100	8.2	5.4	-7.597	-13.13	-18.28	7.80516909056e-08
8982	8	100	8.2	5.4	-7.597	-13.13	-18.03	1.1367346072580001e-07
9102	8	100	8.2	5.4	-7.597	-12.9	-18.53	5.821158405208e-08
9114	8	100	8.2	5.4	-7.597	-12.9	-18.28	7.052494511988e-08
9126	8	100	8.2	5.4	-7.597	-12.9	-18.03	8.341369179164e-08
9138	8	100	8.2	5.4	-7.597	-12.9	-17.77	1.0626258655750001e-07
9246	8	100	8.2	5.4	-7.597	-12.65	-18.53	5.821158405208e-08
9258	8	100	8.2	5.4	-7.597	-12.65	-18.28	7.052494511988e-08
9270	8	100	8.2	5.4	-7.597	-12.65	-18.03	8.544292308994e-08
9282	8	100	8.2	5.4	-7.597	-12.65	-17.77	1.043140419288e-07
9294	8	100	8.2	5.4	-7.597	-12.65	-17.52	1.263793503551e-07
9390	8	100	8.2	5.4	-7.597	-12.4	-18.53	5.821158405208e-08
9402	8	100	8.2	5.4	-7.597	-12.4	-18.28	7.052494511988e-08
9414	8	100	8.2	5.4	-7.597	-12.4	-18.03	8.544292308994e-08
9426	8	100	8.2	5.4	-7.597	-12.4	-17.77	1.043140419288e-07
9438	8	100	8.2	5.4	-7.597	-12.4	-17.52	1.263793503551e-07
9534	8	100	8.2	5.4	-7.597	-12.15	-18.53	5.821158405208e-08
9546	8	100	8.2	5.4	-7.597	-12.15	-18.28	7.052494511988e-08
9558	8	100	8.2	5.4	-7.597	-12.15	-18.03	8.544292308994e-08
9570	8	100	8.2	5.4	-7.597	-12.15	-17.77	1.043140419288e-07
9582	8	100	8.2	5.4	-7.597	-12.15	-17.52	1.263793503551e-07
9678	8	100	8.2	5.4	-7.597	-11.9	-18.53	5.821158405208e-08
9690	8	100	8.2	5.4	-7.597	-11.9	-18.28	7.052494511988e-08
9702	8	100	8.2	5.4	-7.597	-11.9	-18.03	8.544292308994e-08
9714	8	100	8.2	5.4	-7.597	-11.9	-17.77	1.043140419288e-07
9726	8	100	8.2	5.4	-7.597	-11.9	-17.52	1.263793503551e-07
9822	8	100	8.2	5.4	-7.597	-11.65	-18.53	5.821158405208e-08
9834	8	100	8.2	5.4	-7.597	-11.65	-18.28	7.052494511988e-08
9846	8	100	8.2	5.4	-7.597	-11.65	-18.03	8.544292308994e-08
9858	8	100	8.2	5.4	-7.597	-11.65	-17.77	1.043140419288e-07
9870	8	100	8.2	5.4	-7.597	-11.65	-17.52	1.263793503551e-07
9966	8	100	8.2	5.4	-7.597	-11.41	-18.53	5.821158405208e-08
9978	8	100	8.2	5.4	-7.597	-11.41	-18.28	7.052494511988e-08
9990	8	100	8.2	5.4	-7.597	-11.41	-18.03	8.544292308994e-08
10002	8	100	8.2	5.4	-7.597	-11.41	-17.77	1.043140419288e-07
10014	8	100	8.2	5.4	-7.597	-11.41	-17.52	1.263793503551e-07
10110	8	100	8.2	5.4	-7.597	-11.16	-18.53	5.821158405208e-08
10122	8	100	8.2	5.4	-7.597	-11.16	-18.28	7.052494511988e-08
10134	8	100	8.2	5.4	-7.597	-11.16	-18.03	8.544292308994e-08
10146	8	100	8.2	5.4	-7.597	-11.16	-17.77	1.043140419288e-07
10158	8	100	8.2	5.4	-7.597	-11.16	-17.52	1.263793503551e-07
10254	8	100	8.2	5.4	-7.597	-10.91	-18.53	5.821158405208e-08
10266	8	100	8.2	5.4	-7.597	-10.91	-18.28	7.052494511988e-08
10278	8	100	8.2	5.4	-7.597	-10.91	-18.03	8.544292308994e-08
10290	8	100	8.2	5.4	-7.597	-10.91	-17.77	1.043140419288e-07
10302	8	100	8.2	5.4	-7.597	-10.91	-17.52	1.263793503551e-07
10518	8	100	8.2	5.4	-7.33	-13.39	-19.04	5.757682565453e-08
10530	8	100	8.2	5.4	-7.33	-13.39	-18.77	9.192656892285e-08
10674	8	100	8.2	5.4	-7.33	-13.13	-18.77	5.495107844334e-08
10686	8	100	8.2	5.4	-7.33	-13.13	-18.53	7.129616343885e-08
10698	8	100	8.2	5.4	-7.33	-13.13	-18.28	1.0151276683089999e-07
10818	8	100	8.2	5.4	-7.33	-12.9	-18.77	5.452710517019e-08
10830	8	100	8.2	5.4	-7.33	-12.9	-18.53	6.555600113233e-08
10842	8	100	8.2	5.4	-7.33	-12.9	-18.28	7.942291136865e-08
10854	8	100	8.2	5.4	-7.33	-12.9	-18.03	9.787944550102e-08
10962	8	100	8.2	5.4	-7.33	-12.65	-18.77	5.452710517019e-08
10974	8	100	8.2	5.4	-7.33	-12.65	-18.53	6.555600113233e-08
10986	8	100	8.2	5.4	-7.33	-12.65	-18.28	7.942291136865e-08
10998	8	100	8.2	5.4	-7.33	-12.65	-18.03	9.622305797658e-08
11010	8	100	8.2	5.4	-7.33	-12.65	-17.77	1.174751058304e-07
11106	8	100	8.2	5.4	-7.33	-12.4	-18.77	5.452710517019e-08
11118	8	100	8.2	5.4	-7.33	-12.4	-18.53	6.555600113233e-08
11130	8	100	8.2	5.4	-7.33	-12.4	-18.28	7.942291136865e-08
11142	8	100	8.2	5.4	-7.33	-12.4	-18.03	9.622305797658e-08
11154	8	100	8.2	5.4	-7.33	-12.4	-17.77	1.174751058304e-07
11250	8	100	8.2	5.4	-7.33	-12.15	-18.77	5.452710517019e-08
11262	8	100	8.2	5.4	-7.33	-12.15	-18.53	6.555600113233e-08
11274	8	100	8.2	5.4	-7.33	-12.15	-18.28	7.942291136865e-08
11286	8	100	8.2	5.4	-7.33	-12.15	-18.03	9.622305797658e-08
11298	8	100	8.2	5.4	-7.33	-12.15	-17.77	1.174751058304e-07
11394	8	100	8.2	5.4	-7.33	-11.9	-18.77	5.452710517019e-08
11406	8	100	8.2	5.4	-7.33	-11.9	-18.53	6.555600113233e-08
11418	8	100	8.2	5.4	-7.33	-11.9	-18.28	7.942291136865e-08
11430	8	100	8.2	5.4	-7.33	-11.9	-18.03	9.622305797658e-08
11442	8	100	8.2	5.4	-7.33	-11.9	-17.77	1.174751058304e-07
11538	8	100	8.2	5.4	-7.33	-11.65	-18.77	5.452710517019e-08
11550	8	100	8.2	5.4	-7.33	-11.65	-18.53	6.555600113233e-08
11562	8	100	8.2	5.4	-7.33	-11.65	-18.28	7.942291136865e-08
11574	8	100	8.2	5.4	-7.33	-11.65	-18.03	9.622305797658e-08
11586	8	100	8.2	5.4	-7.33	-11.65	-17.77	1.174751058304e-07
11682	8	100	8.2	5.4	-7.33	-11.41	-18.77	5.452710517019e-08
11694	8	100	8.2	5.4	-7.33	-11.41	-18.53	6.555600113233e-08
11706	8	100	8.2	5.4	-7.33	-11.41	-18.28	7.942291136865e-08
11718	8	100	8.2	5.4	-7.33	-11.41	-18.03	9.622305797658e-08
11730	8	100	8.2	5.4	-7.33	-11.41	-17.77	1.174751058304e-07
11826	8	100	8.2	5.4	-7.33	-11.16	-18.77	5.452710517019e-08
11838	8	100	8.2	5.4	-7.33	-11.16	-18.53	6.555600113233e-08
11850	8	100	8.2	5.4	-7.33	-11.16	-18.28	7.942291136865e-08
11862	8	100	8.2	5.4	-7.33	-11.16	-18.03	9.622305797658e-08
11874	8	100	8.2	5.4	-7.33	-11.16	-17.77	1.174751058304e-07
11970	8	100	8.2	5.4	-7.33	-10.91	-18.77	5.452710517019e-08
11982	8	100	8.2	5.4	-7.33	-10.91	-18.53	6.555600113233e-08
11994	8	100	8.2	5.4	-7.33	-10.91	-18.28	7.942291136865e-08
12006	8	100	8.2	5.4	-7.33	-10.91	-18.03	9.622305797658e-08
12018	8	100	8.2	5.4	-7.33	-10.91	-17.77	1.174751058304e-07
12246	8	100	8.2	5.4	-7.1	-13.39	-19.04	7.810309066603e-08
12258	8	100	8.2	5.4	-7.1	-13.39	-18.77	1.301484308351e-07
12390	8	100	8.2	5.4	-7.1	-13.13	-19.04	5.187080539255e-08
12402	8	100	8.2	5.4	-7.1	-13.13	-18.77	6.649362404219001e-08
12414	8	100	8.2	5.4	-7.1	-13.13	-18.53	9.135504582839001e-08
12534	8	100	8.2	5.4	-7.1	-12.9	-19.04	5.187080539255e-08
12546	8	100	8.2	5.4	-7.1	-12.9	-18.77	6.381503350123e-08
12558	8	100	8.2	5.4	-7.1	-12.9	-18.53	7.67225471352e-08
